t = 8.090000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.261527286390199176e+00
2.000000000000000111e-01 2.523589767576663423e+00
3.000000000000000444e-01 3.786721584428405230e+00
4.000000000000000222e-01 5.051454769355897767e+00
5.000000000000000000e-01 6.318318190549180535e+00
6.000000000000000888e-01 7.587836494314018410e+00
7.000000000000000666e-01 8.860529044768306051e+00
8.000000000000000444e-01 1.013690886007373138e+01
9.000000000000000222e-01 1.141748154427064321e+01
1.000000000000000000e+00 1.270274421365898299e+01
1.100000000000000089e+00 1.399318441652627421e+01
1.200000000000000178e+00 1.528927904486712208e+01
1.300000000000000044e+00 1.659149323656961172e+01
1.400000000000000133e+00 1.790027926636486200e+01
1.500000000000000000e+00 1.921607542364890975e+01
1.600000000000000089e+00 2.053930487509482106e+01
1.700000000000000178e+00 2.187037450977904740e+01
1.800000000000000044e+00 2.320967376435393348e+01
1.900000000000000133e+00 2.455757342561035728e+01
2.000000000000000000e+00 2.591442440759425736e+01
2.100000000000000089e+00 2.728055650027194545e+01
2.200000000000000178e+00 2.865627708658444917e+01
2.300000000000000266e+00 3.004186982459512834e+01
2.400000000000000355e+00 3.143759329131951219e+01
2.500000000000000000e+00 3.284367958473681171e+01
2.600000000000000089e+00 3.426033288042074787e+01
2.700000000000000178e+00 3.568772793919713138e+01
2.800000000000000266e+00 3.712600856224089085e+01
2.900000000000000355e+00 3.857528599006669623e+01
3.000000000000000000e+00 4.003563724195051066e+01
3.100000000000000089e+00 4.150710339244494662e+01
3.200000000000000178e+00 4.298968778182165806e+01
3.300000000000000266e+00 4.448335415749259880e+01
3.400000000000000355e+00 4.598802474372757132e+01
3.500000000000000000e+00 4.750357823730303153e+01
3.600000000000000089e+00 4.902984772708393280e+01
3.700000000000000178e+00 5.056661853595905143e+01
3.800000000000000266e+00 5.211362598402079982e+01
3.900000000000000355e+00 5.367055307240047313e+01
4.000000000000000000e+00 5.523702808774051931e+01
4.100000000000000533e+00 5.681262212790437616e+01
4.200000000000000178e+00 5.839684655018875503e+01
4.299999999999999822e+00 5.998915034401192514e+01
4.400000000000000355e+00 6.158891743080024384e+01
4.500000000000000000e+00 6.319546389458060531e+01
4.600000000000000533e+00 6.480803514760481221e+01
4.700000000000000178e+00 6.642580303617685900e+01
4.800000000000000711e+00 6.804786289272281863e+01
4.900000000000000355e+00 6.967323054102693902e+01
5.000000000000000000e+00 7.130083926245269765e+01
5.100000000000000533e+00 7.292953673186511310e+01
5.200000000000000178e+00 7.455808193286576113e+01
5.300000000000000711e+00 7.618514206283418844e+01
5.400000000000000355e+00 7.780928943913406215e+01
5.500000000000000000e+00 7.942899841867877342e+01
5.600000000000000533e+00 8.104264234385246368e+01
5.700000000000000178e+00 8.264849052853993783e+01
5.800000000000000711e+00 8.424470529872388624e+01
5.900000000000000355e+00 8.582933910275131950e+01
6.000000000000000000e+00 8.740033170694751163e+01
6.100000000000000533e+00 8.895550749275180635e+01
6.200000000000000178e+00 9.049257287196425636e+01
6.300000000000000711e+00 9.200911383701119917e+01
6.400000000000000355e+00 9.350259366335963307e+01
6.500000000000000000e+00 9.497035078132542196e+01
6.600000000000000533e+00 9.640959683452386741e+01
6.700000000000000178e+00 9.781741494209951782e+01
6.800000000000000711e+00 9.919075818163744884e+01
6.900000000000000355e+00 1.005264483093023102e+02
7.000000000000000000e+00 1.018211747332671564e+02
7.100000000000000533e+00 1.030714937558833668e+02
7.200000000000000178e+00 1.042738280993042252e+02
7.300000000000000711e+00 1.054244667284091150e+02
7.400000000000000355e+00 1.065195649838842513e+02
7.500000000000000000e+00 1.075551450372045821e+02
7.600000000000000533e+00 1.085270966780312563e+02
7.700000000000000178e+00 1.094311784431992862e+02
7.800000000000000711e+00 1.102630190950232105e+02
7.900000000000000355e+00 1.110181194551065573e+02
8.000000000000000000e+00 1.116918545982095878e+02
8.099999999999999645e+00 1.122794764090218820e+02
8.200000000000001066e+00 1.127761165029095736e+02
8.300000000000000711e+00 1.131767895098776933e+02
8.400000000000000355e+00 1.134763967191128700e+02
8.500000000000000000e+00 1.136697300795697316e+02
8.599999999999999645e+00 1.137514765501470748e+02
8.700000000000001066e+00 1.137162227910795451e+02
8.800000000000000711e+00 1.135584601862657337e+02
8.900000000000000355e+00 1.132725901843764689e+02
9.000000000000000000e+00 1.128529299447522476e+02
9.099999999999999645e+00 1.122937182723233889e+02
9.200000000000001066e+00 1.115891218240818290e+02
9.300000000000000711e+00 1.107332415680157141e+02
9.400000000000000355e+00 1.097201194738996435e+02
9.500000000000000000e+00 1.085437454139263878e+02
9.600000000000001421e+00 1.071980642498856895e+02
9.700000000000001066e+00 1.056769830824469949e+02
9.800000000000000711e+00 1.039743786371017507e+02
9.900000000000000355e+00 1.020841047604713907e+02
1.000000000000000000e+01 1.000000000000000000e+02
