t = 8.930000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.367061986874644308e+00
2.000000000000000111e-01 2.734614123372519856e+00
3.000000000000000444e-01 4.103145463228766054e+00
4.000000000000000222e-01 5.473142867084652252e+00
5.000000000000000000e-01 6.845089902634428292e+00
6.000000000000000888e-01 8.219465740771278561e+00
7.000000000000000666e-01 9.596744046343765433e+00
8.000000000000000444e-01 1.097739186208818118e+01
9.000000000000000222e-01 1.236186848424647167e+01
1.000000000000000000e+00 1.375062432831480486e+01
1.100000000000000089e+00 1.514409978329555173e+01
1.200000000000000178e+00 1.654272405274711488e+01
1.300000000000000044e+00 1.794691398084279754e+01
1.400000000000000133e+00 1.935707286156414497e+01
1.500000000000000000e+00 2.077358922906701721e+01
1.600000000000000089e+00 2.219683562717295189e+01
1.700000000000000178e+00 2.362716735585508943e+01
1.800000000000000044e+00 2.506492119251085526e+01
1.900000000000000133e+00 2.651041408574324265e+01
2.000000000000000000e+00 2.796394181931255929e+01
2.100000000000000089e+00 2.942577764387296568e+01
2.200000000000000178e+00 3.089617087407438945e+01
2.300000000000000266e+00 3.237534544859501295e+01
2.400000000000000355e+00 3.386349845067181263e+01
2.500000000000000000e+00 3.536079858672176357e+01
2.600000000000000089e+00 3.686738462069454414e+01
2.700000000000000178e+00 3.838336376187128707e+01
2.800000000000000266e+00 3.990881000392594302e+01
2.900000000000000355e+00 4.144376241319649523e+01
3.000000000000000000e+00 4.298822336427502222e+01
3.100000000000000089e+00 4.454215672121992498e+01
3.200000000000000178e+00 4.610548596292054668e+01
3.300000000000000266e+00 4.767809225140612739e+01
3.400000000000000355e+00 4.925981244218704092e+01
3.500000000000000000e+00 5.085043703604708298e+01
3.600000000000000089e+00 5.244970807207149477e+01
3.700000000000000178e+00 5.405731696209556247e+01
3.800000000000000266e+00 5.567290226719283197e+01
3.900000000000000355e+00 5.729604741728774542e+01
4.000000000000000000e+00 5.892627837547561853e+01
4.100000000000000533e+00 6.056306124915896305e+01
4.200000000000000178e+00 6.220579985066333961e+01
4.299999999999999822e+00 6.385383321057319250e+01
4.400000000000000355e+00 6.550643304762760977e+01
4.500000000000000000e+00 6.716280119963317929e+01
4.600000000000000533e+00 6.882206702048249269e+01
4.700000000000000178e+00 7.048328474900813490e+01
4.800000000000000711e+00 7.214543085604960027e+01
4.900000000000000355e+00 7.380740137675928736e+01
5.000000000000000000e+00 7.546800923581795928e+01
5.100000000000000533e+00 7.712598157386622688e+01
5.200000000000000178e+00 7.877995708407971165e+01
5.300000000000000711e+00 8.042848336841727530e+01
5.400000000000000355e+00 8.207001432364731386e+01
5.500000000000000000e+00 8.370290756780234176e+01
5.600000000000000533e+00 8.532542191821848121e+01
5.700000000000000178e+00 8.693571493278309958e+01
5.800000000000000711e+00 8.853184052642849622e+01
5.900000000000000355e+00 9.011174667527278359e+01
6.000000000000000000e+00 9.167327322111231069e+01
6.100000000000000533e+00 9.321414978920793715e+01
6.200000000000000178e+00 9.473199383247818162e+01
6.300000000000000711e+00 9.622430881530708291e+01
6.400000000000000355e+00 9.768848255019358362e+01
6.500000000000000000e+00 9.912178570040676107e+01
6.600000000000000533e+00 1.005213704616631816e+02
6.700000000000000178e+00 1.018842694356107330e+02
6.800000000000000711e+00 1.032073947075801925e+02
6.900000000000000355e+00 1.044875371406541262e+02
7.000000000000000000e+00 1.057213658976021264e+02
7.100000000000000533e+00 1.069054282016387418e+02
7.200000000000000178e+00 1.080361493462801263e+02
7.300000000000000711e+00 1.091098329638081879e+02
7.400000000000000355e+00 1.101226615609977983e+02
7.500000000000000000e+00 1.110706973298289171e+02
7.600000000000000533e+00 1.119498832398936798e+02
7.700000000000000178e+00 1.127560444181245458e+02
7.800000000000000711e+00 1.134848898203177470e+02
7.900000000000000355e+00 1.141320141977129339e+02
8.000000000000000000e+00 1.146929003606241508e+02
8.099999999999999645e+00 1.151629217398021439e+02
8.200000000000001066e+00 1.155373452448562119e+02
8.300000000000000711e+00 1.158113344176805128e+02
8.400000000000000355e+00 1.159799528774251627e+02
8.500000000000000000e+00 1.160381680521362568e+02
8.599999999999999645e+00 1.159808551907705976e+02
8.700000000000001066e+00 1.158028016478787094e+02
8.800000000000000711e+00 1.154987114318566910e+02
8.900000000000000355e+00 1.150632100062995988e+02
9.000000000000000000e+00 1.144908493326603747e+02
9.099999999999999645e+00 1.137761131411355109e+02
9.200000000000001066e+00 1.129134224154730362e+02
9.300000000000000711e+00 1.118971410762380998e+02
9.400000000000000355e+00 1.107215818459855825e+02
9.500000000000000000e+00 1.093810122787868977e+02
9.600000000000001421e+00 1.078696609356461806e+02
9.700000000000001066e+00 1.061817236865261833e+02
9.800000000000000711e+00 1.043113701189945459e+02
9.900000000000000355e+00 1.022527500328997832e+02
1.000000000000000000e+01 1.000000000000000000e+02
