t = 9.440000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.430198258880803985e+00
2.000000000000000111e-01 2.860858260961050004e+00
3.000000000000000444e-01 4.292440616596838510e+00
4.000000000000000222e-01 5.725403668899394560e+00
5.000000000000000000e-01 7.160202356210088048e+00
6.000000000000000888e-01 8.597287069872786347e+00
7.000000000000000666e-01 1.003710250570389917e+01
8.000000000000000444e-01 1.148008650753389581e+01
9.000000000000000222e-01 1.292666890116223755e+01
1.000000000000000000e+00 1.437727031703140845e+01
1.100000000000000089e+00 1.583230099988576178e+01
1.200000000000000178e+00 1.729215960363878324e+01
1.300000000000000044e+00 1.875723196962895756e+01
1.400000000000000133e+00 2.022788988640156660e+01
1.500000000000000000e+00 2.170448982911219815e+01
1.600000000000000089e+00 2.318737167661035059e+01
1.700000000000000178e+00 2.467685740422830420e+01
1.800000000000000044e+00 2.617324975027465683e+01
1.900000000000000133e+00 2.767683085421452205e+01
2.000000000000000000e+00 2.918786086451116546e+01
2.100000000000000089e+00 3.070657651410927969e+01
2.200000000000000178e+00 3.223318966155913046e+01
2.300000000000000266e+00 3.376788579581591421e+01
2.400000000000000355e+00 3.531082250280098123e+01
2.500000000000000000e+00 3.686212789188368788e+01
2.600000000000000089e+00 3.842189898053464248e+01
2.700000000000000178e+00 3.999020003551602542e+01
2.800000000000000266e+00 4.156706086911304254e+01
2.900000000000000355e+00 4.315247508907282281e+01
3.000000000000000000e+00 4.474639830110634620e+01
3.100000000000000089e+00 4.634874626302354983e+01
3.200000000000000178e+00 4.795939298981384269e+01
3.300000000000000266e+00 4.957816880925412306e+01
3.400000000000000355e+00 5.120485836792300915e+01
3.500000000000000000e+00 5.283919858782465440e+01
3.600000000000000089e+00 5.448087657417683971e+01
3.700000000000000178e+00 5.612952747529583064e+01
3.800000000000000266e+00 5.778473229591334359e+01
3.900000000000000355e+00 5.944601566568822903e+01
4.000000000000000000e+00 6.111284356512459937e+01
4.100000000000000533e+00 6.278462101157838759e+01
4.200000000000000178e+00 6.446068970852292068e+01
4.299999999999999822e+00 6.614032566174806504e+01
4.400000000000000355e+00 6.782273676668501139e+01
4.500000000000000000e+00 6.950706037157686978e+01
4.600000000000000533e+00 7.119236082174899138e+01
4.700000000000000178e+00 7.287762699077080697e+01
4.800000000000000711e+00 7.456176980483830619e+01
4.900000000000000355e+00 7.624361976723825762e+01
5.000000000000000000e+00 7.792192449027989198e+01
5.100000000000000533e+00 7.959534624258948554e+01
5.200000000000000178e+00 8.126245952015790408e+01
5.300000000000000711e+00 8.292174865000116313e+01
5.400000000000000355e+00 8.457160543573938583e+01
5.500000000000000000e+00 8.621032685481293356e+01
5.600000000000000533e+00 8.783611281743164056e+01
5.700000000000000178e+00 8.944706399769069094e+01
5.800000000000000711e+00 9.104117974757926390e+01
5.900000000000000355e+00 9.261635610485090808e+01
6.000000000000000000e+00 9.417038390591601171e+01
6.100000000000000533e+00 9.570094701504942236e+01
6.200000000000000178e+00 9.720562068128010935e+01
6.300000000000000711e+00 9.868187003433908444e+01
6.400000000000000355e+00 1.001270487309848818e+02
6.500000000000000000e+00 1.015383977629004590e+02
6.600000000000000533e+00 1.029130444371582200e+02
6.700000000000000178e+00 1.042480015399821127e+02
6.800000000000000711e+00 1.055401666941919956e+02
6.900000000000000355e+00 1.067863219203004945e+02
7.000000000000000000e+00 1.079831334107421839e+02
7.100000000000000533e+00 1.091271515261523319e+02
7.200000000000000178e+00 1.102148110219774395e+02
7.300000000000000711e+00 1.112424315129954238e+02
7.400000000000000355e+00 1.122062181825510976e+02
7.500000000000000000e+00 1.131022627424758582e+02
7.600000000000000533e+00 1.139265446487630129e+02
7.700000000000000178e+00 1.146749325771170476e+02
7.800000000000000711e+00 1.153431861614878642e+02
7.900000000000000355e+00 1.159269579976501063e+02
8.000000000000000000e+00 1.164217959127935984e+02
8.099999999999999645e+00 1.168231455009635766e+02
8.200000000000001066e+00 1.171263529230344602e+02
8.300000000000000711e+00 1.173266679687236831e+02
8.400000000000000355e+00 1.174192473769629146e+02
8.500000000000000000e+00 1.173991584097475567e+02
8.599999999999999645e+00 1.172613826733921769e+02
8.700000000000001066e+00 1.170008201799351042e+02
8.800000000000000711e+00 1.166122936402684189e+02
8.900000000000000355e+00 1.160905529794295177e+02
9.000000000000000000e+00 1.154302800633824546e+02
9.099999999999999645e+00 1.146260936255522438e+02
9.200000000000001066e+00 1.136725543803576954e+02
9.300000000000000711e+00 1.125641703100281745e+02
9.400000000000000355e+00 1.112954021100915583e+02
9.500000000000000000e+00 1.098606687780928866e+02
9.600000000000001421e+00 1.082543533293512610e+02
9.700000000000001066e+00 1.064708086228916102e+02
9.800000000000000711e+00 1.045043632801023819e+02
9.900000000000000355e+00 1.023493276781775165e+02
1.000000000000000000e+01 1.000000000000000000e+02
