t = 8.110000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.264061866225081099e+00
2.000000000000000111e-01 2.528657872960597075e+00
3.000000000000000444e-01 3.794321106172628522e+00
4.000000000000000222e-01 5.061582542112152083e+00
5.000000000000000000e-01 6.330969990869241393e+00
6.000000000000000888e-01 7.603007037959367054e+00
7.000000000000000666e-01 8.878211983183367906e+00
8.000000000000000444e-01 1.015709677591653914e+01
9.000000000000000222e-01 1.144016594587668223e+01
1.000000000000000000e+00 1.272791552829754202e+01
1.100000000000000089e+00 1.402083198229398775e+01
1.200000000000000178e+00 1.531939110105105684e+01
1.300000000000000044e+00 1.662405691230214444e+01
1.400000000000000133e+00 1.793528056738512433e+01
1.500000000000000000e+00 1.925349921698088806e+01
1.600000000000000089e+00 2.057913487145036413e+01
1.700000000000000178e+00 2.191259324349531568e+01
1.800000000000000044e+00 2.325426257067937286e+01
1.900000000000000133e+00 2.460451241516099330e+01
2.000000000000000000e+00 2.596369243781329672e+01
2.100000000000000089e+00 2.733213114374032671e+01
2.200000000000000178e+00 2.871013459604792928e+01
2.300000000000000266e+00 3.009798509459510640e+01
2.400000000000000355e+00 3.149593981633961803e+01
2.500000000000000000e+00 3.290422941380552402e+01
2.600000000000000089e+00 3.432305656814183692e+01
2.700000000000000178e+00 3.575259449321428207e+01
2.800000000000000266e+00 3.719298538718037861e+01
2.900000000000000355e+00 3.864433882804215159e+01
3.000000000000000000e+00 4.010673010975680342e+01
3.100000000000000089e+00 4.158019851561289215e+01
3.200000000000000178e+00 4.306474552575253512e+01
3.300000000000000266e+00 4.456033295593952914e+01
3.400000000000000355e+00 4.606688102494111092e+01
3.500000000000000000e+00 4.758426634820841628e+01
3.600000000000000089e+00 4.911231985590870863e+01
3.700000000000000178e+00 5.065082463378081457e+01
3.800000000000000266e+00 5.219951368575498662e+01
3.900000000000000355e+00 5.375806761779778498e+01
4.000000000000000000e+00 5.532611224301147246e+01
4.100000000000000533e+00 5.690321610863411195e+01
4.200000000000000178e+00 5.848888794624880916e+01
4.299999999999999822e+00 6.008257404721552319e+01
4.400000000000000355e+00 6.168365556608408440e+01
4.500000000000000000e+00 6.329144575552842156e+01
4.600000000000000533e+00 6.490518713715520960e+01
4.700000000000000178e+00 6.652404861337993225e+01
4.800000000000000711e+00 6.814712252642654278e+01
4.900000000000000355e+00 6.977342167138387197e+01
5.000000000000000000e+00 7.140187627114109148e+01
5.100000000000000533e+00 7.303133092191433207e+01
5.200000000000000178e+00 7.466054151896460667e+01
5.300000000000000711e+00 7.628817217298136200e+01
5.400000000000000355e+00 7.791279212846262681e+01
5.500000000000000000e+00 7.953287269625114675e+01
5.600000000000000533e+00 8.114678421317812251e+01
5.700000000000000178e+00 8.275279304251604628e+01
5.800000000000000711e+00 8.434905862963798029e+01
5.900000000000000355e+00 8.593363062791669904e+01
6.000000000000000000e+00 8.750444611046430055e+01
6.100000000000000533e+00 8.905932688380248408e+01
6.200000000000000178e+00 9.059597691995986679e+01
6.300000000000000711e+00 9.211197992380591870e+01
6.400000000000000355e+00 9.360479705264535255e+01
6.500000000000000000e+00 9.507176480520750772e+01
6.600000000000000533e+00 9.651009309716305040e+01
6.700000000000000178e+00 9.791686354018465011e+01
6.800000000000000711e+00 9.928902794133072973e+01
6.900000000000000355e+00 1.006234070391726902e+02
7.000000000000000000e+00 1.019166894926007245e+02
7.100000000000000533e+00 1.031654311376325666e+02
7.200000000000000178e+00 1.043660545268115101e+02
7.300000000000000711e+00 1.055148487649161098e+02
7.400000000000000355e+00 1.066079696537172197e+02
7.500000000000000000e+00 1.076414401574099173e+02
7.600000000000000533e+00 1.086111511991242367e+02
7.700000000000000178e+00 1.095128627975848445e+02
7.800000000000000711e+00 1.103422055515510749e+02
7.900000000000000355e+00 1.110946824781360220e+02
8.000000000000000000e+00 1.117656712094816100e+02
8.099999999999999645e+00 1.123504265505695514e+02
8.200000000000001066e+00 1.128440833991835319e+02
8.300000000000000711e+00 1.132416600272206892e+02
8.400000000000000355e+00 1.135380617206887877e+02
8.500000000000000000e+00 1.137280847738376792e+02
8.599999999999999645e+00 1.138064208309694578e+02
8.700000000000001066e+00 1.137676615675676430e+02
8.800000000000000711e+00 1.136063037004938963e+02
8.900000000000000355e+00 1.133167543151391499e+02
9.000000000000000000e+00 1.128933364955965857e+02
9.099999999999999645e+00 1.123302952421607870e+02
9.200000000000001066e+00 1.116218036587683287e+02
9.300000000000000711e+00 1.107619693913906360e+02
9.400000000000000355e+00 1.097448412968826830e+02
9.500000000000000000e+00 1.085644163203979389e+02
9.600000000000001421e+00 1.072146465582085426e+02
9.700000000000001066e+00 1.056894464816327996e+02
9.800000000000000711e+00 1.039827002967771961e+02
9.900000000000000355e+00 1.020882694139599209e+02
1.000000000000000000e+01 1.000000000000000000e+02
