t = 7.890000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.236123607419709947e+00
2.000000000000000111e-01 2.472792922893557677e+00
3.000000000000000444e-01 3.710552605434651152e+00
4.000000000000000222e-01 4.949945215609762528e+00
5.000000000000000000e-01 6.191510165379979114e+00
6.000000000000000888e-01 7.435782666746807656e+00
7.000000000000000666e-01 8.683292678688015798e+00
8.000000000000000444e-01 9.934563851768496434e+00
9.000000000000000222e-01 1.119011246969000339e+01
1.000000000000000000e+00 1.245044638690127492e+01
1.100000000000000089e+00 1.371606396122844984e+01
1.200000000000000178e+00 1.498745298030694606e+01
1.300000000000000044e+00 1.626508958040233210e+01
1.400000000000000133e+00 1.754943715600187559e+01
1.500000000000000000e+00 1.884094525834288092e+01
1.600000000000000089e+00 2.014004848082193533e+01
1.700000000000000178e+00 2.144716532900351780e+01
1.800000000000000044e+00 2.276269707272093612e+01
1.900000000000000133e+00 2.408702657754004051e+01
2.000000000000000000e+00 2.542051711264084446e+01
2.100000000000000089e+00 2.676351113196732001e+01
2.200000000000000178e+00 2.811632902530497091e+01
2.300000000000000266e+00 2.947926783577348075e+01
2.400000000000000355e+00 3.085259994007085993e+01
2.500000000000000000e+00 3.223657168768057346e+01
2.600000000000000089e+00 3.363140199515740392e+01
2.700000000000000178e+00 3.503728089154449066e+01
2.800000000000000266e+00 3.645436801094800217e+01
2.900000000000000355e+00 3.788279102830830425e+01
3.000000000000000000e+00 3.932264403446242795e+01
3.100000000000000089e+00 4.077398584669428061e+01
3.200000000000000178e+00 4.223683825111803714e+01
3.300000000000000266e+00 4.371118417344090545e+01
3.400000000000000355e+00 4.519696577490324074e+01
3.500000000000000000e+00 4.669408247050128580e+01
3.600000000000000089e+00 4.820238886695879899e+01
3.700000000000000178e+00 4.972169261833204246e+01
3.800000000000000266e+00 5.125175219760630085e+01
3.900000000000000355e+00 5.279227458317159716e+01
4.000000000000000000e+00 5.434291285965014850e+01
4.100000000000000533e+00 5.590326373318675479e+01
4.200000000000000178e+00 5.747286496200359096e+01
4.299999999999999822e+00 5.905119270376071938e+01
4.400000000000000355e+00 6.063765878204924320e+01
4.500000000000000000e+00 6.223160787517270620e+01
4.600000000000000533e+00 6.383231463123912164e+01
4.700000000000000178e+00 6.543898071448518294e+01
4.800000000000000711e+00 6.705073178868258310e+01
4.900000000000000355e+00 6.866661444442496531e+01
5.000000000000000000e+00 7.028559307805890910e+01
5.100000000000000533e+00 7.190654673099348315e+01
5.200000000000000178e+00 7.352826589909653876e+01
5.300000000000000711e+00 7.514944932284899437e+01
5.400000000000000355e+00 7.676870076987763980e+01
5.500000000000000000e+00 7.838452582240959998e+01
5.600000000000000533e+00 7.999532868308048705e+01
5.700000000000000178e+00 8.159940901337505181e+01
5.800000000000000711e+00 8.319495881977131546e+01
5.900000000000000355e+00 8.478005940339122048e+01
6.000000000000000000e+00 8.635267838962194276e+01
6.100000000000000533e+00 8.791066685475102815e+01
6.200000000000000178e+00 8.945175656715169055e+01
6.300000000000000711e+00 9.097355736094831968e+01
6.400000000000000355e+00 9.247355466038152372e+01
6.500000000000000000e+00 9.394910717326960992e+01
6.600000000000000533e+00 9.539744477202086159e+01
6.700000000000000178e+00 9.681566658058473251e+01
6.800000000000000711e+00 9.820073928553223652e+01
6.900000000000000355e+00 9.954949568912577718e+01
7.000000000000000000e+00 1.008586335217712247e+02
7.100000000000000533e+00 1.021247145306372062e+02
7.200000000000000178e+00 1.033441638604824817e+02
7.300000000000000711e+00 1.045132697418454342e+02
7.400000000000000355e+00 1.056281835007285963e+02
7.500000000000000000e+00 1.066849199027545438e+02
7.600000000000000533e+00 1.076793578434832028e+02
7.700000000000000178e+00 1.086072413951713713e+02
7.800000000000000711e+00 1.094641812187279015e+02
7.900000000000000355e+00 1.102456563479830010e+02
8.000000000000000000e+00 1.109470163516556767e+02
8.099999999999999645e+00 1.115634838765807899e+02
8.200000000000001066e+00 1.120901575738583489e+02
8.300000000000000711e+00 1.125220154076249912e+02
8.400000000000000355e+00 1.128539183441351241e+02
8.500000000000000000e+00 1.130806144167912350e+02
8.599999999999999645e+00 1.131967431606955188e+02
8.700000000000001066e+00 1.131968404082224424e+02
8.800000000000000711e+00 1.130753434350512521e+02
8.900000000000000355e+00 1.128265964440643643e+02
9.000000000000000000e+00 1.124448563725301966e+02
9.099999999999999645e+00 1.119242990060600533e+02
9.200000000000001066e+00 1.112590253809785281e+02
9.300000000000000711e+00 1.104430684549871273e+02
9.400000000000000355e+00 1.094704000243482227e+02
9.500000000000000000e+00 1.083349378642857630e+02
9.600000000000001421e+00 1.070305530679021189e+02
9.700000000000001066e+00 1.055510775576601503e+02
9.800000000000000711e+00 1.038903117423856060e+02
9.900000000000000355e+00 1.020420322918196092e+02
1.000000000000000000e+01 1.000000000000000000e+02
