t = 2.360000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 4.812334962462128107e-01
2.000000000000000111e-01 9.635057456015304611e-01
3.000000000000000444e-01 1.447851095098227958e+00
4.000000000000000222e-01 1.935295135760030760e+00
5.000000000000000000e-01 2.426850463766461630e+00
6.000000000000000888e-01 2.923512605311515689e+00
7.000000000000000666e-01 3.426256154313489954e+00
8.000000000000000444e-01 3.936031167704001632e+00
9.000000000000000222e-01 4.453759857737140671e+00
1.000000000000000000e+00 4.980333614766344397e+00
1.100000000000000089e+00 5.516610387405963323e+00
1.200000000000000178e+00 6.063412440107049051e+00
1.300000000000000044e+00 6.621524501117376893e+00
1.400000000000000133e+00 7.191692306747543562e+00
1.500000000000000000e+00 7.774621541003375214e+00
1.600000000000000089e+00 8.370977163132184984e+00
1.700000000000000178e+00 8.981383109610272086e+00
1.800000000000000044e+00 9.606422351693694850e+00
1.900000000000000133e+00 1.024663728496031645e+01
2.000000000000000000e+00 1.090253042335885247e+01
2.100000000000000089e+00 1.157456536719277196e+01
2.200000000000000178e+00 1.226316801221852337e+01
2.300000000000000266e+00 1.296872796561908991e+01
2.400000000000000355e+00 1.369160013399017117e+01
2.500000000000000000e+00 1.443210644859306946e+01
2.600000000000000089e+00 1.519053769391219788e+01
2.700000000000000178e+00 1.596715540691944568e+01
2.800000000000000266e+00 1.676219381629522687e+01
2.900000000000000355e+00 1.757586179308275831e+01
3.000000000000000000e+00 1.840834478675179042e+01
3.100000000000000089e+00 1.925980672331343868e+01
3.200000000000000178e+00 2.013039184485574040e+01
3.300000000000000266e+00 2.102022647256204735e+01
3.400000000000000355e+00 2.192942067783993210e+01
3.500000000000000000e+00 2.285806984854522383e+01
3.600000000000000089e+00 2.380625613936095064e+01
3.700000000000000178e+00 2.477404979712069633e+01
3.800000000000000266e+00 2.576151035319796634e+01
3.900000000000000355e+00 2.676868767597221677e+01
4.000000000000000000e+00 2.779562287679517851e+01
4.100000000000000533e+00 2.884234906279042221e+01
4.200000000000000178e+00 2.990889192920750617e+01
4.299999999999999822e+00 3.099527018290898184e+01
4.400000000000000355e+00 3.210149578689049576e+01
4.500000000000000000e+00 3.322757401352705386e+01
4.600000000000000533e+00 3.437350329151419714e+01
4.700000000000000178e+00 3.553927482825321249e+01
4.800000000000000711e+00 3.672487198574771838e+01
4.900000000000000355e+00 3.793026938397713366e+01
5.000000000000000000e+00 3.915543170124983163e+01
5.100000000000000533e+00 4.040031213628704165e+01
5.200000000000000178e+00 4.166485049184051093e+01
5.300000000000000711e+00 4.294897083461271592e+01
5.400000000000000355e+00 4.425257868126260519e+01
5.500000000000000000e+00 4.557555765549931692e+01
5.600000000000000533e+00 4.691776555687317085e+01
5.700000000000000178e+00 4.827902977807365659e+01
5.800000000000000711e+00 4.965914200456833782e+01
5.900000000000000355e+00 5.105785212851486676e+01
6.000000000000000000e+00 5.247486130831982365e+01
6.100000000000000533e+00 5.390981410628037906e+01
6.200000000000000178e+00 5.536228963971379358e+01
6.300000000000000711e+00 5.683179168613035870e+01
6.400000000000000355e+00 5.831773769060257706e+01
6.500000000000000000e+00 5.981944663375850268e+01
6.600000000000000533e+00 6.133612573197063256e+01
6.700000000000000178e+00 6.286685595745924360e+01
6.800000000000000711e+00 6.441057638523881224e+01
6.900000000000000355e+00 6.596606739608530745e+01
7.000000000000000000e+00 6.753193278986356063e+01
7.100000000000000533e+00 6.910658089138982518e+01
7.200000000000000178e+00 7.068820476115612905e+01
7.300000000000000711e+00 7.227476165522381280e+01
7.400000000000000355e+00 7.386395191178945652e+01
7.500000000000000000e+00 7.545319747560195367e+01
7.600000000000000533e+00 7.703962030470883349e+01
7.700000000000000178e+00 7.862002093598728436e+01
7.800000000000000711e+00 8.019085751553743080e+01
7.900000000000000355e+00 8.174822562620849453e+01
8.000000000000000000e+00 8.328783926619672684e+01
8.099999999999999645e+00 8.480501334872039365e+01
8.200000000000001066e+00 8.629464810223223026e+01
8.300000000000000711e+00 8.775121575256142137e+01
8.400000000000000355e+00 8.916874986202060427e+01
8.500000000000000000e+00 9.054083768529572751e+01
8.599999999999999645e+00 9.186061587750505453e+01
8.700000000000001066e+00 9.312076985607306767e+01
8.800000000000000711e+00 9.431353707520287344e+01
8.900000000000000355e+00 9.543071442022750261e+01
9.000000000000000000e+00 9.646366986975941415e+01
9.099999999999999645e+00 9.740335850741007562e+01
9.200000000000001066e+00 9.824034289326651503e+01
9.300000000000000711e+00 9.896481772987479530e+01
9.400000000000000355e+00 9.956663867998045703e+01
9.500000000000000000e+00 1.000353551156427585e+02
9.600000000000001421e+00 1.003602465025952597e+02
9.700000000000001066e+00 1.005303620518984502e+02
9.800000000000000711e+00 1.005345632050133418e+02
9.900000000000000355e+00 1.003615684602706182e+02
1.000000000000000000e+01 1.000000000000000000e+02
