t = 4.310000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 7.623515344909936875e-01
2.000000000000000111e-01 1.525471553793656287e+00
3.000000000000000444e-01 2.290126749804106687e+00
4.000000000000000222e-01 3.057080240678197391e+00
5.000000000000000000e-01 3.827089814033261650e+00
6.000000000000000888e-01 4.600906205803704907e+00
7.000000000000000666e-01 5.379271425920842731e+00
8.000000000000000444e-01 6.162917141387898035e+00
9.000000000000000222e-01 6.952563126587319786e+00
1.000000000000000000e+00 7.748915789799420750e+00
1.100000000000000089e+00 8.552666783940036765e+00
1.200000000000000178e+00 9.364491708453194008e+00
1.300000000000000044e+00 1.018504890813591146e+01
1.400000000000000133e+00 1.101497837344084729e+01
1.500000000000000000e+00 1.185490074551260165e+01
1.600000000000000089e+00 1.270541642788028369e+01
1.700000000000000178e+00 1.356710480536632346e+01
1.800000000000000044e+00 1.444052356939410053e+01
1.900000000000000133e+00 1.532620814749724225e+01
2.000000000000000000e+00 1.622467123346445206e+01
2.100000000000000089e+00 1.713640241320623403e+01
2.200000000000000178e+00 1.806186788011377331e+01
2.300000000000000266e+00 1.900151023240467651e+01
2.400000000000000355e+00 1.995574834372158080e+01
2.500000000000000000e+00 2.092497729707449849e+01
2.600000000000000089e+00 2.190956837110017474e+01
2.700000000000000178e+00 2.290986906655486166e+01
2.800000000000000266e+00 2.392620315996364511e+01
2.900000000000000355e+00 2.495887077041970770e+01
3.000000000000000000e+00 2.600814842466310139e+01
3.100000000000000089e+00 2.707428910476892980e+01
3.200000000000000178e+00 2.815752226204100594e+01
3.300000000000000266e+00 2.925805378003832757e+01
3.400000000000000355e+00 3.037606586905875616e+01
3.500000000000000000e+00 3.151171687386895215e+01
3.600000000000000089e+00 3.266514097600405364e+01
3.700000000000000178e+00 3.383644777156827388e+01
3.800000000000000266e+00 3.502572170515484373e+01
3.900000000000000355e+00 3.623302134027566979e+01
4.000000000000000000e+00 3.745837844655923021e+01
4.100000000000000533e+00 3.870179688394790674e+01
4.200000000000000178e+00 3.996325126421791651e+01
4.299999999999999822e+00 4.124268537037048077e+01
4.400000000000000355e+00 4.254001031481751482e+01
4.500000000000000000e+00 4.385510241782995422e+01
4.600000000000000533e+00 4.518780078844810077e+01
4.700000000000000178e+00 4.653790459099352717e+01
4.800000000000000711e+00 4.790516998149311689e+01
4.900000000000000355e+00 4.928930669974544543e+01
5.000000000000000000e+00 5.068997430445212871e+01
5.100000000000000533e+00 5.210677804081715436e+01
5.200000000000000178e+00 5.353926433230610371e+01
5.300000000000000711e+00 5.498691589086522669e+01
5.400000000000000355e+00 5.644914644283978333e+01
5.500000000000000000e+00 5.792529507110771192e+01
5.600000000000000533e+00 5.941462017755820568e+01
5.700000000000000178e+00 6.091629307399033877e+01
5.800000000000000711e+00 6.242939121377283129e+01
5.900000000000000355e+00 6.395289108117164290e+01
6.000000000000000000e+00 6.548566076009170445e+01
6.100000000000000533e+00 6.702645220905588985e+01
6.200000000000000178e+00 6.857389327451591043e+01
6.300000000000000711e+00 7.012647948000163467e+01
6.400000000000000355e+00 7.168256563411001991e+01
6.500000000000000000e+00 7.324035730584049020e+01
6.600000000000000533e+00 7.479790222122620946e+01
6.700000000000000178e+00 7.635308164050799462e+01
6.800000000000000711e+00 7.790360178015893666e+01
6.900000000000000355e+00 7.944698534880438956e+01
7.000000000000000000e+00 8.098056327039515168e+01
7.100000000000000533e+00 8.250146667178599102e+01
7.200000000000000178e+00 8.400661921505307816e+01
7.300000000000000711e+00 8.549272985735429131e+01
7.400000000000000355e+00 8.695628612281140590e+01
7.500000000000000000e+00 8.839354797168842026e+01
7.600000000000000533e+00 8.980054235198058166e+01
7.700000000000000178e+00 9.117305851735508782e+01
7.800000000000000711e+00 9.250664419314333031e+01
7.900000000000000355e+00 9.379660266874182639e+01
8.000000000000000000e+00 9.503799089031676317e+01
8.099999999999999645e+00 9.622561862212090489e+01
8.200000000000001066e+00 9.735404873804201031e+01
8.300000000000000711e+00 9.841759869724248233e+01
8.400000000000000355e+00 9.941034324897844954e+01
8.500000000000000000e+00 1.003261184019784196e+02
8.599999999999999645e+00 1.011585266832131538e+02
8.700000000000001066e+00 1.019009436996105507e+02
8.800000000000000711e+00 1.025465260043948206e+02
8.900000000000000355e+00 1.030882202574021420e+02
9.000000000000000000e+00 1.035187736561038889e+02
9.099999999999999645e+00 1.038307456013221213e+02
9.200000000000001066e+00 1.040165205489271898e+02
9.300000000000000711e+00 1.040683219863436761e+02
9.400000000000000355e+00 1.039782274606409231e+02
9.500000000000000000e+00 1.037381845735278603e+02
9.600000000000001421e+00 1.033400278478829790e+02
9.700000000000001066e+00 1.027754963606929266e+02
9.800000000000000711e+00 1.020362520286002166e+02
9.900000000000000355e+00 1.011138984248106141e+02
1.000000000000000000e+01 1.000000000000000000e+02
