t = 3.600000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 6.628458648633670514e-01
2.000000000000000111e-01 1.326532752412727945e+00
3.000000000000000444e-01 1.991899346068891630e+00
4.000000000000000222e-01 2.659779670148608055e+00
5.000000000000000000e-01 3.331000808602377017e+00
6.000000000000000888e-01 4.006380680932569938e+00
7.000000000000000666e-01 4.686725893088164341e+00
8.000000000000000444e-01 5.372829680079329151e+00
9.000000000000000222e-01 6.065469955775584232e+00
1.000000000000000000e+00 6.765407483868556504e+00
1.100000000000000089e+00 7.473384182320600644e+00
1.200000000000000178e+00 8.190121571813003598e+00
1.300000000000000044e+00 8.916319376782682937e+00
1.400000000000000133e+00 9.652654285626473651e+00
1.500000000000000000e+00 1.039977887458891459e+01
1.600000000000000089e+00 1.115832069776526048e+01
1.700000000000000178e+00 1.192888154357596697e+01
1.800000000000000044e+00 1.271203685603135725e+01
1.900000000000000133e+00 1.350833531713077384e+01
2.000000000000000000e+00 1.431829858485273910e+01
2.100000000000000089e+00 1.514242117941032362e+01
2.200000000000000178e+00 1.598117050878436096e+01
2.300000000000000266e+00 1.683498702301810468e+01
2.400000000000000355e+00 1.770428448536661037e+01
2.500000000000000000e+00 1.858945034714610500e+01
2.600000000000000089e+00 1.949084621202112899e+01
2.700000000000000178e+00 2.040880837449532237e+01
2.800000000000000266e+00 2.134364841652722333e+01
2.900000000000000355e+00 2.229565384546295448e+01
3.000000000000000000e+00 2.326508875585032143e+01
3.100000000000000089e+00 2.425219449715667253e+01
3.200000000000000178e+00 2.525719032893979943e+01
3.300000000000000266e+00 2.628027404459894711e+01
3.400000000000000355e+00 2.732162254444445182e+01
3.500000000000000000e+00 2.838139233845419440e+01
3.600000000000000089e+00 2.945971995871698823e+01
3.700000000000000178e+00 3.055672226118656098e+01
3.800000000000000266e+00 3.167249659597532130e+01
3.900000000000000355e+00 3.280712082499932336e+01
4.000000000000000000e+00 3.396065316534501477e+01
4.100000000000000533e+00 3.513313183626760150e+01
4.200000000000000178e+00 3.632457448726027138e+01
4.299999999999999822e+00 3.753497738416820084e+01
4.400000000000000355e+00 3.876431432988116654e+01
4.500000000000000000e+00 4.001253529575210877e+01
4.600000000000000533e+00 4.127956473958585093e+01
4.700000000000000178e+00 4.256529958586275342e+01
4.800000000000000711e+00 4.386960684384702347e+01
4.900000000000000355e+00 4.519232083942696221e+01
5.000000000000000000e+00 4.653324003699499656e+01
5.100000000000000533e+00 4.789212342845132042e+01
5.200000000000000178e+00 4.926868646756290815e+01
5.300000000000000711e+00 5.066259652948196646e+01
5.400000000000000355e+00 5.207346787728010185e+01
5.500000000000000000e+00 5.350085611993495149e+01
5.600000000000000533e+00 5.494425214936201485e+01
5.700000000000000178e+00 5.640307554785287891e+01
5.800000000000000711e+00 5.787666746169346510e+01
5.900000000000000355e+00 5.936428294181047960e+01
6.000000000000000000e+00 6.086508275803949175e+01
6.100000000000000533e+00 6.237812470001472320e+01
6.200000000000000178e+00 6.390235438472786456e+01
6.300000000000000711e+00 6.543659559844840601e+01
6.400000000000000355e+00 6.697954020888353455e+01
6.500000000000000000e+00 6.852973769210358057e+01
6.600000000000000533e+00 7.008558432777054747e+01
6.700000000000000178e+00 7.164531212546731354e+01
6.800000000000000711e+00 7.320697755429664255e+01
6.900000000000000355e+00 7.476845015724961740e+01
7.000000000000000000e+00 7.632740114096442596e+01
7.100000000000000533e+00 7.788129204022531837e+01
7.200000000000000178e+00 7.942736356469838199e+01
7.300000000000000711e+00 8.096262474276359455e+01
7.400000000000000355e+00 8.248384248368299154e+01
7.500000000000000000e+00 8.398753168454169327e+01
7.600000000000000533e+00 8.546994601222073129e+01
7.700000000000000178e+00 8.692706949292515617e+01
7.800000000000000711e+00 8.835460904233718793e+01
7.900000000000000355e+00 8.974798806814779084e+01
8.000000000000000000e+00 9.110234127342909005e+01
8.099999999999999645e+00 9.241251078396025775e+01
8.200000000000001066e+00 9.367304371516608796e+01
8.300000000000000711e+00 9.487819128476176900e+01
8.400000000000000355e+00 9.602190956555647006e+01
8.500000000000000000e+00 9.709786195922760044e+01
8.599999999999999645e+00 9.809942345636741834e+01
8.700000000000001066e+00 9.901968673088278194e+01
8.800000000000000711e+00 9.985147009811628038e+01
8.900000000000000355e+00 1.005873273460975668e+02
9.000000000000000000e+00 1.012195594284164315e+02
9.099999999999999645e+00 1.017402279856522682e+02
9.200000000000001066e+00 1.021411706404383892e+02
9.300000000000000711e+00 1.024140179894479417e+02
9.400000000000000355e+00 1.025502121942308520e+02
9.500000000000000000e+00 1.025410270522828569e+02
9.600000000000001421e+00 1.023775894103588229e+02
9.700000000000001066e+00 1.020509017642036440e+02
9.800000000000000711e+00 1.015518658728998389e+02
9.900000000000000355e+00 1.008713072022212458e+02
1.000000000000000000e+01 1.000000000000000000e+02
