t = 9.380000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.422808220653386302e+00
2.000000000000000111e-01 2.846081576441411354e+00
3.000000000000000444e-01 4.270284074299279808e+00
4.000000000000000222e-01 5.695877463227063231e+00
5.000000000000000000e-01 7.123320101473873400e+00
6.000000000000000888e-01 8.553065819083048638e+00
7.000000000000000666e-01 9.985562774217445536e+00
8.000000000000000444e-01 1.142125230165535932e+01
9.000000000000000222e-01 1.286056775181316425e+01
1.000000000000000000e+00 1.430393331861141526e+01
1.100000000000000089e+00 1.575176285445788515e+01
1.200000000000000178e+00 1.720445867057494738e+01
1.300000000000000044e+00 1.866241032085102702e+01
1.400000000000000133e+00 2.012599336734849942e+01
1.500000000000000000e+00 2.159556812555405969e+01
1.600000000000000089e+00 2.307147838741501289e+01
1.700000000000000178e+00 2.455405012016638011e+01
1.800000000000000044e+00 2.604359013892281283e+01
1.900000000000000133e+00 2.754038475098596450e+01
2.000000000000000000e+00 2.904469836980555897e+01
2.100000000000000089e+00 3.055677209653218185e+01
2.200000000000000178e+00 3.207682226711331452e+01
2.300000000000000266e+00 3.360503896291412929e+01
2.400000000000000355e+00 3.514158448289187930e+01
2.500000000000000000e+00 3.668659177541954364e+01
2.600000000000000089e+00 3.824016282794281807e+01
2.700000000000000178e+00 3.980236701276444222e+01
2.800000000000000266e+00 4.137323938738540363e+01
2.900000000000000355e+00 4.295277894799150431e+01
3.000000000000000000e+00 4.454094683486026440e+01
3.100000000000000089e+00 4.613766448867651349e+01
3.200000000000000178e+00 4.774281175698536117e+01
3.300000000000000266e+00 4.935622495028098911e+01
3.400000000000000355e+00 5.097769484752665647e+01
3.500000000000000000e+00 5.260696465122723708e+01
3.600000000000000089e+00 5.424372789252868188e+01
3.700000000000000178e+00 5.588762628719982928e+01
3.800000000000000266e+00 5.753824754375865780e+01
3.900000000000000355e+00 5.919512312543669452e+01
4.000000000000000000e+00 6.085772596813055912e+01
4.100000000000000533e+00 6.252546815696616989e+01
4.200000000000000178e+00 6.419769856459697621e+01
4.299999999999999822e+00 6.587370045487055847e+01
4.400000000000000355e+00 6.755268905602386553e+01
4.500000000000000000e+00 6.923380910810584510e+01
4.600000000000000533e+00 7.091613238987089574e+01
4.700000000000000178e+00 7.259865523093539252e+01
4.800000000000000711e+00 7.428029601553942030e+01
4.900000000000000355e+00 7.595989268480023782e+01
5.000000000000000000e+00 7.763620024488173499e+01
5.100000000000000533e+00 7.930788828902765886e+01
5.200000000000000178e+00 8.097353854191406697e+01
5.300000000000000711e+00 8.263164243526156838e+01
5.400000000000000355e+00 8.428059872410575792e+01
5.500000000000000000e+00 8.591871115355316135e+01
5.600000000000000533e+00 8.754418618623918746e+01
5.700000000000000178e+00 8.915513080105756671e+01
5.800000000000000711e+00 9.074955037403412916e+01
5.900000000000000355e+00 9.232534665247482053e+01
6.000000000000000000e+00 9.388031583372000455e+01
6.100000000000000533e+00 9.541214675998023154e+01
6.200000000000000178e+00 9.691841924081337822e+01
6.300000000000000711e+00 9.839660251481991793e+01
6.400000000000000355e+00 9.984405386208440802e+01
6.500000000000000000e+00 1.012580173787714983e+02
6.600000000000000533e+00 1.026356229250926191e+02
6.700000000000000178e+00 1.039738852575941337e+02
6.800000000000000711e+00 1.052697033563769082e+02
6.900000000000000355e+00 1.065198599574403033e+02
7.000000000000000000e+00 1.077210212998527084e+02
7.100000000000000533e+00 1.088697370968832558e+02
7.200000000000000178e+00 1.099624407395901926e+02
7.300000000000000711e+00 1.109954497406480698e+02
7.400000000000000355e+00 1.119649664254154828e+02
7.500000000000000000e+00 1.128670788763971586e+02
7.600000000000000533e+00 1.136977621363443376e+02
7.700000000000000178e+00 1.144528796742684591e+02
7.800000000000000711e+00 1.151281851176223370e+02
7.900000000000000355e+00 1.157193242528317256e+02
8.000000000000000000e+00 1.162218372952497987e+02
8.099999999999999645e+00 1.166311614284579008e+02
8.200000000000001066e+00 1.169426336116597014e+02
8.300000000000000711e+00 1.171514936527181305e+02
8.400000000000000355e+00 1.172528875431698054e+02
8.500000000000000000e+00 1.172418710503339128e+02
8.599999999999999645e+00 1.171134135604135906e+02
8.700000000000001066e+00 1.168624021652800167e+02
8.800000000000000711e+00 1.164836459844385530e+02
8.900000000000000355e+00 1.159718807125107531e+02
9.000000000000000000e+00 1.153217733814364863e+02
9.099999999999999645e+00 1.145279273255107881e+02
9.200000000000001066e+00 1.135848873363311498e+02
9.300000000000000711e+00 1.124871449937497374e+02
9.400000000000000355e+00 1.112291441580064344e+02
9.500000000000000000e+00 1.098052866073730058e+02
9.600000000000001421e+00 1.082099378048697673e+02
9.700000000000001066e+00 1.064374327769296684e+02
9.800000000000000711e+00 1.044820820862867095e+02
9.900000000000000355e+00 1.023381778808605134e+02
1.000000000000000000e+01 1.000000000000000000e+02
