t = 8.920000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.365816820757294936e+00
2.000000000000000111e-01 2.732124338972226063e+00
3.000000000000000444e-01 4.099412156872178414e+00
4.000000000000000222e-01 5.468167684912367932e+00
5.000000000000000000e-01 6.838875042598487219e+00
6.000000000000000888e-01 8.212013955326096237e+00
7.000000000000000666e-01 9.588058645853513084e+00
8.000000000000000444e-01 1.096747671897859000e+01
9.000000000000000222e-01 1.235072803793347518e+01
1.000000000000000000e+00 1.373826359094626959e+01
1.100000000000000089e+00 1.513052434634542642e+01
1.200000000000000178e+00 1.652794009450369472e+01
1.300000000000000044e+00 1.793092827483423335e+01
1.400000000000000133e+00 1.933989278596484951e+01
1.500000000000000000e+00 2.075522277712815011e+01
1.600000000000000089e+00 2.217729141871856058e+01
1.700000000000000178e+00 2.360645464988292375e+01
1.800000000000000044e+00 2.504304990093302052e+01
1.900000000000000133e+00 2.648739478829691407e+01
2.000000000000000000e+00 2.793978577966487720e+01
2.100000000000000089e+00 2.940049682693682698e+01
2.200000000000000178e+00 3.086977796454353751e+01
2.300000000000000266e+00 3.234785387069694451e+01
2.400000000000000355e+00 3.383492238912643302e+01
2.500000000000000000e+00 3.533115300888185573e+01
2.600000000000000089e+00 3.683668529983109607e+01
2.700000000000000178e+00 3.835162730155311550e+01
2.800000000000000266e+00 3.987605386342828240e+01
2.900000000000000355e+00 4.141000493385762837e+01
3.000000000000000000e+00 4.295348379670421224e+01
3.100000000000000089e+00 4.450645525324294738e+01
3.200000000000000178e+00 4.606884374813217420e+01
3.300000000000000266e+00 4.764053143818166092e+01
3.400000000000000355e+00 4.922135620298720937e+01
3.500000000000000000e+00 5.081110959683352490e+01
3.600000000000000089e+00 5.240953474163260495e+01
3.700000000000000178e+00 5.401632416106571810e+01
3.800000000000000266e+00 5.563111755653152102e+01
3.900000000000000355e+00 5.725349952596990022e+01
4.000000000000000000e+00 5.888299722712950768e+01
4.100000000000000533e+00 6.051907798737476440e+01
4.200000000000000178e+00 6.216114686268304723e+01
4.299999999999999822e+00 6.380854414906212924e+01
4.400000000000000355e+00 6.546054285021853048e+01
4.500000000000000000e+00 6.711634610592706451e+01
4.600000000000000533e+00 6.877508458618476084e+01
4.700000000000000178e+00 7.043581385687623708e+01
4.800000000000000711e+00 7.209751172332740055e+01
4.900000000000000355e+00 7.375907555877527955e+01
5.000000000000000000e+00 7.541931962542919621e+01
5.100000000000000533e+00 7.707697239643657383e+01
5.200000000000000178e+00 7.873067388769148067e+01
5.300000000000000711e+00 8.037897300902760378e+01
5.400000000000000355e+00 8.202032494491656678e+01
5.500000000000000000e+00 8.365308857534012077e+01
5.600000000000000533e+00 8.527552394801467983e+01
5.700000000000000178e+00 8.688578981361497711e+01
5.800000000000000711e+00 8.848194123606241135e+01
5.900000000000000355e+00 9.006192729030847488e+01
6.000000000000000000e+00 9.162358886035001149e+01
6.100000000000000533e+00 9.316465655045313099e+01
6.200000000000000178e+00 9.468274872273579490e+01
6.300000000000000711e+00 9.617536967435545137e+01
6.400000000000000355e+00 9.763990796756949919e+01
6.500000000000000000e+00 9.907363492587477083e+01
6.600000000000000533e+00 1.004737033092855683e+02
6.700000000000000178e+00 1.018371461815796124e+02
6.800000000000000711e+00 1.031608759820166483e+02
6.900000000000000355e+00 1.044416838136259997e+02
7.000000000000000000e+00 1.056762389596559046e+02
7.100000000000000533e+00 1.068610886391860078e+02
7.200000000000000178e+00 1.079926580122229467e+02
7.300000000000000711e+00 1.090672504438295647e+02
7.400000000000000355e+00 1.100810480359848498e+02
7.500000000000000000e+00 1.110301124349349493e+02
7.600000000000000533e+00 1.119103859207816214e+02
7.700000000000000178e+00 1.127176927849682642e+02
7.800000000000000711e+00 1.134477410001679800e+02
7.900000000000000355e+00 1.140961241858622941e+02
8.000000000000000000e+00 1.146583238716284683e+02
8.099999999999999645e+00 1.151297120588353238e+02
8.200000000000001066e+00 1.155055540800909455e+02
8.300000000000000711e+00 1.157810117543976531e+02
8.400000000000000355e+00 1.159511468345608876e+02
8.500000000000000000e+00 1.160109247419769929e+02
8.599999999999999645e+00 1.159552185825024395e+02
8.700000000000001066e+00 1.157788134356892016e+02
8.800000000000000711e+00 1.154764109082730386e+02
8.900000000000000355e+00 1.150426339414288321e+02
9.000000000000000000e+00 1.144720318599736402e+02
9.099999999999999645e+00 1.137590856504102419e+02
9.200000000000001066e+00 1.128982134534736019e+02
9.300000000000000711e+00 1.118837762556784980e+02
9.400000000000000355e+00 1.107100837632762875e+02
9.500000000000000000e+00 1.093714004410222600e+02
9.600000000000001421e+00 1.078619516972402295e+02
9.700000000000001066e+00 1.061759301958524020e+02
9.800000000000000711e+00 1.043075022753304637e+02
9.900000000000000355e+00 1.022508144539195740e+02
1.000000000000000000e+01 1.000000000000000000e+02
