t = 5.620000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 9.402991372209960064e-01
2.000000000000000111e-01 1.881269302682249345e+00
3.000000000000000444e-01 2.823580264453295463e+00
4.000000000000000222e-01 3.767899275290410799e+00
5.000000000000000000e-01 4.714889827474445738e+00
6.000000000000000888e-01 5.665210422429927561e+00
7.000000000000000666e-01 6.619513359701102218e+00
8.000000000000000444e-01 7.578443549563369963e+00
9.000000000000000222e-01 8.542637353182097826e+00
1.000000000000000000e+00 9.512721453798258509e+00
1.100000000000000089e+00 1.048931176192554560e+01
1.200000000000000178e+00 1.147301235699093347e+01
1.300000000000000044e+00 1.246441446724484514e+01
1.400000000000000133e+00 1.346409548911349319e+01
1.500000000000000000e+00 1.447261804646997874e+01
1.600000000000000089e+00 1.549052908956875818e+01
1.700000000000000178e+00 1.651835903262557181e+01
1.800000000000000044e+00 1.755662092823948228e+01
1.900000000000000133e+00 1.860580967605046965e+01
2.000000000000000000e+00 1.966640126221331997e+01
2.100000000000000089e+00 2.073885202545222128e+01
2.200000000000000178e+00 2.182359794464765201e+01
2.300000000000000266e+00 2.292105394210550173e+01
2.400000000000000355e+00 2.403161319587379197e+01
2.500000000000000000e+00 2.515564645371307151e+01
2.600000000000000089e+00 2.629350134059875899e+01
2.700000000000000178e+00 2.744550165094472760e+01
2.800000000000000266e+00 2.861194661609480150e+01
2.900000000000000355e+00 2.979311013703826561e+01
3.000000000000000000e+00 3.098923997177573142e+01
3.100000000000000089e+00 3.220055686629839897e+01
3.200000000000000178e+00 3.342725361775440973e+01
3.300000000000000266e+00 3.466949405806811058e+01
3.400000000000000355e+00 3.592741194605726918e+01
3.500000000000000000e+00 3.720110975596793423e+01
3.600000000000000089e+00 3.849065735032298363e+01
3.700000000000000178e+00 3.979609052506454958e+01
3.800000000000000266e+00 4.111740941517019365e+01
3.900000000000000355e+00 4.245457674924313096e+01
4.000000000000000000e+00 4.380751594202470756e+01
4.100000000000000533e+00 4.517610901435755721e+01
4.200000000000000178e+00 4.656019433084647119e+01
4.299999999999999822e+00 4.795956414632393461e+01
4.400000000000000355e+00 4.937396195323365333e+01
4.500000000000000000e+00 5.080307962319989912e+01
4.600000000000000533e+00 5.224655433735499344e+01
4.700000000000000178e+00 5.370396530145185920e+01
4.800000000000000711e+00 5.517483024339350806e+01
4.900000000000000355e+00 5.665860169256114887e+01
5.000000000000000000e+00 5.815466304221714466e+01
5.100000000000000533e+00 5.966232439828684164e+01
5.200000000000000178e+00 6.118081821998197256e+01
5.300000000000000711e+00 6.270929476000173963e+01
5.400000000000000355e+00 6.424681731442761645e+01
5.500000000000000000e+00 6.579235729489722928e+01
5.600000000000000533e+00 6.734478913818394119e+01
5.700000000000000178e+00 6.890288507090411940e+01
5.800000000000000711e+00 7.046530974969968497e+01
5.900000000000000355e+00 7.203061479987573534e+01
6.000000000000000000e+00 7.359723327808679016e+01
6.100000000000000533e+00 7.516347408723042633e+01
6.200000000000000178e+00 7.672751637419614212e+01
6.300000000000000711e+00 7.828740394349603093e+01
6.400000000000000355e+00 7.984103972204337651e+01
6.500000000000000000e+00 8.138618031241026074e+01
6.600000000000000533e+00 8.292043067375239218e+01
6.700000000000000178e+00 8.444123897120820743e+01
6.800000000000000711e+00 8.594589163592266345e+01
6.900000000000000355e+00 8.743150867888847699e+01
7.000000000000000000e+00 8.889503930250424446e+01
7.100000000000000533e+00 9.033325785409606112e+01
7.200000000000000178e+00 9.174276016561105962e+01
7.300000000000000711e+00 9.311996032324641703e+01
7.400000000000000355e+00 9.446108790990936654e+01
7.500000000000000000e+00 9.576218576209919320e+01
7.600000000000000533e+00 9.701910828105199869e+01
7.700000000000000178e+00 9.822752033579290298e+01
7.800000000000000711e+00 9.938289679309652058e+01
7.900000000000000355e+00 1.004805227062773270e+02
8.000000000000000000e+00 1.015154941912276456e+02
8.099999999999999645e+00 1.024827200142140242e+02
8.200000000000001066e+00 1.033769239116587499e+02
8.300000000000000711e+00 1.041926476575022207e+02
8.400000000000000355e+00 1.049242548888024373e+02
8.500000000000000000e+00 1.055659356950216790e+02
8.599999999999999645e+00 1.061117119710265513e+02
8.700000000000001066e+00 1.065554435282343775e+02
8.800000000000000711e+00 1.068908349526348900e+02
8.900000000000000355e+00 1.071114431926585979e+02
9.000000000000000000e+00 1.072106858541122563e+02
9.099999999999999645e+00 1.071818501737212017e+02
9.200000000000001066e+00 1.070181026372697346e+02
9.300000000000000711e+00 1.067124992029775967e+02
9.400000000000000355e+00 1.062579960856530192e+02
9.500000000000000000e+00 1.056474610523831359e+02
9.600000000000001421e+00 1.048736851761141935e+02
9.700000000000001066e+00 1.039293949894922235e+02
9.800000000000000711e+00 1.028072649778240901e+02
9.900000000000000355e+00 1.014999303470277994e+02
1.000000000000000000e+01 1.000000000000000000e+02
