t = 3.930000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 7.094152319669944085e-01
2.000000000000000111e-01 1.419635362392972500e+00
3.000000000000000444e-01 2.131463236637395120e+00
4.000000000000000222e-01 2.845697609349786550e+00
5.000000000000000000e-01 3.563131137630719536e+00
6.000000000000000888e-01 4.284548419836262667e+00
7.000000000000000666e-01 5.010724094291015618e+00
8.000000000000000444e-01 5.742421011380956841e+00
9.000000000000000222e-01 6.480388491529350148e+00
1.000000000000000000e+00 7.225360680432062921e+00
1.100000000000000089e+00 7.978055011660459606e+00
1.200000000000000178e+00 8.739170785349905657e+00
1.300000000000000044e+00 9.509387870200383119e+00
1.400000000000000133e+00 1.028936553444457758e+01
1.500000000000000000e+00 1.107974140980948619e+01
1.600000000000000089e+00 1.188113059083249112e+01
1.700000000000000178e+00 1.269412487021227953e+01
1.800000000000000044e+00 1.351929210919985636e+01
1.900000000000000133e+00 1.435717574038310040e+01
2.000000000000000000e+00 1.520829439860698074e+01
2.100000000000000089e+00 1.607314167421533213e+01
2.200000000000000178e+00 1.695218598131066656e+01
2.300000000000000266e+00 1.784587053231678766e+01
2.400000000000000355e+00 1.875461340880052319e+01
2.500000000000000000e+00 1.967880771726986922e+01
2.600000000000000089e+00 2.061882181751706611e+01
2.700000000000000178e+00 2.157499961001699162e+01
2.800000000000000266e+00 2.254766086792114876e+01
2.900000000000000355e+00 2.353710159830110271e+01
3.000000000000000000e+00 2.454359441648704987e+01
3.100000000000000089e+00 2.556738891661046154e+01
3.200000000000000178e+00 2.660871202078703490e+01
3.300000000000000266e+00 2.766776828876054140e+01
3.400000000000000355e+00 2.874474016926209075e+01
3.500000000000000000e+00 2.983978817381705184e+01
3.600000000000000089e+00 3.095305095324932765e+01
3.700000000000000178e+00 3.208464525668575362e+01
3.800000000000000266e+00 3.323466575245401344e+01
3.900000000000000355e+00 3.440318468989534040e+01
4.000000000000000000e+00 3.559025138078684591e+01
4.100000000000000533e+00 3.679589147879441668e+01
4.200000000000000178e+00 3.802010603516951193e+01
4.299999999999999822e+00 3.926287030877797690e+01
4.400000000000000355e+00 4.052413230852550896e+01
4.500000000000000000e+00 4.180381104634771816e+01
4.600000000000000533e+00 4.310179447918768147e+01
4.700000000000000178e+00 4.441793711882176865e+01
4.800000000000000711e+00 4.575205728904773395e+01
4.900000000000000355e+00 4.710393401064984431e+01
5.000000000000000000e+00 4.847330349574185249e+01
5.100000000000000533e+00 4.985985523459297752e+01
5.200000000000000178e+00 5.126322765990065022e+01
5.300000000000000711e+00 5.268300337571896108e+01
5.400000000000000355e+00 5.411870394091177872e+01
5.500000000000000000e+00 5.556978420010214137e+01
5.600000000000000533e+00 5.703562615865109109e+01
5.700000000000000178e+00 5.851553240223570640e+01
5.800000000000000711e+00 6.000871906610960593e+01
5.900000000000000355e+00 6.151430836411603309e+01
6.000000000000000000e+00 6.303132069296933793e+01
6.100000000000000533e+00 6.455866633319696746e+01
6.200000000000000178e+00 6.609513677440453705e+01
6.300000000000000711e+00 6.763939569913694072e+01
6.400000000000000355e+00 6.918996966649747549e+01
6.500000000000000000e+00 7.074523854377473242e+01
6.600000000000000533e+00 7.230342574152405177e+01
6.700000000000000178e+00 7.386258831475544184e+01
6.800000000000000711e+00 7.542060699997743711e+01
6.900000000000000355e+00 7.697517626471541519e+01
7.000000000000000000e+00 7.852379445263159141e+01
7.100000000000000533e+00 8.006375411338467529e+01
7.200000000000000178e+00 8.159213261174214438e+01
7.300000000000000711e+00 8.310578311505302906e+01
7.400000000000000355e+00 8.460132606186883208e+01
7.500000000000000000e+00 8.607514121713025190e+01
7.600000000000000533e+00 8.752336042079302558e+01
7.700000000000000178e+00 8.894186113693763218e+01
7.800000000000000711e+00 9.032626090919697504e+01
7.900000000000000355e+00 9.167191282566538746e+01
8.000000000000000000e+00 9.297390209226848867e+01
8.099999999999999645e+00 9.422704380784020373e+01
8.200000000000001066e+00 9.542588202687083765e+01
8.300000000000000711e+00 9.656469018707731777e+01
8.400000000000000355e+00 9.763747296865889780e+01
8.500000000000000000e+00 9.863796964041951298e+01
8.599999999999999645e+00 9.955965893497784691e+01
8.700000000000001066e+00 1.003957654811835312e+02
8.800000000000000711e+00 1.011392678067877711e+02
8.900000000000000355e+00 1.017829079085687312e+02
9.000000000000000000e+00 1.023192023707052698e+02
9.099999999999999645e+00 1.027404549954601265e+02
9.200000000000001066e+00 1.030387708934249957e+02
9.300000000000000711e+00 1.032060719639537183e+02
9.400000000000000355e+00 1.032341136802285746e+02
9.500000000000000000e+00 1.031145030779310474e+02
9.600000000000001421e+00 1.028387178319793094e+02
9.700000000000001066e+00 1.023981262924929183e+02
9.800000000000000711e+00 1.017840083392776194e+02
9.900000000000000355e+00 1.009875769038981304e+02
1.000000000000000000e+01 1.000000000000000000e+02
