t = 2.880000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 5.588895231826123133e-01
2.000000000000000111e-01 1.118719359045586170e+00
3.000000000000000444e-01 1.680426552411693697e+00
4.000000000000000222e-01 2.244941646487248033e+00
5.000000000000000000e-01 2.813185516705959177e+00
6.000000000000000888e-01 3.386066304504539826e+00
7.000000000000000666e-01 3.964476481632302374e+00
8.000000000000000444e-01 4.549290073359911979e+00
9.000000000000000222e-01 5.141360066258429562e+00
1.000000000000000000e+00 5.741516023132299473e+00
1.100000000000000089e+00 6.350561924280539117e+00
1.200000000000000178e+00 6.969274250606837917e+00
1.300000000000000044e+00 7.598400320282664211e+00
1.400000000000000133e+00 8.238656886770652221e+00
1.500000000000000000e+00 8.890729002119709179e+00
1.600000000000000089e+00 9.555269145626891003e+00
1.700000000000000178e+00 1.023289661429656761e+01
1.800000000000000044e+00 1.092419716808058716e+01
1.900000000000000133e+00 1.162972291971022898e+01
2.000000000000000000e+00 1.234999245607867557e+01
2.100000000000000089e+00 1.308549117563685726e+01
2.200000000000000178e+00 1.383667182415005392e+01
2.300000000000000266e+00 1.460395520944018344e+01
2.400000000000000355e+00 1.538773107441003951e+01
2.500000000000000000e+00 1.618835910670137679e+01
2.600000000000000089e+00 1.700617006275833987e+01
2.700000000000000178e+00 1.784146698382215845e+01
2.800000000000000266e+00 1.869452648143563067e+01
2.900000000000000355e+00 1.956560007034205384e+01
3.000000000000000000e+00 2.045491552717528450e+01
3.100000000000000089e+00 2.136267825400233988e+01
3.200000000000000178e+00 2.228907262654284693e+01
3.300000000000000266e+00 2.323426330769575898e+01
3.400000000000000355e+00 2.419839650779799101e+01
3.500000000000000000e+00 2.518160117376988438e+01
3.600000000000000089e+00 2.618399008991885424e+01
3.700000000000000178e+00 2.720566087363066643e+01
3.800000000000000266e+00 2.824669684943762960e+01
3.900000000000000355e+00 2.930716778498110031e+01
4.000000000000000000e+00 3.038713047215667729e+01
4.100000000000000533e+00 3.148662913622532855e+01
4.200000000000000178e+00 3.260569565488322752e+01
4.299999999999999822e+00 3.374434956820742570e+01
4.400000000000000355e+00 3.490259785904247991e+01
4.500000000000000000e+00 3.608043448178636226e+01
4.600000000000000533e+00 3.727783961570212767e+01
4.700000000000000178e+00 3.849477861686871449e+01
4.800000000000000711e+00 3.973120064074407054e+01
4.900000000000000355e+00 4.098703690511251096e+01
5.000000000000000000e+00 4.226219856100501460e+01
5.100000000000000533e+00 4.355657413710525816e+01
5.200000000000000178e+00 4.487002652128835223e+01
5.300000000000000711e+00 4.620238944139387627e+01
5.400000000000000355e+00 4.755346340623200518e+01
5.500000000000000000e+00 4.892301106728958615e+01
5.600000000000000533e+00 5.031075196177564379e+01
5.700000000000000178e+00 5.171635659865889778e+01
5.800000000000000711e+00 5.313943985134034165e+01
5.900000000000000355e+00 5.457955362370017127e+01
6.000000000000000000e+00 5.603617876058546443e+01
6.100000000000000533e+00 5.750871617946721415e+01
6.200000000000000178e+00 5.899647720708617982e+01
6.300000000000000711e+00 6.049867311348575782e+01
6.400000000000000355e+00 6.201440384593620792e+01
6.500000000000000000e+00 6.354264597688489857e+01
6.600000000000000533e+00 6.508223989318007341e+01
6.700000000000000178e+00 6.663187626832781518e+01
6.800000000000000711e+00 6.819008187531564147e+01
6.900000000000000355e+00 6.975520481438844911e+01
7.000000000000000000e+00 7.132539924785359631e+01
7.100000000000000533e+00 7.289860975223257356e+01
7.200000000000000178e+00 7.447255541652539534e+01
7.300000000000000711e+00 7.604471383362565007e+01
7.400000000000000355e+00 7.761230514958883475e+01
7.500000000000000000e+00 7.917227635205925651e+01
7.600000000000000533e+00 8.072128599421401418e+01
7.700000000000000178e+00 8.225568956359784067e+01
7.800000000000000711e+00 8.377152571570707096e+01
7.900000000000000355e+00 8.526450359966048609e+01
8.000000000000000000e+00 8.672999150733092222e+01
8.099999999999999645e+00 8.816300707750727383e+01
8.200000000000001066e+00 8.955820928268690295e+01
8.300000000000000711e+00 9.090989241770975582e+01
8.400000000000000355e+00 9.221198229648157962e+01
8.500000000000000000e+00 9.345803484543968409e+01
8.599999999999999645e+00 9.464123726025238170e+01
8.700000000000001066e+00 9.575441186568696139e+01
8.800000000000000711e+00 9.679002278793623759e+01
8.900000000000000355e+00 9.774018551437880831e+01
9.000000000000000000e+00 9.859667937830121787e+01
9.099999999999999645e+00 9.935096296617808775e+01
9.200000000000001066e+00 9.999419240342182036e+01
9.300000000000000711e+00 1.005172424318963351e+02
9.400000000000000355e+00 1.009107301498087992e+02
9.500000000000000000e+00 1.011650412427555921e+02
9.600000000000001421e+00 1.012703584946230535e+02
9.700000000000001066e+00 1.012166923296271506e+02
9.800000000000000711e+00 1.009939131028799153e+02
9.900000000000000355e+00 1.005917848272856503e+02
1.000000000000000000e+01 1.000000000000000000e+02
