t = 0.800000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.208550118991482583e-03
2.000000000000000111e-01 -1.425613247902554961e-02
3.000000000000000444e-01 -2.831501952429223840e-02
4.000000000000000222e-01 -3.941492488160647928e-02
5.000000000000000000e-01 -4.272709610396650814e-02
6.000000000000000888e-01 -3.641216798433375562e-02
7.000000000000000666e-01 -2.232589910359670388e-02
8.000000000000000444e-01 -5.313172516971667418e-03
9.000000000000000222e-01 8.640113557228431412e-03
1.000000000000000000e+00 1.469138117072010634e-02
1.100000000000000089e+00 1.098941544185057240e-02
1.200000000000000178e+00 -6.197664825392915121e-04
1.300000000000000044e+00 -1.529884094648628276e-02
1.400000000000000133e+00 -2.706727119910115262e-02
1.500000000000000000e+00 -3.108568198294885468e-02
1.600000000000000089e+00 -2.550399181969190826e-02
1.700000000000000178e+00 -1.216741552958603909e-02
1.800000000000000044e+00 4.089291092165112454e-03
1.900000000000000133e+00 1.728972604105842581e-02
2.000000000000000000e+00 2.259999711592346194e-02
2.100000000000000089e+00 1.817662417266972114e-02
2.200000000000000178e+00 5.872308216917551324e-03
2.300000000000000266e+00 -9.470053390087574199e-03
2.400000000000000355e+00 -2.186548080327328433e-02
2.500000000000000000e+00 -2.647127114585319518e-02
2.600000000000000089e+00 -2.143508442854753435e-02
2.700000000000000178e+00 -8.600873642335136668e-03
2.800000000000000266e+00 7.196963416451044454e-03
2.900000000000000355e+00 1.998158641085900564e-02
3.000000000000000000e+00 2.491798499803853095e-02
3.100000000000000089e+00 2.016100140261140039e-02
3.200000000000000178e+00 7.561218994441521075e-03
3.300000000000000266e+00 -8.040907756152631744e-03
3.400000000000000355e+00 -2.066306022627687963e-02
3.500000000000000000e+00 -2.546531824220864965e-02
3.600000000000000089e+00 -2.059816064348120312e-02
3.700000000000000178e+00 -7.908322161114639606e-03
3.800000000000000266e+00 7.767115886527812749e-03
3.900000000000000355e+00 2.044877756764069965e-02
4.000000000000000000e+00 2.529930433921562249e-02
4.100000000000000533e+00 2.047140844375051894e-02
4.200000000000000178e+00 7.813785597727239407e-03
4.299999999999999822e+00 -7.834735460285577671e-03
4.400000000000000355e+00 -2.049318243796772673e-02
4.500000000000000000e+00 -2.532268414593086617e-02
4.600000000000000533e+00 -2.047444991549876234e-02
4.700000000000000178e+00 -7.795599238976562775e-03
4.800000000000000711e+00 7.876783918566991616e-03
4.900000000000000355e+00 2.056375185744159506e-02
5.000000000000000000e+00 2.542886971885288672e-02
5.100000000000000533e+00 2.062635289474038652e-02
5.200000000000000178e+00 8.007086992345268522e-03
5.300000000000000711e+00 -7.587088099236087742e-03
5.400000000000000355e+00 -2.017120185332172896e-02
5.500000000000000000e+00 -2.490119660470547364e-02
5.600000000000000533e+00 -1.992166665942420728e-02
5.700000000000000178e+00 -7.071405112225684700e-03
5.800000000000000711e+00 8.822869777533909330e-03
5.900000000000000355e+00 2.179498981538127017e-02
6.000000000000000000e+00 2.702413431531469276e-02
6.100000000000000533e+00 2.268343242051974740e-02
6.200000000000000178e+00 1.064648694361319640e-02
6.300000000000000711e+00 -4.217807169505003416e-03
6.400000000000000355e+00 -1.589253399398956809e-02
6.500000000000000000e+00 -1.949624653446234770e-02
6.600000000000000533e+00 -1.313017317831449010e-02
6.700000000000000178e+00 1.416719811168974533e-03
6.800000000000000711e+00 1.937440506029503712e-02
6.900000000000000355e+00 3.484055318339823737e-02
7.000000000000000000e+00 4.306545208598176744e-02
7.100000000000000533e+00 4.230052278463479476e-02
7.200000000000000178e+00 3.450449994754138661e-02
7.300000000000000711e+00 2.463760178037479806e-02
7.400000000000000355e+00 1.881325905955720176e-02
7.500000000000000000e+00 2.201323378151803442e-02
7.600000000000000533e+00 3.623859822538742781e-02
7.700000000000000178e+00 5.980241617621479683e-02
7.800000000000000711e+00 8.803371923136382726e-02
7.900000000000000355e+00 1.151231388222331703e-01
8.000000000000000000e+00 1.364043124151804176e-01
8.099999999999999645e+00 1.501985661819945361e-01
8.200000000000001066e+00 1.585170350072787337e-01
8.300000000000000711e+00 1.663506637663291210e-01
8.400000000000000355e+00 1.798178040077007545e-01
8.500000000000000000e+00 2.038754024896261008e-01
8.599999999999999645e+00 2.404664347942902791e-01
8.700000000000001066e+00 2.878096176563449959e-01
8.800000000000000711e+00 3.411011856982327228e-01
8.900000000000000355e+00 3.943592769994050395e-01
9.000000000000000000e+00 4.427052101177913479e-01
9.099999999999999645e+00 4.842092884783686380e-01
9.200000000000001066e+00 5.205953856546359226e-01
9.300000000000000711e+00 5.565347979151081814e-01
9.400000000000000355e+00 5.977990630445929598e-01
9.500000000000000000e+00 6.489776644417257767e-01
9.600000000000001421e+00 7.116331323254593277e-01
9.700000000000001066e+00 7.835993722591134691e-01
9.800000000000000711e+00 8.596927468280113338e-01
9.900000000000000355e+00 9.335661478470334007e-01
1.000000000000000000e+01 1.000000000000000000e+00
