t = 0.250000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -1.762400686539722112e-03
2.000000000000000111e-01 -1.142811395251430197e-02
3.000000000000000444e-01 -2.422804193875468040e-02
4.000000000000000222e-01 -3.424000714691725900e-02
5.000000000000000000e-01 -3.666939387798826000e-02
6.000000000000000888e-01 -2.969535293982105556e-02
7.000000000000000666e-01 -1.517676186774423452e-02
8.000000000000000444e-01 2.051917742470164667e-03
9.000000000000000222e-01 1.602573995181444735e-02
1.000000000000000000e+00 2.193005378111473683e-02
1.100000000000000089e+00 1.794504327261280813e-02
1.200000000000000178e+00 5.948621252969639450e-03
1.300000000000000044e+00 -9.191673054802925250e-03
1.400000000000000133e+00 -2.146809784278003175e-02
1.500000000000000000e+00 -2.601770279436931357e-02
1.600000000000000089e+00 -2.097060847947765372e-02
1.700000000000000178e+00 -8.155930350642900603e-03
1.800000000000000044e+00 7.604104375418637568e-03
1.900000000000000133e+00 2.034216215086953258e-02
2.000000000000000000e+00 2.523008846416046821e-02
2.100000000000000089e+00 2.042704953648351654e-02
2.200000000000000178e+00 7.785733972817282002e-03
2.300000000000000266e+00 -7.852986561821574674e-03
2.400000000000000355e+00 -2.050738050804115989e-02
2.500000000000000000e+00 -2.533841987797372935e-02
2.600000000000000089e+00 -2.049722933960966553e-02
2.700000000000000178e+00 -7.830666614437297932e-03
2.800000000000000266e+00 7.824546268382897435e-03
2.900000000000000355e+00 2.048957895131555546e-02
3.000000000000000000e+00 2.532739783997185051e-02
3.100000000000000089e+00 2.049047671809917093e-02
3.200000000000000178e+00 7.826571989990389194e-03
3.300000000000000266e+00 -7.827004423146646447e-03
3.400000000000000355e+00 -2.049104038017728058e-02
3.500000000000000000e+00 -2.532825850987542940e-02
3.600000000000000089e+00 -2.049097894549795074e-02
3.700000000000000178e+00 -7.826862446086669742e-03
3.800000000000000266e+00 7.826837895885460986e-03
3.900000000000000355e+00 2.049094570848380634e-02
4.000000000000000000e+00 2.532820512892681661e-02
4.100000000000000533e+00 2.049094908623406985e-02
4.200000000000000178e+00 7.826845873900714623e-03
4.299999999999999822e+00 -7.826847022836241202e-03
4.400000000000000355e+00 -2.049095069503075600e-02
4.500000000000000000e+00 -2.532820782741446869e-02
4.600000000000000533e+00 -2.049095052333104600e-02
4.700000000000000178e+00 -7.826846608003272879e-03
4.800000000000000711e+00 7.826846702423949018e-03
4.900000000000000355e+00 2.049095066336061380e-02
5.000000000000000000e+00 2.532820807956488729e-02
5.100000000000000533e+00 2.049095117662825052e-02
5.200000000000000178e+00 7.826847953554530099e-03
5.300000000000000711e+00 -7.826844077744513420e-03
5.400000000000000355e+00 -2.049094563696765570e-02
5.500000000000000000e+00 -2.532819854448313535e-02
5.600000000000000533e+00 -2.049093321884684973e-02
5.700000000000000178e+00 -7.826814360812183596e-03
5.800000000000000711e+00 7.826906494279908463e-03
5.900000000000000355e+00 2.049106081099753840e-02
6.000000000000000000e+00 2.532840956855672565e-02
6.100000000000000533e+00 2.049131705609917933e-02
6.200000000000000178e+00 7.827507325739217758e-03
6.300000000000000711e+00 -7.825665034439221318e-03
6.400000000000000355e+00 -2.048885424564368327e-02
6.500000000000000000e+00 -2.532451941980524632e-02
6.600000000000000533e+00 -2.048451593163897258e-02
6.700000000000000178e+00 -7.815718857130246264e-03
6.800000000000000711e+00 7.845918090733337846e-03
6.900000000000000355e+00 2.052333462184717516e-02
7.000000000000000000e+00 2.538267493421629550e-02
7.100000000000000533e+00 2.058166399889340900e-02
7.200000000000000178e+00 7.976407986065404271e-03
7.300000000000000711e+00 -7.582812134452491214e-03
7.400000000000000355e+00 -2.009700269168675224e-02
7.500000000000000000e+00 -2.469920739028097847e-02
7.600000000000000533e+00 -1.949793729988637259e-02
7.700000000000000178e+00 -6.277256518248745289e-03
7.800000000000000711e+00 1.021631412163756698e-02
7.900000000000000355e+00 2.413070704829474791e-02
8.000000000000000000e+00 3.080334815577237539e-02
8.099999999999999645e+00 2.862179905970650695e-02
8.200000000000001066e+00 1.974371808618061858e-02
8.300000000000000711e+00 9.405550386001940849e-03
8.400000000000000355e+00 4.087917904828863684e-03
8.500000000000000000e+00 9.241230797715944967e-03
8.599999999999999645e+00 2.744108035125410183e-02
8.700000000000001066e+00 5.767600629983542226e-02
8.800000000000000711e+00 9.603406880481535346e-02
8.900000000000000355e+00 1.375160744267782120e-01
9.000000000000000000e+00 1.782683681314168045e-01
9.099999999999999645e+00 2.173634423476107635e-01
9.200000000000001066e+00 2.574257444370064429e-01
9.300000000000000711e+00 3.038390463379528339e-01
9.400000000000000355e+00 3.628134988142975303e-01
9.500000000000000000e+00 4.390285163426793646e-01
9.600000000000001421e+00 5.337347562723496752e-01
9.700000000000001066e+00 6.440306226852517968e-01
9.800000000000000711e+00 7.635894733134566126e-01
9.900000000000000355e+00 8.845699296020684832e-01
1.000000000000000000e+01 1.000000000000000000e+00
