t = 0.940000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 -3.339375247832033437e-03
2.000000000000000111e-01 -1.451540121995993637e-02
3.000000000000000444e-01 -2.869804198194329456e-02
4.000000000000000222e-01 -3.991484587408476725e-02
5.000000000000000000e-01 -4.333510202129433470e-02
6.000000000000000888e-01 -3.711774857028315999e-02
7.000000000000000666e-01 -2.311715315480209268e-02
8.000000000000000444e-01 -6.177144931565061933e-03
9.000000000000000222e-01 7.717076840166183817e-03
1.000000000000000000e+00 1.372327399504502839e-02
1.100000000000000089e+00 9.990221195019426473e-03
1.200000000000000178e+00 -1.636404095201662683e-03
1.300000000000000044e+00 -1.631991565467071428e-02
1.400000000000000133e+00 -2.808067200568022809e-02
1.500000000000000000e+00 -3.208040492522203774e-02
1.600000000000000089e+00 -2.647030189002714737e-02
1.700000000000000178e+00 -1.309695736985480065e-02
1.800000000000000044e+00 3.203432876545935209e-03
1.900000000000000133e+00 1.645301412287235657e-02
2.000000000000000000e+00 2.181647177358193856e-02
2.100000000000000089e+00 1.744897097368824229e-02
2.200000000000000178e+00 5.201956478571413169e-03
2.300000000000000266e+00 -1.008280838308829065e-02
2.400000000000000355e+00 -2.242133890319309916e-02
2.500000000000000000e+00 -2.697177856832140563e-02
2.600000000000000089e+00 -2.188248134089371133e-02
2.700000000000000178e+00 -8.997943578241877557e-03
2.800000000000000266e+00 6.847037775508889139e-03
2.900000000000000355e+00 1.967535755424280539e-02
3.000000000000000000e+00 2.465186250368512494e-02
3.100000000000000089e+00 1.993135996060815471e-02
3.200000000000000178e+00 7.364491987916328523e-03
3.300000000000000266e+00 -8.208148806259174188e-03
3.400000000000000355e+00 -2.080403929581884498e-02
3.500000000000000000e+00 -2.558299982056134667e-02
3.600000000000000089e+00 -2.069520390002135141e-02
3.700000000000000178e+00 -7.987041588167445583e-03
3.800000000000000266e+00 7.704786390333200584e-03
3.900000000000000355e+00 2.040132051283357478e-02
4.000000000000000000e+00 2.526565796133410646e-02
4.100000000000000533e+00 2.045101335951006460e-02
4.200000000000000178e+00 7.806642868680046220e-03
4.299999999999999822e+00 -7.827990566264335717e-03
4.400000000000000355e+00 -2.047118647840474523e-02
4.500000000000000000e+00 -2.528322661504745980e-02
4.600000000000000533e+00 -2.041432455026953932e-02
4.700000000000000178e+00 -7.710420528186755565e-03
4.800000000000000711e+00 7.992804014489918868e-03
4.900000000000000355e+00 2.071807180798381637e-02
5.000000000000000000e+00 2.563093539283113620e-02
5.100000000000000533e+00 2.088796735798157875e-02
5.200000000000000178e+00 8.342835825658206569e-03
5.300000000000000711e+00 -7.159354805764269261e-03
5.400000000000000355e+00 -1.962983176083565873e-02
5.500000000000000000e+00 -2.422014528536992756e-02
5.600000000000000533e+00 -1.906986269761880987e-02
5.700000000000000178e+00 -6.012081302709465849e-03
5.800000000000000711e+00 1.013286315590405419e-02
5.900000000000000355e+00 2.340586819467722554e-02
6.000000000000000000e+00 2.899383103172375326e-02
6.100000000000000533e+00 2.507818607006390491e-02
6.200000000000000178e+00 1.354132361657019168e-02
6.300000000000000711e+00 -7.387432399415166722e-04
6.400000000000000355e+00 -1.173585331278514943e-02
6.500000000000000000e+00 -1.455944696924182935e-02
6.600000000000000533e+00 -7.302091032855130212e-03
6.700000000000000178e+00 8.255081457460672692e-03
6.800000000000000711e+00 2.734861480198133923e-02
6.900000000000000355e+00 4.408100699848834653e-02
7.000000000000000000e+00 5.370510720212510331e-02
7.100000000000000533e+00 5.447208535199672685e-02
7.200000000000000178e+00 4.833706135772779244e-02
7.300000000000000711e+00 4.025274194280709095e-02
7.400000000000000355e+00 3.632066223792431575e-02
7.500000000000000000e+00 4.150589289703687790e-02
7.600000000000000533e+00 5.778771568820632171e-02
7.700000000000000178e+00 8.345214180491863920e-02
7.800000000000000711e+00 1.137958968538644033e-01
7.900000000000000355e+00 1.429722606799906093e-01
8.000000000000000000e+00 1.662729023514084026e-01
8.099999999999999645e+00 1.819732266243124230e-01
8.200000000000001066e+00 1.920353969577573983e-01
8.300000000000000711e+00 2.013994717157163994e-01
8.400000000000000355e+00 2.161323477185748687e-01
8.500000000000000000e+00 2.411404744154173330e-01
8.599999999999999645e+00 2.783189457596135230e-01
8.700000000000001066e+00 3.258429454145101989e-01
8.800000000000000711e+00 3.788712630792661629e-01
8.900000000000000355e+00 4.313923513824401978e-01
9.000000000000000000e+00 4.785071274546608966e-01
9.099999999999999645e+00 5.182760771685153145e-01
9.200000000000001066e+00 5.524248426567982539e-01
9.300000000000000711e+00 5.856387160538929493e-01
9.400000000000000355e+00 6.237156887419069706e-01
9.500000000000000000e+00 6.712839427125584235e-01
9.600000000000001421e+00 7.299562836017498002e-01
9.700000000000001066e+00 7.976273551195524059e-01
9.800000000000000711e+00 8.691831924181832036e-01
9.900000000000000355e+00 9.383534047201651518e-01
1.000000000000000000e+01 1.000000000000000000e+00
