t = 7.790000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.223382397560937251e+00
2.000000000000000111e-01 2.447315744467834175e+00
3.000000000000000444e-01 3.672349942533030376e+00
4.000000000000000222e-01 4.899032798268594391e+00
5.000000000000000000e-01 6.127908974626559591e+00
6.000000000000000888e-01 7.359518941932144287e+00
7.000000000000000666e-01 8.594397927616183708e+00
8.000000000000000444e-01 9.833074864247922875e+00
9.000000000000000222e-01 1.107607133524024690e+01
1.000000000000000000e+00 1.232390051744813775e+01
1.100000000000000089e+00 1.357706611970913002e+01
1.200000000000000178e+00 1.483606131618418011e+01
1.300000000000000044e+00 1.610136767315085038e+01
1.400000000000000133e+00 1.737345406768081801e+01
1.500000000000000000e+00 1.865277559640307103e+01
1.600000000000000089e+00 1.993977247231622840e+01
1.700000000000000178e+00 2.123486890737072841e+01
1.800000000000000044e+00 2.253847197829880500e+01
1.900000000000000133e+00 2.385097047292918404e+01
2.000000000000000000e+00 2.517273371398960435e+01
2.100000000000000089e+00 2.650411035717646158e+01
2.200000000000000178e+00 2.784542716006078322e+01
2.300000000000000266e+00 2.919698771820842964e+01
2.400000000000000355e+00 3.055907116472237561e+01
2.500000000000000000e+00 3.193193082927099624e+01
2.600000000000000089e+00 3.331579285255237721e+01
2.700000000000000178e+00 3.471085475206352555e+01
2.800000000000000266e+00 3.611728393500036560e+01
2.900000000000000355e+00 3.753521615411075629e+01
3.000000000000000000e+00 3.896475390236438585e+01
3.100000000000000089e+00 4.040596474239080038e+01
3.200000000000000178e+00 4.185887956677470356e+01
3.300000000000000266e+00 4.332349078548760701e+01
3.400000000000000355e+00 4.479975043697884729e+01
3.500000000000000000e+00 4.628756821974970137e+01
3.600000000000000089e+00 4.778680944159176391e+01
3.700000000000000178e+00 4.929729288408687893e+01
3.800000000000000266e+00 5.081878858044110814e+01
3.900000000000000355e+00 5.235101550525791225e+01
4.000000000000000000e+00 5.389363917544761051e+01
4.100000000000000533e+00 5.544626916211763756e+01
4.200000000000000178e+00 5.700845651399138347e+01
4.299999999999999822e+00 5.857969109365821225e+01
4.400000000000000355e+00 6.015939882876165967e+01
4.500000000000000000e+00 6.174693888108331663e+01
4.600000000000000533e+00 6.334160073737108831e+01
4.700000000000000178e+00 6.494260122668760005e+01
4.800000000000000711e+00 6.654908147001387420e+01
4.900000000000000355e+00 6.816010376882518074e+01
5.000000000000000000e+00 6.977464844035741010e+01
5.100000000000000533e+00 7.139161060829198391e+01
5.200000000000000178e+00 7.300979695860183938e+01
5.300000000000000711e+00 7.462792247130757062e+01
5.400000000000000355e+00 7.624460713988595728e+01
5.500000000000000000e+00 7.785837269104217739e+01
5.600000000000000533e+00 7.946763931849277185e+01
5.700000000000000178e+00 8.107072244530031924e+01
5.800000000000000711e+00 8.266582953014116697e+01
5.900000000000000355e+00 8.425105693366583637e+01
6.000000000000000000e+00 8.582438686182028675e+01
6.100000000000000533e+00 8.738368440361932699e+01
6.200000000000000178e+00 8.892669468140050526e+01
6.300000000000000711e+00 9.045104013202038118e+01
6.400000000000000355e+00 9.195421793778345432e+01
6.500000000000000000e+00 9.343359762610485575e+01
6.600000000000000533e+00 9.488641885699644263e+01
6.700000000000000178e+00 9.630978941742536392e+01
6.800000000000000711e+00 9.770068344141841976e+01
6.900000000000000355e+00 9.905593987447021220e+01
7.000000000000000000e+00 1.003722612003563484e+02
7.100000000000000533e+00 1.016462124478499902e+02
7.200000000000000178e+00 1.028742204940924410e+02
7.300000000000000711e+00 1.040525736804742820e+02
7.400000000000000355e+00 1.051774217558463249e+02
7.500000000000000000e+00 1.062447761607016048e+02
7.600000000000000533e+00 1.072505106646536461e+02
7.700000000000000178e+00 1.081903623680923943e+02
7.800000000000000711e+00 1.090599330773288784e+02
7.900000000000000355e+00 1.098546910608567089e+02
8.000000000000000000e+00 1.105699731925689520e+02
8.099999999999999645e+00 1.112009874858870404e+02
8.200000000000001066e+00 1.117428160207927448e+02
8.300000000000000711e+00 1.121904182637227052e+02
8.400000000000000355e+00 1.125386347781976752e+02
8.500000000000000000e+00 1.127821913219328138e+02
8.599999999999999645e+00 1.129157033240283141e+02
8.700000000000001066e+00 1.129336807336836443e+02
8.800000000000000711e+00 1.128305332297361616e+02
8.900000000000000355e+00 1.126005757782066610e+02
9.000000000000000000e+00 1.122380345229640284e+02
9.099999999999999645e+00 1.117370529926111544e+02
9.200000000000001066e+00 1.110916986047635362e+02
9.300000000000000711e+00 1.102959694470559384e+02
9.400000000000000355e+00 1.093438013124882815e+02
9.500000000000000000e+00 1.082290749651219812e+02
9.600000000000001421e+00 1.069456236106793483e+02
9.700000000000001066e+00 1.054872405452923942e+02
9.800000000000000711e+00 1.038476869545032031e+02
9.900000000000000355e+00 1.020206998336516762e+02
1.000000000000000000e+01 1.000000000000000000e+02
