t = 4.580000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 7.995656062560445587e-01
2.000000000000000111e-01 1.599876545319149468e+00
3.000000000000000444e-01 2.401676506842866932e+00
4.000000000000000222e-01 3.205705904349963387e+00
5.000000000000000000e-01 4.012700262477620683e+00
6.000000000000000888e-01 4.823388634232991024e+00
7.000000000000000666e-01 5.638492057663477830e+00
8.000000000000000444e-01 6.458722060842071677e+00
9.000000000000000222e-01 7.284779223449712404e+00
1.000000000000000000e+00 8.117351802511370451e+00
1.100000000000000089e+00 8.957114429018789181e+00
1.200000000000000178e+00 9.804726881260320326e+00
1.300000000000000044e+00 1.066083293968700829e+01
1.400000000000000133e+00 1.152605932708538106e+01
1.500000000000000000e+00 1.240101473671190391e+01
1.600000000000000089e+00 1.328628894988392872e+01
1.700000000000000178e+00 1.418245204332783338e+01
1.800000000000000044e+00 1.509005368536893776e+01
1.900000000000000133e+00 1.600962251881972165e+01
2.000000000000000000e+00 1.694166562719373559e+01
2.100000000000000089e+00 1.788666807965190486e+01
2.200000000000000178e+00 1.884509254888423513e+01
2.300000000000000266e+00 1.981737899495194810e+01
2.400000000000000355e+00 2.080394440696949943e+01
2.500000000000000000e+00 2.180518259339952891e+01
2.600000000000000089e+00 2.282146401067211272e+01
2.700000000000000178e+00 2.385313561882745503e+01
2.800000000000000266e+00 2.490052075192317460e+01
2.900000000000000355e+00 2.596391899004647996e+01
3.000000000000000000e+00 2.704360601893233351e+01
3.100000000000000089e+00 2.813983346241358419e+01
3.200000000000000178e+00 2.925282867222152561e+01
3.300000000000000266e+00 3.038279445901934750e+01
3.400000000000000355e+00 3.152990874798950571e+01
3.500000000000000000e+00 3.269432414181439128e+01
3.600000000000000089e+00 3.387616737349279816e+01
3.700000000000000178e+00 3.507553863112833170e+01
3.800000000000000266e+00 3.629251073661830418e+01
3.900000000000000355e+00 3.752712816006938823e+01
4.000000000000000000e+00 3.877940585178109956e+01
4.100000000000000533e+00 4.004932787377854453e+01
4.200000000000000178e+00 4.133684581315497297e+01
4.299999999999999822e+00 4.264187695991543592e+01
4.400000000000000355e+00 4.396430223260736625e+01
4.500000000000000000e+00 4.530396383579902420e+01
4.600000000000000533e+00 4.666066263443492801e+01
4.700000000000000178e+00 4.803415523127427633e+01
4.800000000000000711e+00 4.942415073501892664e+01
4.900000000000000355e+00 5.083030720837355432e+01
5.000000000000000000e+00 5.225222778716609184e+01
5.100000000000000533e+00 5.368945646379994940e+01
5.200000000000000178e+00 5.514147353072054614e+01
5.300000000000000711e+00 5.660769068226004919e+01
5.400000000000000355e+00 5.808744577617897420e+01
5.500000000000000000e+00 5.957999725944730329e+01
5.600000000000000533e+00 6.108451826629335812e+01
5.700000000000000178e+00 6.260009040028471361e+01
5.800000000000000711e+00 6.412569721617083474e+01
5.900000000000000355e+00 6.566021742138926243e+01
6.000000000000000000e+00 6.720241782148667653e+01
6.100000000000000533e+00 6.875094603819245265e+01
6.200000000000000178e+00 7.030432303346714207e+01
6.300000000000000711e+00 7.186093547747840660e+01
6.400000000000000355e+00 7.341902800307910582e+01
6.500000000000000000e+00 7.497669539391647220e+01
6.600000000000000533e+00 7.653187475771987636e+01
6.700000000000000178e+00 7.808233774053164211e+01
6.800000000000000711e+00 7.962568284158467691e+01
6.900000000000000355e+00 8.115932789211990439e+01
7.000000000000000000e+00 8.268050276460047598e+01
7.100000000000000533e+00 8.418624238144155925e+01
7.200000000000000178e+00 8.567338009446348224e+01
7.300000000000000711e+00 8.713854150772115759e+01
7.400000000000000355e+00 8.857813881709928694e+01
7.500000000000000000e+00 8.998836574003442479e+01
7.600000000000000533e+00 9.136519310787895165e+01
7.700000000000000178e+00 9.270436519172042722e+01
7.800000000000000711e+00 9.400139682988050538e+01
7.900000000000000355e+00 9.525157142182456482e+01
8.000000000000000000e+00 9.644993984881239157e+01
8.099999999999999645e+00 9.759132037631762557e+01
8.200000000000001066e+00 9.867029958706925186e+01
8.300000000000000711e+00 9.968123438655516111e+01
8.400000000000000355e+00 1.006182551150337900e+02
8.500000000000000000e+00 1.014752697915909465e+02
8.599999999999999645e+00 1.022459695066424104e+02
8.700000000000001066e+00 1.029238349696090182e+02
8.800000000000000711e+00 1.035021442083930054e+02
8.900000000000000355e+00 1.039739814068799575e+02
9.000000000000000000e+00 1.043322468561065932e+02
9.099999999999999645e+00 1.045696679841082357e+02
9.200000000000001066e+00 1.046788114189294845e+02
9.300000000000000711e+00 1.046520960289890780e+02
9.400000000000000355e+00 1.044818068750796414e+02
9.500000000000000000e+00 1.041601099988922670e+02
9.600000000000001421e+00 1.036790679642212751e+02
9.700000000000001066e+00 1.030306560590532143e+02
9.800000000000000711e+00 1.022067790596894952e+02
9.900000000000000355e+00 1.011992884520059590e+02
1.000000000000000000e+01 1.000000000000000000e+02
