t = 8.990000
x    u(x,t)
0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000056e-01 1.374527223191414071e+00
2.000000000000000111e-01 2.749541302019760991e+00
3.000000000000000444e-01 4.125527992224922613e+00
4.000000000000000222e-01 5.502970848399987069e+00
5.000000000000000000e-01 6.882350120024735673e+00
6.000000000000000888e-01 8.264141643395758408e+00
7.000000000000000666e-01 9.648815728033319772e+00
8.000000000000000444e-01 1.103683603610172703e+01
9.000000000000000222e-01 1.242865845332715224e+01
1.000000000000000000e+00 1.382472994983606185e+01
1.100000000000000089e+00 1.522548742926913512e+01
1.200000000000000178e+00 1.663135656445200183e+01
1.300000000000000044e+00 1.804275061782596623e+01
1.400000000000000133e+00 1.946006924476175470e+01
1.500000000000000000e+00 2.088369727779798879e+01
1.600000000000000089e+00 2.231400348976663395e+01
1.700000000000000178e+00 2.375133933369116335e+01
1.800000000000000044e+00 2.519603765727232769e+01
1.900000000000000133e+00 2.664841138971351242e+01
2.000000000000000000e+00 2.810875219858420593e+01
2.100000000000000089e+00 2.957732911437977563e+01
2.200000000000000178e+00 3.105438712040895410e+01
2.300000000000000266e+00 3.254014570563155218e+01
2.400000000000000355e+00 3.403479737807825956e+01
2.500000000000000000e+00 3.553850613651553658e+01
2.600000000000000089e+00 3.705140589807275830e+01
2.700000000000000178e+00 3.857359887962836353e+01
2.800000000000000266e+00 4.010515393085873370e+01
2.900000000000000355e+00 4.164610481698828437e+01
3.000000000000000000e+00 4.319644844944572526e+01
3.100000000000000089e+00 4.475614306282804478e+01
3.200000000000000178e+00 4.632510633680365686e+01
3.300000000000000266e+00 4.790321346184916251e+01
3.400000000000000355e+00 4.949029514801085128e+01
3.500000000000000000e+00 5.108613557621262657e+01
3.600000000000000089e+00 5.269047029199670362e+01
3.700000000000000178e+00 5.430298404198106255e+01
3.800000000000000266e+00 5.592330855374861898e+01
3.900000000000000355e+00 5.755102026034452223e+01
4.000000000000000000e+00 5.918563797104969382e+01
4.100000000000000533e+00 6.082662049061937637e+01
4.200000000000000178e+00 6.247336418972028582e+01
4.299999999999999822e+00 6.412520052986977248e+01
4.400000000000000355e+00 6.578139354676855532e+01
4.500000000000000000e+00 6.744113729652575273e+01
4.600000000000000533e+00 6.910355326989350999e+01
4.700000000000000178e+00 7.076768778025711981e+01
4.800000000000000711e+00 7.243250933176062745e+01
4.900000000000000355e+00 7.409690597458089201e+01
5.000000000000000000e+00 7.575968265499335530e+01
5.100000000000000533e+00 7.741955856849152440e+01
5.200000000000000178e+00 7.907516452482822444e+01
5.300000000000000711e+00 8.072504033443061644e+01
5.400000000000000355e+00 8.236763222620020031e+01
5.500000000000000000e+00 8.400129030723671519e+01
5.600000000000000533e+00 8.562426607551506663e+01
5.700000000000000178e+00 8.723470999699343054e+01
5.800000000000000711e+00 8.883066915902945482e+01
5.900000000000000355e+00 9.041008501232938954e+01
6.000000000000000000e+00 9.197079121394226320e+01
6.100000000000000533e+00 9.351051158403595309e+01
6.200000000000000178e+00 9.502685818934929785e+01
6.300000000000000711e+00 9.651732956629741977e+01
6.400000000000000355e+00 9.797930909671639199e+01
6.500000000000000000e+00 9.941006354916130761e+01
6.600000000000000533e+00 1.008067417985176917e+02
6.700000000000000178e+00 1.021663737364480369e+02
6.800000000000000711e+00 1.034858693848689342e+02
6.900000000000000355e+00 1.047620182242419702e+02
7.000000000000000000e+00 1.059914887479606875e+02
7.100000000000000533e+00 1.071708282535262668e+02
7.200000000000000178e+00 1.082964628805311946e+02
7.300000000000000711e+00 1.093646979047075121e+02
7.400000000000000355e+00 1.103717182964552137e+02
7.500000000000000000e+00 1.113135895513429858e+02
7.600000000000000533e+00 1.121862587990769953e+02
7.700000000000000178e+00 1.129855561963649109e+02
7.800000000000000711e+00 1.137071966079688394e+02
7.900000000000000355e+00 1.143467815790490221e+02
8.000000000000000000e+00 1.148998016006546266e+02
8.099999999999999645e+00 1.153616386689280802e+02
8.200000000000001066e+00 1.157275691372621367e+02
8.300000000000000711e+00 1.159927668592921322e+02
8.400000000000000355e+00 1.161523066192294067e+02
8.500000000000000000e+00 1.162011678446532699e+02
8.599999999999999645e+00 1.161342385954903449e+02
8.700000000000001066e+00 1.159463198215270410e+02
8.800000000000000711e+00 1.156321298794372296e+02
8.900000000000000355e+00 1.151863092989690358e+02
9.000000000000000000e+00 1.146034257866346593e+02
9.099999999999999645e+00 1.138779794539924097e+02
9.200000000000001066e+00 1.130044082564121197e+02
9.300000000000000711e+00 1.119770936270804924e+02
9.400000000000000355e+00 1.107903662899418862e+02
9.500000000000000000e+00 1.094385122342902434e+02
9.600000000000001421e+00 1.079157788328371623e+02
9.700000000000001066e+00 1.062163810842851461e+02
9.800000000000000711e+00 1.043345079607410213e+02
9.900000000000000355e+00 1.022643288397180044e+02
1.000000000000000000e+01 1.000000000000000000e+02
