%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.076057e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.076116e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.076312e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.076639e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.077113e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.077759e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.078607e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.079680e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.080977e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.082469e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.084104e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.085809e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.087501e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.089107e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.090575e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.091884e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.093031e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.094027e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.094889e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.095639e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.096299e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.096883e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.097400e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.097841e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.098186e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.098423e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.098557e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.098617e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.098636e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.098636e+02 +0.000000e+00
     31 +2.800000e-02 +1.004040e-03 +1.093966e+02 +0.000000e+00
     32 +2.800000e-02 +2.008079e-03 +1.089298e+02 +0.000000e+00
     33 +2.800000e-02 +3.012119e-03 +1.084531e+02 +0.000000e+00
     34 +2.800000e-02 +4.016158e-03 +1.079328e+02 +0.000000e+00
     35 +2.800000e-02 +5.020198e-03 +1.072733e+02 +0.000000e+00
     36 +2.800000e-02 +6.024237e-03 +1.064383e+02 +0.000000e+00
     37 +2.800000e-02 +7.028277e-03 +1.055968e+02 +0.000000e+00
     38 +2.800000e-02 +8.032317e-03 +1.048153e+02 +0.000000e+00
     39 +2.800000e-02 +9.036356e-03 +1.040995e+02 +0.000000e+00
     40 +2.800000e-02 +1.004040e-02 +1.034493e+02 +0.000000e+00
     41 +2.800000e-02 +1.104444e-02 +1.028639e+02 +0.000000e+00
     42 +2.800000e-02 +1.204847e-02 +1.023420e+02 +0.000000e+00
     43 +2.800000e-02 +1.305251e-02 +1.018826e+02 +0.000000e+00
     44 +2.800000e-02 +1.405655e-02 +1.014853e+02 +0.000000e+00
     45 +2.800000e-02 +1.506059e-02 +1.011496e+02 +0.000000e+00
     46 +2.800000e-02 +1.606463e-02 +1.008753e+02 +0.000000e+00
     47 +2.800000e-02 +1.706867e-02 +1.006618e+02 +0.000000e+00
     48 +2.800000e-02 +1.807271e-02 +1.005087e+02 +0.000000e+00
     49 +2.800000e-02 +1.907675e-02 +1.004176e+02 +0.000000e+00
     50 +2.800000e-02 +1.907675e-02 +1.004176e+02 +3.025057e+03
     51 +2.700000e-02 +1.907675e-02 +1.003874e+02 +3.023247e+03
     52 +2.700000e-02 +1.907675e-02 +1.003874e+02 +3.023247e+03
     53 +2.700000e-02 +1.807127e-02 +1.004786e+02 +3.028714e+03
     54 +2.700000e-02 +1.706579e-02 +1.006319e+02 +3.037916e+03
     55 +2.700000e-02 +1.606030e-02 +1.008458e+02 +3.050748e+03
     56 +2.700000e-02 +1.505482e-02 +1.011207e+02 +3.067242e+03
     57 +2.700000e-02 +1.404934e-02 +1.014570e+02 +3.087423e+03
     58 +2.700000e-02 +1.304386e-02 +1.018553e+02 +3.111316e+03
     59 +2.700000e-02 +1.203838e-02 +1.023156e+02 +3.138938e+03
     60 +2.700000e-02 +1.103289e-02 +1.028384e+02 +3.170304e+03
     61 +2.700000e-02 +1.002741e-02 +1.034247e+02 +3.205479e+03
     62 +2.700000e-02 +9.021929e-03 +1.040760e+02 +3.244561e+03
