%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.012114e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.012179e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.012394e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.012772e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.013340e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.014110e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.015075e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.016204e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.017438e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.018702e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.019921e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.021039e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.022021e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.022848e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.023513e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.024016e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.024381e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.024658e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.024915e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.025214e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.025577e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.025992e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.026430e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.026871e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.027307e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.027722e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.028080e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.028327e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.028406e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.028406e+02 +0.000000e+00
     31 +2.800000e-02 +1.031315e-03 +1.023699e+02 +0.000000e+00
     32 +2.800000e-02 +2.062629e-03 +1.019216e+02 +0.000000e+00
     33 +2.800000e-02 +3.093944e-03 +1.015019e+02 +0.000000e+00
     34 +2.800000e-02 +4.125258e-03 +1.011167e+02 +0.000000e+00
     35 +2.800000e-02 +5.156573e-03 +1.007418e+02 +0.000000e+00
     36 +2.800000e-02 +6.187888e-03 +1.003551e+02 +0.000000e+00
     37 +2.800000e-02 +7.219202e-03 +1.000072e+02 +0.000000e+00
     38 +2.800000e-02 +8.250517e-03 +9.971952e+01 +0.000000e+00
     39 +2.800000e-02 +9.281831e-03 +9.949498e+01 +0.000000e+00
     40 +2.800000e-02 +1.031315e-02 +9.933382e+01 +0.000000e+00
     41 +2.800000e-02 +1.134446e-02 +9.923834e+01 +0.000000e+00
     42 +2.800000e-02 +1.134446e-02 +9.923834e+01 +2.954300e+03
     43 +2.700000e-02 +1.134446e-02 +9.920732e+01 +2.952439e+03
     44 +2.700000e-02 +1.134446e-02 +9.920732e+01 +2.952439e+03
     45 +2.700000e-02 +1.028705e-02 +9.930681e+01 +2.958409e+03
     46 +2.700000e-02 +9.229640e-03 +9.947443e+01 +2.968466e+03
     47 +2.700000e-02 +8.172230e-03 +9.970874e+01 +2.982525e+03
     48 +2.700000e-02 +7.114820e-03 +1.000100e+02 +3.000599e+03
     49 +2.700000e-02 +6.057410e-03 +1.003787e+02 +3.022724e+03
     50 +2.700000e-02 +5.000000e-03 +1.008377e+02 +3.050262e+03
     51 +2.700000e-02 +5.000000e-03 +1.008377e+02 +3.050262e+03
     52 +2.600000e-02 +5.000000e-03 +1.008384e+02 +3.050302e+03
     53 +2.500000e-02 +5.000000e-03 +1.002089e+02 +3.012535e+03
     54 +2.500000e-02 +5.000000e-03 +1.002089e+02 +3.012535e+03
     55 +2.500000e-02 +5.993932e-03 +9.866899e+01 +2.920139e+03
     56 +2.500000e-02 +6.987863e-03 +9.730246e+01 +2.838147e+03
     57 +2.500000e-02 +7.981795e-03 +9.604150e+01 +2.762490e+03
     58 +2.500000e-02 +8.975727e-03 +9.488737e+01 +2.693242e+03
     59 +2.500000e-02 +9.969658e-03 +9.383850e+01 +2.630310e+03
     60 +2.500000e-02 +1.096359e-02 +9.289269e+01 +2.573561e+03
     61 +2.500000e-02 +1.195752e-02 +9.204754e+01 +2.522852e+03
     62 +2.500000e-02 +1.295145e-02 +9.130067e+01 +2.478040e+03
     63 +2.500000e-02 +1.394539e-02 +9.065019e+01 +2.439011e+03
     64 +2.500000e-02 +1.493932e-02 +9.009447e+01 +2.405668e+03
     65 +2.500000e-02 +1.593325e-02 +8.963226e+01 +2.377935e+03
     66 +2.500000e-02 +1.692718e-02 +8.926270e+01 +2.355762e+03
     67 +2.500000e-02 +1.792111e-02 +8.898511e+01 +2.339107e+03
     68 +2.500000e-02 +1.891504e-02 +8.879877e+01 +2.327926e+03
     69 +2.500000e-02 +1.990898e-02 +8.870641e+01 +2.322384e+03
     70 +2.500000e-02 +1.990898e-02 +8.870641e+01 +2.322384e+03
     71 +2.400000e-02 +1.990898e-02 +8.870611e+01 +2.322366e+03
     72 +2.400000e-02 +1.990898e-02 +8.870611e+01 +2.322366e+03
     73 +2.400000e-02 +1.891504e-02 +8.879866e+01 +2.327919e+03
     74 +2.400000e-02 +1.792111e-02 +8.898504e+01 +2.339102e+03
     75 +2.400000e-02 +1.692718e-02 +8.926270e+01 +2.355762e+03
     76 +2.400000e-02 +1.593325e-02 +8.963235e+01 +2.377941e+03
     77 +2.400000e-02 +1.493932e-02 +9.009464e+01 +2.405679e+03
     78 +2.400000e-02 +1.394539e-02 +9.065021e+01 +2.439013e+03
     79 +2.400000e-02 +1.295145e-02 +9.130030e+01 +2.478018e+03
     80 +2.400000e-02 +1.195752e-02 +9.204697e+01 +2.522818e+03
     81 +2.400000e-02 +1.096359e-02 +9.289220e+01 +2.573532e+03
     82 +2.400000e-02 +9.969658e-03 +9.383811e+01 +2.630287e+03
     83 +2.400000e-02 +8.975727e-03 +9.488703e+01 +2.693222e+03
     84 +2.400000e-02 +7.981795e-03 +9.604127e+01 +2.762476e+03
     85 +2.400000e-02 +6.987863e-03 +9.730267e+01 +2.838160e+03
     86 +2.400000e-02 +5.993932e-03 +9.866907e+01 +2.920144e+03
     87 +2.400000e-02 +5.000000e-03 +1.001623e+02 +3.009739e+03
     88 +2.400000e-02 +5.000000e-03 +1.001623e+02 +3.009739e+03
     89 +2.300000e-02 +5.000000e-03 +1.006037e+02 +3.036220e+03
     90 +2.200000e-02 +5.000000e-03 +1.002914e+02 +3.017485e+03
     91 +2.200000e-02 +5.000000e-03 +1.002914e+02 +3.017485e+03
     92 +2.200000e-02 +5.949529e-03 +9.934738e+01 +2.960843e+03
     93 +2.200000e-02 +6.899058e-03 +9.853742e+01 +2.912245e+03
     94 +2.200000e-02 +7.848587e-03 +9.782607e+01 +2.869564e+03
     95 +2.200000e-02 +8.798116e-03 +9.721655e+01 +2.832993e+03
     96 +2.200000e-02 +9.747645e-03 +9.670884e+01 +2.802531e+03
     97 +2.200000e-02 +1.069717e-02 +9.630212e+01 +2.778127e+03
     98 +2.200000e-02 +1.164670e-02 +9.599549e+01 +2.759730e+03
     99 +2.200000e-02 +1.259623e-02 +9.578817e+01 +2.747290e+03
    100 +2.200000e-02 +1.354576e-02 +9.568356e+01 +2.741014e+03
    101 +2.200000e-02 +1.354576e-02 +9.568356e+01 +2.741014e+03
    102 +2.100000e-02 +1.354576e-02 +9.568376e+01 +2.741026e+03
    103 +2.100000e-02 +1.354576e-02 +9.568376e+01 +2.741026e+03
    104 +2.100000e-02 +1.259623e-02 +9.578825e+01 +2.747295e+03
    105 +2.100000e-02 +1.164670e-02 +9.599556e+01 +2.759734e+03
    106 +2.100000e-02 +1.069717e-02 +9.630218e+01 +2.778131e+03
    107 +2.100000e-02 +9.747645e-03 +9.670890e+01 +2.802534e+03
    108 +2.100000e-02 +8.798116e-03 +9.721661e+01 +2.832997e+03
    109 +2.100000e-02 +7.848587e-03 +9.782618e+01 +2.869571e+03
    110 +2.100000e-02 +6.899058e-03 +9.853773e+01 +2.912264e+03
    111 +2.100000e-02 +5.949529e-03 +9.934694e+01 +2.960816e+03
    112 +2.100000e-02 +5.000000e-03 +1.002518e+02 +3.015110e+03
