%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.588279e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.588102e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.587596e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.586829e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.585890e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.584820e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.583564e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.582005e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.579978e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.577318e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.573955e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.569952e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.565521e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.560977e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.556656e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.552856e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.549799e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.547557e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.546086e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.545330e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.545277e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.545949e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.547329e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.549241e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.551354e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.553308e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.554823e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.555751e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.556057e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.556057e+01 +0.000000e+00
     31 +2.800000e-02 +1.004485e-03 +9.509538e+01 +0.000000e+00
     32 +2.800000e-02 +2.008969e-03 +9.463574e+01 +0.000000e+00
     33 +2.800000e-02 +3.013454e-03 +9.417722e+01 +0.000000e+00
     34 +2.800000e-02 +4.017939e-03 +9.369919e+01 +0.000000e+00
     35 +2.800000e-02 +5.022424e-03 +9.312768e+01 +0.000000e+00
     36 +2.800000e-02 +6.026908e-03 +9.242115e+01 +0.000000e+00
     37 +2.800000e-02 +7.031393e-03 +9.170522e+01 +0.000000e+00
     38 +2.800000e-02 +8.035878e-03 +9.103302e+01 +0.000000e+00
     39 +2.800000e-02 +9.040363e-03 +9.040975e+01 +0.000000e+00
     40 +2.800000e-02 +1.004485e-02 +8.983557e+01 +0.000000e+00
     41 +2.800000e-02 +1.104933e-02 +8.931001e+01 +0.000000e+00
     42 +2.800000e-02 +1.205382e-02 +8.883253e+01 +0.000000e+00
     43 +2.800000e-02 +1.305830e-02 +8.840260e+01 +0.000000e+00
     44 +2.800000e-02 +1.406279e-02 +8.801970e+01 +0.000000e+00
     45 +2.800000e-02 +1.506727e-02 +8.768335e+01 +0.000000e+00
     46 +2.800000e-02 +1.607176e-02 +8.739305e+01 +0.000000e+00
     47 +2.800000e-02 +1.707624e-02 +8.714812e+01 +0.000000e+00
     48 +2.800000e-02 +1.808073e-02 +8.694785e+01 +0.000000e+00
     49 +2.800000e-02 +1.908521e-02 +8.679174e+01 +0.000000e+00
     50 +2.800000e-02 +2.008969e-02 +8.667959e+01 +0.000000e+00
     51 +2.800000e-02 +2.109418e-02 +8.661284e+01 +0.000000e+00
     52 +2.800000e-02 +2.109418e-02 +8.661284e+01 +2.196770e+03
     53 +2.700000e-02 +2.109418e-02 +8.659064e+01 +2.195439e+03
     54 +2.700000e-02 +2.109418e-02 +8.659064e+01 +2.195439e+03
     55 +2.700000e-02 +2.008829e-02 +8.665765e+01 +2.199459e+03
     56 +2.700000e-02 +1.908241e-02 +8.677008e+01 +2.206205e+03
     57 +2.700000e-02 +1.807652e-02 +8.692653e+01 +2.215592e+03
     58 +2.700000e-02 +1.707063e-02 +8.712710e+01 +2.227626e+03
     59 +2.700000e-02 +1.606475e-02 +8.737223e+01 +2.242334e+03
     60 +2.700000e-02 +1.505886e-02 +8.766296e+01 +2.259777e+03
     61 +2.700000e-02 +1.405298e-02 +8.799994e+01 +2.279997e+03
     62 +2.700000e-02 +1.304709e-02 +8.838362e+01 +2.303017e+03
     63 +2.700000e-02 +1.204120e-02 +8.881444e+01 +2.328866e+03
     64 +2.700000e-02 +1.103532e-02 +8.929290e+01 +2.357574e+03
     65 +2.700000e-02 +1.002943e-02 +8.981955e+01 +2.389173e+03
     66 +2.700000e-02 +9.023545e-03 +9.039494e+01 +2.423696e+03
     67 +2.700000e-02 +8.017659e-03 +9.101960e+01 +2.461176e+03
     68 +2.700000e-02 +7.011772e-03 +9.169393e+01 +2.501636e+03
     69 +2.700000e-02 +6.005886e-03 +9.242012e+01 +2.545207e+03
     70 +2.700000e-02 +5.000000e-03 +9.327261e+01 +2.596357e+03
     71 +2.700000e-02 +5.000000e-03 +9.327261e+01 +2.596357e+03
     72 +2.600000e-02 +5.000000e-03 +9.355278e+01 +2.613167e+03
     73 +2.500000e-02 +5.000000e-03 +9.318744e+01 +2.591246e+03
     74 +2.500000e-02 +5.000000e-03 +9.318744e+01 +2.591246e+03
     75 +2.500000e-02 +5.967925e-03 +9.212619e+01 +2.527571e+03
     76 +2.500000e-02 +6.935850e-03 +9.119028e+01 +2.471417e+03
     77 +2.500000e-02 +7.903775e-03 +9.034054e+01 +2.420432e+03
     78 +2.500000e-02 +8.871700e-03 +8.957923e+01 +2.374754e+03
     79 +2.500000e-02 +9.839625e-03 +8.890579e+01 +2.334347e+03
     80 +2.500000e-02 +1.080755e-02 +8.831898e+01 +2.299139e+03
     81 +2.500000e-02 +1.177547e-02 +8.781755e+01 +2.269053e+03
     82 +2.500000e-02 +1.274340e-02 +8.740037e+01 +2.244022e+03
     83 +2.500000e-02 +1.371132e-02 +8.706649e+01 +2.223989e+03
     84 +2.500000e-02 +1.467925e-02 +8.681514e+01 +2.208908e+03
     85 +2.500000e-02 +1.564717e-02 +8.664565e+01 +2.198739e+03
     86 +2.500000e-02 +1.661510e-02 +8.656092e+01 +2.193655e+03
     87 +2.500000e-02 +1.661510e-02 +8.656092e+01 +2.193655e+03
     88 +2.400000e-02 +1.661510e-02 +8.656031e+01 +2.193618e+03
     89 +2.400000e-02 +1.661510e-02 +8.656031e+01 +2.193618e+03
     90 +2.400000e-02 +1.564717e-02 +8.664536e+01 +2.198722e+03
     91 +2.400000e-02 +1.467925e-02 +8.681485e+01 +2.208891e+03
     92 +2.400000e-02 +1.371132e-02 +8.706619e+01 +2.223971e+03
     93 +2.400000e-02 +1.274340e-02 +8.740005e+01 +2.244003e+03
     94 +2.400000e-02 +1.177547e-02 +8.781721e+01 +2.269033e+03
     95 +2.400000e-02 +1.080755e-02 +8.831863e+01 +2.299118e+03
     96 +2.400000e-02 +9.839625e-03 +8.890543e+01 +2.334326e+03
     97 +2.400000e-02 +8.871700e-03 +8.957889e+01 +2.374733e+03
     98 +2.400000e-02 +7.903775e-03 +9.034033e+01 +2.420420e+03
     99 +2.400000e-02 +6.935850e-03 +9.119058e+01 +2.471435e+03
    100 +2.400000e-02 +5.967925e-03 +9.212669e+01 +2.527601e+03
    101 +2.400000e-02 +5.000000e-03 +9.315623e+01 +2.589374e+03
    102 +2.400000e-02 +5.000000e-03 +9.315623e+01 +2.589374e+03
    103 +2.300000e-02 +5.000000e-03 +9.339044e+01 +2.603426e+03
    104 +2.200000e-02 +5.000000e-03 +9.283165e+01 +2.569899e+03
    105 +2.200000e-02 +5.000000e-03 +9.283165e+01 +2.569899e+03
    106 +2.200000e-02 +5.984693e-03 +9.128926e+01 +2.477356e+03
    107 +2.200000e-02 +6.969385e-03 +8.988291e+01 +2.392975e+03
    108 +2.200000e-02 +7.954078e-03 +8.856239e+01 +2.313743e+03
    109 +2.200000e-02 +8.938771e-03 +8.733006e+01 +2.239804e+03
    110 +2.200000e-02 +9.923463e-03 +8.618437e+01 +2.171062e+03
    111 +2.200000e-02 +1.090816e-02 +8.512298e+01 +2.107379e+03
    112 +2.200000e-02 +1.189285e-02 +8.414352e+01 +2.048611e+03
    113 +2.200000e-02 +1.287754e-02 +8.324376e+01 +1.994625e+03
    114 +2.200000e-02 +1.386223e-02 +8.242164e+01 +1.945299e+03
    115 +2.200000e-02 +1.484693e-02 +8.167530e+01 +1.900518e+03
    116 +2.200000e-02 +1.583162e-02 +8.100301e+01 +1.860181e+03
    117 +2.200000e-02 +1.681631e-02 +8.040305e+01 +1.824183e+03
    118 +2.200000e-02 +1.780100e-02 +7.987341e+01 +1.792404e+03
    119 +2.200000e-02 +1.878570e-02 +7.941240e+01 +1.764744e+03
    120 +2.200000e-02 +1.977039e-02 +7.901886e+01 +1.741132e+03
    121 +2.200000e-02 +2.075508e-02 +7.869175e+01 +1.721505e+03
    122 +2.200000e-02 +2.173977e-02 +7.843033e+01 +1.705820e+03
    123 +2.200000e-02 +2.272447e-02 +7.823406e+01 +1.694043e+03
    124 +2.200000e-02 +2.370916e-02 +7.810239e+01 +1.686144e+03
    125 +2.200000e-02 +2.469385e-02 +7.803724e+01 +1.682234e+03
    126 +2.200000e-02 +2.469385e-02 +7.803724e+01 +1.682234e+03
    127 +2.100000e-02 +2.469385e-02 +7.803718e+01 +1.682231e+03
    128 +2.100000e-02 +2.469385e-02 +7.803718e+01 +1.682231e+03
    129 +2.100000e-02 +2.370916e-02 +7.810235e+01 +1.686141e+03
    130 +2.100000e-02 +2.272447e-02 +7.823402e+01 +1.694041e+03
    131 +2.100000e-02 +2.173977e-02 +7.843034e+01 +1.705820e+03
    132 +2.100000e-02 +2.075508e-02 +7.869183e+01 +1.721510e+03
    133 +2.100000e-02 +1.977039e-02 +7.901891e+01 +1.741135e+03
