%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.837756e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.837760e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.837790e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.837907e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.838172e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.838598e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.839153e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.839816e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.840622e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.841648e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.842946e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.844472e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.846094e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.847685e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.849214e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.850753e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.852418e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.854287e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.856381e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.858685e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.861171e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.863801e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.866514e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.869197e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.871689e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.873820e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.875444e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.876456e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.876776e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.876776e+01 +0.000000e+00
     31 +2.800000e-02 +9.978094e-04 +9.865483e+01 +0.000000e+00
     32 +2.800000e-02 +1.995619e-03 +9.854907e+01 +0.000000e+00
