%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.037029e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.037043e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.037096e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.037245e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.037561e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.038098e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.038883e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.039916e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.041176e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.042624e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.044225e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.045950e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.047782e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.049719e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.051760e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.053901e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.056125e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.058393e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.060644e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.062809e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.064828e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.066653e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.068258e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.069634e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.070787e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.071720e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.072418e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.072854e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.072991e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.072991e+02 +0.000000e+00
     31 +2.800000e-02 +1.023165e-03 +1.068377e+02 +0.000000e+00
     32 +2.800000e-02 +2.046331e-03 +1.064098e+02 +0.000000e+00
     33 +2.800000e-02 +3.069496e-03 +1.060177e+02 +0.000000e+00
     34 +2.800000e-02 +4.092662e-03 +1.056616e+02 +0.000000e+00
     35 +2.800000e-02 +5.115827e-03 +1.053165e+02 +0.000000e+00
     36 +2.800000e-02 +6.138993e-03 +1.049643e+02 +0.000000e+00
     37 +2.800000e-02 +7.162158e-03 +1.046561e+02 +0.000000e+00
     38 +2.800000e-02 +8.185324e-03 +1.044135e+02 +0.000000e+00
     39 +2.800000e-02 +9.208489e-03 +1.042389e+02 +0.000000e+00
     40 +2.800000e-02 +1.023165e-02 +1.041356e+02 +0.000000e+00
     41 +2.800000e-02 +1.023165e-02 +1.041356e+02 +3.248136e+03
     42 +2.700000e-02 +1.023165e-02 +1.041011e+02 +3.246066e+03
     43 +2.700000e-02 +1.023165e-02 +1.041011e+02 +3.246066e+03
     44 +2.700000e-02 +9.185324e-03 +1.042087e+02 +3.252520e+03
     45 +2.700000e-02 +8.138993e-03 +1.043895e+02 +3.263372e+03
     46 +2.700000e-02 +7.092662e-03 +1.046421e+02 +3.278527e+03
     47 +2.700000e-02 +6.046331e-03 +1.049672e+02 +3.298033e+03
     48 +2.700000e-02 +5.000000e-03 +1.053895e+02 +3.323372e+03
     49 +2.700000e-02 +5.000000e-03 +1.053895e+02 +3.323372e+03
     50 +2.600000e-02 +5.000000e-03 +1.054034e+02 +3.324203e+03
     51 +2.500000e-02 +5.000000e-03 +1.049118e+02 +3.294705e+03
     52 +2.500000e-02 +5.000000e-03 +1.049118e+02 +3.294705e+03
     53 +2.500000e-02 +5.998076e-03 +1.037725e+02 +3.226347e+03
     54 +2.500000e-02 +6.996151e-03 +1.028179e+02 +3.169077e+03
     55 +2.500000e-02 +7.994227e-03 +1.019851e+02 +3.119104e+03
     56 +2.500000e-02 +8.992302e-03 +1.012746e+02 +3.076477e+03
     57 +2.500000e-02 +9.990378e-03 +1.006854e+02 +3.041126e+03
     58 +2.500000e-02 +1.098845e-02 +1.002154e+02 +3.012925e+03
     59 +2.500000e-02 +1.198653e-02 +9.986252e+01 +2.991751e+03
     60 +2.500000e-02 +1.298460e-02 +9.962567e+01 +2.977540e+03
     61 +2.500000e-02 +1.398268e-02 +9.950855e+01 +2.970513e+03
     62 +2.500000e-02 +1.398268e-02 +9.950855e+01 +2.970513e+03
     63 +2.400000e-02 +1.398268e-02 +9.950840e+01 +2.970504e+03
     64 +2.400000e-02 +1.398268e-02 +9.950840e+01 +2.970504e+03
     65 +2.400000e-02 +1.298460e-02 +9.962561e+01 +2.977537e+03
     66 +2.400000e-02 +1.198653e-02 +9.986247e+01 +2.991748e+03
     67 +2.400000e-02 +1.098845e-02 +1.002153e+02 +3.012916e+03
     68 +2.400000e-02 +9.990378e-03 +1.006850e+02 +3.041102e+03
     69 +2.400000e-02 +8.992302e-03 +1.012740e+02 +3.076441e+03
     70 +2.400000e-02 +7.994227e-03 +1.019845e+02 +3.119070e+03
     71 +2.400000e-02 +6.996151e-03 +1.028177e+02 +3.169061e+03
     72 +2.400000e-02 +5.998076e-03 +1.037714e+02 +3.226281e+03
     73 +2.400000e-02 +5.000000e-03 +1.048447e+02 +3.290682e+03
     74 +2.400000e-02 +5.000000e-03 +1.048447e+02 +3.290682e+03
     75 +2.300000e-02 +5.000000e-03 +1.050796e+02 +3.304778e+03
     76 +2.200000e-02 +5.000000e-03 +1.047540e+02 +3.285239e+03
     77 +2.200000e-02 +5.000000e-03 +1.047540e+02 +3.285239e+03
     78 +2.200000e-02 +6.044346e-03 +1.040070e+02 +3.240421e+03
     79 +2.200000e-02 +7.088693e-03 +1.034529e+02 +3.207174e+03
     80 +2.200000e-02 +8.133039e-03 +1.030347e+02 +3.182083e+03
     81 +2.200000e-02 +9.177385e-03 +1.027539e+02 +3.165234e+03
     82 +2.200000e-02 +1.022173e-02 +1.026148e+02 +3.156887e+03
     83 +2.200000e-02 +1.022173e-02 +1.026148e+02 +3.156887e+03
     84 +2.100000e-02 +1.022173e-02 +1.026146e+02 +3.156874e+03
     85 +2.100000e-02 +1.022173e-02 +1.026146e+02 +3.156874e+03
     86 +2.100000e-02 +9.177385e-03 +1.027538e+02 +3.165225e+03
     87 +2.100000e-02 +8.133039e-03 +1.030346e+02 +3.182075e+03
     88 +2.100000e-02 +7.088693e-03 +1.034529e+02 +3.207172e+03
     89 +2.100000e-02 +6.044346e-03 +1.040054e+02 +3.240324e+03
     90 +2.100000e-02 +5.000000e-03 +1.046533e+02 +3.279199e+03
     91 +2.100000e-02 +5.000000e-03 +1.046533e+02 +3.279199e+03
     92 +2.000000e-02 +5.000000e-03 +1.046042e+02 +3.276254e+03
     93 +1.900000e-02 +5.000000e-03 +1.040306e+02 +3.241836e+03
     94 +1.900000e-02 +5.000000e-03 +1.040306e+02 +3.241836e+03
     95 +1.900000e-02 +6.052925e-03 +1.029906e+02 +3.179437e+03
     96 +1.900000e-02 +7.105851e-03 +1.021861e+02 +3.131169e+03
     97 +1.900000e-02 +8.158776e-03 +1.015158e+02 +3.090951e+03
     98 +1.900000e-02 +9.211701e-03 +1.009810e+02 +3.058859e+03
     99 +1.900000e-02 +1.026463e-02 +1.005810e+02 +3.034860e+03
    100 +1.900000e-02 +1.131755e-02 +1.003138e+02 +3.018829e+03
    101 +1.900000e-02 +1.237048e-02 +1.001824e+02 +3.010943e+03
    102 +1.900000e-02 +1.237048e-02 +1.001824e+02 +3.010943e+03
    103 +1.800000e-02 +1.237048e-02 +1.001807e+02 +3.010842e+03
    104 +1.800000e-02 +1.237048e-02 +1.001807e+02 +3.010842e+03
    105 +1.800000e-02 +1.131755e-02 +1.003131e+02 +3.018784e+03
    106 +1.800000e-02 +1.026463e-02 +1.005806e+02 +3.034836e+03
    107 +1.800000e-02 +9.211701e-03 +1.009810e+02 +3.058860e+03
    108 +1.800000e-02 +8.158776e-03 +1.015161e+02 +3.090967e+03
    109 +1.800000e-02 +7.105851e-03 +1.021871e+02 +3.131229e+03
    110 +1.800000e-02 +6.052925e-03 +1.029906e+02 +3.179437e+03
    111 +1.800000e-02 +5.000000e-03 +1.038578e+02 +3.231468e+03
    112 +1.800000e-02 +5.000000e-03 +1.038578e+02 +3.231468e+03
    113 +1.700000e-02 +5.000000e-03 +1.037584e+02 +3.225501e+03
    114 +1.600000e-02 +5.000000e-03 +1.029158e+02 +3.174946e+03
    115 +1.600000e-02 +5.000000e-03 +1.029158e+02 +3.174946e+03
    116 +1.600000e-02 +6.031985e-03 +1.012204e+02 +3.073224e+03
    117 +1.600000e-02 +7.063971e-03 +9.976573e+01 +2.985944e+03
    118 +1.600000e-02 +8.095956e-03 +9.843249e+01 +2.905949e+03
    119 +1.600000e-02 +9.127942e-03 +9.722153e+01 +2.833292e+03
    120 +1.600000e-02 +1.015993e-02 +9.613112e+01 +2.767867e+03
    121 +1.600000e-02 +1.119191e-02 +9.515878e+01 +2.709527e+03
    122 +1.600000e-02 +1.222390e-02 +9.430201e+01 +2.658120e+03
    123 +1.600000e-02 +1.325588e-02 +9.355776e+01 +2.613466e+03
    124 +1.600000e-02 +1.428787e-02 +9.292326e+01 +2.575396e+03
    125 +1.600000e-02 +1.531985e-02 +9.239699e+01 +2.543820e+03
    126 +1.600000e-02 +1.635184e-02 +9.197782e+01 +2.518669e+03
    127 +1.600000e-02 +1.738382e-02 +9.166440e+01 +2.499864e+03
    128 +1.600000e-02 +1.841581e-02 +9.145520e+01 +2.487312e+03
    129 +1.600000e-02 +1.944780e-02 +9.135236e+01 +2.481142e+03
    130 +1.600000e-02 +1.944780e-02 +9.135236e+01 +2.481142e+03
    131 +1.500000e-02 +1.944780e-02 +9.135288e+01 +2.481173e+03
