%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.059259e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.059230e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.059140e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.058999e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.058823e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.058623e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.058414e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.058204e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.057994e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.057785e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.057575e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.057369e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.057176e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.057002e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.056845e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.056691e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.056527e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.056344e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.056138e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.055910e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.055660e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.055392e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.055112e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.054834e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.054578e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.054365e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.054209e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.054113e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.054084e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.054084e+02 +0.000000e+00
     31 +2.800000e-02 +1.001342e-03 +1.052887e+02 +0.000000e+00
     32 +2.800000e-02 +2.002684e-03 +1.051622e+02 +0.000000e+00
     33 +2.800000e-02 +3.004026e-03 +1.050282e+02 +0.000000e+00
     34 +2.800000e-02 +4.005369e-03 +1.048813e+02 +0.000000e+00
     35 +2.800000e-02 +5.006711e-03 +1.047001e+02 +0.000000e+00
     36 +2.800000e-02 +6.008053e-03 +1.044728e+02 +0.000000e+00
     37 +2.800000e-02 +7.009395e-03 +1.042411e+02 +0.000000e+00
     38 +2.800000e-02 +8.010737e-03 +1.040232e+02 +0.000000e+00
     39 +2.800000e-02 +9.012079e-03 +1.038213e+02 +0.000000e+00
     40 +2.800000e-02 +1.001342e-02 +1.036356e+02 +0.000000e+00
     41 +2.800000e-02 +1.101476e-02 +1.034662e+02 +0.000000e+00
     42 +2.800000e-02 +1.201611e-02 +1.033130e+02 +0.000000e+00
     43 +2.800000e-02 +1.301745e-02 +1.031760e+02 +0.000000e+00
     44 +2.800000e-02 +1.401879e-02 +1.030552e+02 +0.000000e+00
