%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.433979e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.433901e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.433675e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.433455e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.433434e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.433784e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.434628e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.436018e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.437925e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.440257e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.442919e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.445845e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.448998e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.452335e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.455760e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.459136e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.462361e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.465428e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.468411e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.471394e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.474384e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.477296e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.480011e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.482432e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.484503e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.486189e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.487450e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.488233e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.488483e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.488483e+01 +0.000000e+00
     31 +2.800000e-02 +9.667477e-04 +9.477461e+01 +0.000000e+00
     32 +2.800000e-02 +1.933495e-03 +9.466964e+01 +0.000000e+00
