%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.814543e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.814643e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.815008e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.815601e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.816425e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.817463e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.818666e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.820008e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.821509e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.823228e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.825221e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.827470e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.829877e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.832341e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.834797e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.837239e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.839718e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.842283e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.844934e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.847585e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.850018e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.851937e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.853154e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.853709e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.853852e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.853878e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.853938e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.854016e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.854057e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.854057e+01 +0.000000e+00
     31 +2.800000e-02 +1.002262e-03 +9.807394e+01 +0.000000e+00
     32 +2.800000e-02 +2.004524e-03 +9.760796e+01 +0.000000e+00
     33 +2.800000e-02 +3.006786e-03 +9.714104e+01 +0.000000e+00
     34 +2.800000e-02 +4.009048e-03 +9.665934e+01 +0.000000e+00
     35 +2.800000e-02 +5.011311e-03 +9.610037e+01 +0.000000e+00
     36 +2.800000e-02 +6.013573e-03 +9.542253e+01 +0.000000e+00
     37 +2.800000e-02 +7.015835e-03 +9.473982e+01 +0.000000e+00
     38 +2.800000e-02 +8.018097e-03 +9.410376e+01 +0.000000e+00
     39 +2.800000e-02 +9.020359e-03 +9.352000e+01 +0.000000e+00
     40 +2.800000e-02 +1.002262e-02 +9.298887e+01 +0.000000e+00
     41 +2.800000e-02 +1.102488e-02 +9.250997e+01 +0.000000e+00
     42 +2.800000e-02 +1.202715e-02 +9.208280e+01 +0.000000e+00
     43 +2.800000e-02 +1.302941e-02 +9.170685e+01 +0.000000e+00
     44 +2.800000e-02 +1.403167e-02 +9.138166e+01 +0.000000e+00
     45 +2.800000e-02 +1.503393e-02 +9.110683e+01 +0.000000e+00
