%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.002700e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.002585e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.002224e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.001670e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.000982e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.000209e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.993901e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.985543e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.977269e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.969293e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.961781e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.954792e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.948297e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.942287e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.936824e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.932058e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.928183e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.925353e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.923656e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.923138e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.923798e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.925585e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.928405e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.932067e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.936256e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.940522e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.944273e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.946854e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.947680e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.947680e+01 +0.000000e+00
     31 +2.800000e-02 +1.022059e-03 +9.901057e+01 +0.000000e+00
     32 +2.800000e-02 +2.044118e-03 +9.856674e+01 +0.000000e+00
     33 +2.800000e-02 +3.066178e-03 +9.815058e+01 +0.000000e+00
     34 +2.800000e-02 +4.088237e-03 +9.776503e+01 +0.000000e+00
     35 +2.800000e-02 +5.110296e-03 +9.738216e+01 +0.000000e+00
     36 +2.800000e-02 +6.132355e-03 +9.697587e+01 +0.000000e+00
     37 +2.800000e-02 +7.154415e-03 +9.660011e+01 +0.000000e+00
     38 +2.800000e-02 +8.176474e-03 +9.627897e+01 +0.000000e+00
     39 +2.800000e-02 +9.198533e-03 +9.601563e+01 +0.000000e+00
     40 +2.800000e-02 +1.022059e-02 +9.581037e+01 +0.000000e+00
     41 +2.800000e-02 +1.124265e-02 +9.566300e+01 +0.000000e+00
     42 +2.800000e-02 +1.226471e-02 +9.557560e+01 +0.000000e+00
     43 +2.800000e-02 +1.226471e-02 +9.557560e+01 +2.734536e+03
     44 +2.700000e-02 +1.226471e-02 +9.554678e+01 +2.732807e+03
     45 +2.700000e-02 +1.226471e-02 +9.554678e+01 +2.732807e+03
     46 +2.700000e-02 +1.122690e-02 +9.563676e+01 +2.738206e+03
     47 +2.700000e-02 +1.018908e-02 +9.578768e+01 +2.747261e+03
     48 +2.700000e-02 +9.151263e-03 +9.599825e+01 +2.759895e+03
