%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.009882e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.009864e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.009810e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.009685e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.009469e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.009176e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.008844e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.008516e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.008207e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.007909e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.007611e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.007323e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.007079e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.006922e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.006880e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.006956e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.007132e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.007373e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.007632e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.007861e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.008016e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.008069e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.008011e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.007860e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.007656e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.007445e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.007267e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.007148e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.007112e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.007112e+02 +0.000000e+00
