%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.010403e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.010379e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.010310e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.010240e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.010218e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.010265e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.010375e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.010528e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.010701e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.010881e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.011055e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.011215e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.011352e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.011471e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.011594e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.011758e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.011996e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.012315e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.012695e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.013104e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.013509e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.013889e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.014236e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.014558e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.014866e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.015163e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.015426e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.015610e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.015670e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.015670e+02 +0.000000e+00
     31 +2.800000e-02 +9.894653e-04 +1.011128e+02 +0.000000e+00
     32 +2.800000e-02 +1.978931e-03 +1.006741e+02 +0.000000e+00
     33 +2.800000e-02 +2.968396e-03 +1.002549e+02 +0.000000e+00
     34 +2.800000e-02 +3.957861e-03 +9.985765e+01 +0.000000e+00
     35 +2.800000e-02 +4.947327e-03 +9.945766e+01 +0.000000e+00
     36 +2.800000e-02 +5.936792e-03 +9.902011e+01 +0.000000e+00
     37 +2.800000e-02 +6.926257e-03 +9.859917e+01 +0.000000e+00
     38 +2.800000e-02 +7.915723e-03 +9.822905e+01 +0.000000e+00
     39 +2.800000e-02 +8.905188e-03 +9.791490e+01 +0.000000e+00
     40 +2.800000e-02 +9.894653e-03 +9.765734e+01 +0.000000e+00
