%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.719521e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.719690e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.720301e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.721367e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.723023e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.725464e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.728881e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.733381e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.738883e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.745096e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.751591e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.757858e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.763380e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.767760e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.770803e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.772508e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.773002e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.772439e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.770992e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.768914e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.766562e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.764345e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.762589e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.761371e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.760529e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.759852e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.759241e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.758768e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.758632e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.758632e+01 +0.000000e+00
     31 +2.800000e-02 +9.956205e-04 +9.712026e+01 +0.000000e+00
     32 +2.800000e-02 +1.991241e-03 +9.664838e+01 +0.000000e+00
     33 +2.800000e-02 +2.986862e-03 +9.616311e+01 +0.000000e+00
     34 +2.800000e-02 +3.982482e-03 +9.563564e+01 +0.000000e+00
     35 +2.800000e-02 +4.978103e-03 +9.497451e+01 +0.000000e+00
     36 +2.800000e-02 +5.973723e-03 +9.412649e+01 +0.000000e+00
     37 +2.800000e-02 +6.969344e-03 +9.324979e+01 +0.000000e+00
     38 +2.800000e-02 +7.964964e-03 +9.241564e+01 +0.000000e+00
     39 +2.800000e-02 +8.960585e-03 +9.163098e+01 +0.000000e+00
     40 +2.800000e-02 +9.956205e-03 +9.089596e+01 +0.000000e+00
     41 +2.800000e-02 +1.095183e-02 +9.021002e+01 +0.000000e+00
     42 +2.800000e-02 +1.194745e-02 +8.957247e+01 +0.000000e+00
     43 +2.800000e-02 +1.294307e-02 +8.898259e+01 +0.000000e+00
     44 +2.800000e-02 +1.393869e-02 +8.843972e+01 +0.000000e+00
     45 +2.800000e-02 +1.493431e-02 +8.794313e+01 +0.000000e+00
     46 +2.800000e-02 +1.592993e-02 +8.749199e+01 +0.000000e+00
     47 +2.800000e-02 +1.692555e-02 +8.708532e+01 +0.000000e+00
     48 +2.800000e-02 +1.792117e-02 +8.672237e+01 +0.000000e+00
     49 +2.800000e-02 +1.891679e-02 +8.640276e+01 +0.000000e+00
     50 +2.800000e-02 +1.991241e-02 +8.612622e+01 +0.000000e+00
     51 +2.800000e-02 +2.090803e-02 +8.589254e+01 +0.000000e+00
     52 +2.800000e-02 +2.190365e-02 +8.570146e+01 +0.000000e+00
     53 +2.800000e-02 +2.289927e-02 +8.555270e+01 +0.000000e+00
     54 +2.800000e-02 +2.389489e-02 +8.544595e+01 +0.000000e+00
     55 +2.800000e-02 +2.489051e-02 +8.538241e+01 +0.000000e+00
     56 +2.800000e-02 +2.489051e-02 +8.538241e+01 +2.122945e+03
     57 +2.700000e-02 +2.489051e-02 +8.536106e+01 +2.121664e+03
     58 +2.700000e-02 +2.489051e-02 +8.536106e+01 +2.121664e+03
     59 +2.700000e-02 +2.389599e-02 +8.542451e+01 +2.125470e+03
     60 +2.700000e-02 +2.290146e-02 +8.553099e+01 +2.131859e+03
     61 +2.700000e-02 +2.190694e-02 +8.567936e+01 +2.140762e+03
     62 +2.700000e-02 +2.091241e-02 +8.586997e+01 +2.152198e+03
     63 +2.700000e-02 +1.991788e-02 +8.610307e+01 +2.166184e+03
     64 +2.700000e-02 +1.892336e-02 +8.637893e+01 +2.182736e+03
     65 +2.700000e-02 +1.792883e-02 +8.669778e+01 +2.201867e+03
     66 +2.700000e-02 +1.693431e-02 +8.705980e+01 +2.223588e+03
     67 +2.700000e-02 +1.593978e-02 +8.746521e+01 +2.247912e+03
     68 +2.700000e-02 +1.494526e-02 +8.791482e+01 +2.274889e+03
     69 +2.700000e-02 +1.395073e-02 +8.840989e+01 +2.304593e+03
     70 +2.700000e-02 +1.295621e-02 +8.895121e+01 +2.337073e+03
     71 +2.700000e-02 +1.196168e-02 +8.953940e+01 +2.372364e+03
     72 +2.700000e-02 +1.096715e-02 +9.017513e+01 +2.410508e+03
     73 +2.700000e-02 +9.972628e-03 +9.085908e+01 +2.451545e+03
     74 +2.700000e-02 +8.978103e-03 +9.159196e+01 +2.495517e+03
     75 +2.700000e-02 +7.983577e-03 +9.237441e+01 +2.542465e+03
     76 +2.700000e-02 +6.989051e-03 +9.320691e+01 +2.592415e+03
     77 +2.700000e-02 +5.994526e-03 +9.409238e+01 +2.645543e+03
     78 +2.700000e-02 +5.000000e-03 +9.512819e+01 +2.707691e+03
     79 +2.700000e-02 +5.000000e-03 +9.512819e+01 +2.707691e+03
     80 +2.600000e-02 +5.000000e-03 +9.552741e+01 +2.731645e+03
     81 +2.500000e-02 +5.000000e-03 +9.523244e+01 +2.713947e+03
     82 +2.500000e-02 +5.000000e-03 +9.523244e+01 +2.713947e+03
     83 +2.500000e-02 +5.973050e-03 +9.420210e+01 +2.652126e+03
     84 +2.500000e-02 +6.946100e-03 +9.328796e+01 +2.597277e+03
     85 +2.500000e-02 +7.919149e-03 +9.246513e+01 +2.547908e+03
     86 +2.500000e-02 +8.892199e-03 +9.173641e+01 +2.504185e+03
     87 +2.500000e-02 +9.865249e-03 +9.110131e+01 +2.466078e+03
     88 +2.500000e-02 +1.083830e-02 +9.055863e+01 +2.433518e+03
     89 +2.500000e-02 +1.181135e-02 +9.010721e+01 +2.406433e+03
     90 +2.500000e-02 +1.278440e-02 +8.974601e+01 +2.384760e+03
     91 +2.500000e-02 +1.375745e-02 +8.947416e+01 +2.368450e+03
     92 +2.500000e-02 +1.473050e-02 +8.929096e+01 +2.357458e+03
     93 +2.500000e-02 +1.570355e-02 +8.919948e+01 +2.351969e+03
     94 +2.500000e-02 +1.570355e-02 +8.919948e+01 +2.351969e+03
