%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.195678e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.195643e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.195534e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.195288e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.194889e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.194415e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.194033e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.193932e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.194253e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.195068e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.196402e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.198257e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.200620e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.203470e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.206766e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.210453e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.214474e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.218773e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.223301e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.227997e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.232777e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.237520e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.242076e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.246268e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.249907e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.252836e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.254954e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.256225e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.256622e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.256622e+01 +0.000000e+00
     31 +2.800000e-02 +1.019673e-03 +9.245157e+01 +0.000000e+00
     32 +2.800000e-02 +2.039346e-03 +9.234569e+01 +0.000000e+00
     33 +2.800000e-02 +3.059018e-03 +9.224719e+01 +0.000000e+00
     34 +2.800000e-02 +4.078691e-03 +9.215144e+01 +0.000000e+00
     35 +2.800000e-02 +5.098364e-03 +9.204367e+01 +0.000000e+00
     36 +2.800000e-02 +6.118037e-03 +9.191767e+01 +0.000000e+00
     37 +2.800000e-02 +7.137709e-03 +9.179577e+01 +0.000000e+00
     38 +2.800000e-02 +8.157382e-03 +9.168610e+01 +0.000000e+00
     39 +2.800000e-02 +9.177055e-03 +9.158946e+01 +0.000000e+00
     40 +2.800000e-02 +1.019673e-02 +9.150586e+01 +0.000000e+00
     41 +2.800000e-02 +1.121640e-02 +9.143518e+01 +0.000000e+00
     42 +2.800000e-02 +1.223607e-02 +9.137728e+01 +0.000000e+00
     43 +2.800000e-02 +1.325575e-02 +9.133215e+01 +0.000000e+00
     44 +2.800000e-02 +1.427542e-02 +9.129976e+01 +0.000000e+00
     45 +2.800000e-02 +1.529509e-02 +9.128057e+01 +0.000000e+00
     46 +2.800000e-02 +1.529509e-02 +9.128057e+01 +2.476834e+03
     47 +2.700000e-02 +1.529509e-02 +9.127426e+01 +2.476456e+03
     48 +2.700000e-02 +1.529509e-02 +9.127426e+01 +2.476456e+03
