%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.471211e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.471008e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.470371e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.469357e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.468042e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.466530e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.464937e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.463369e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.461900e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.460581e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.459476e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.458680e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.458310e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.458471e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.459191e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.460413e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.462011e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.463815e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.465638e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.467326e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.468788e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.469997e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.470962e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.471702e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.472227e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.472559e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.472730e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.472797e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.472819e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.472819e+01 +0.000000e+00
     31 +2.800000e-02 +9.983901e-04 +9.461191e+01 +0.000000e+00
     32 +2.800000e-02 +1.996780e-03 +9.449538e+01 +0.000000e+00
     33 +2.800000e-02 +2.995170e-03 +9.437666e+01 +0.000000e+00
     34 +2.800000e-02 +3.993560e-03 +9.424870e+01 +0.000000e+00
     35 +2.800000e-02 +4.991950e-03 +9.408942e+01 +0.000000e+00
     36 +2.800000e-02 +5.990341e-03 +9.388655e+01 +0.000000e+00
     37 +2.800000e-02 +6.988731e-03 +9.367800e+01 +0.000000e+00
     38 +2.800000e-02 +7.987121e-03 +9.348051e+01 +0.000000e+00
     39 +2.800000e-02 +8.985511e-03 +9.329585e+01 +0.000000e+00
     40 +2.800000e-02 +9.983901e-03 +9.312423e+01 +0.000000e+00
     41 +2.800000e-02 +1.098229e-02 +9.296567e+01 +0.000000e+00
     42 +2.800000e-02 +1.198068e-02 +9.282014e+01 +0.000000e+00
     43 +2.800000e-02 +1.297907e-02 +9.268762e+01 +0.000000e+00
     44 +2.800000e-02 +1.397746e-02 +9.256806e+01 +0.000000e+00
     45 +2.800000e-02 +1.497585e-02 +9.246137e+01 +0.000000e+00
     46 +2.800000e-02 +1.597424e-02 +9.236739e+01 +0.000000e+00
