%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.349870e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.349565e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.348599e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.347146e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.345415e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.343633e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.342014e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.340719e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.339818e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.339298e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.339107e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.339194e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.339521e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.340048e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.340717e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.341458e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.342223e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.343020e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.343910e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.344981e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.346300e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.347883e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.349674e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.351526e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.353233e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.354612e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.355566e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.356104e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.356273e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.356273e+01 +0.000000e+00
     31 +2.800000e-02 +1.012008e-03 +9.344637e+01 +0.000000e+00
     32 +2.800000e-02 +2.024016e-03 +9.333289e+01 +0.000000e+00
     33 +2.800000e-02 +3.036024e-03 +9.321970e+01 +0.000000e+00
     34 +2.800000e-02 +4.048031e-03 +9.309826e+01 +0.000000e+00
     35 +2.800000e-02 +5.060039e-03 +9.294462e+01 +0.000000e+00
     36 +2.800000e-02 +6.072047e-03 +9.275021e+01 +0.000000e+00
     37 +2.800000e-02 +7.084055e-03 +9.255338e+01 +0.000000e+00
     38 +2.800000e-02 +8.096063e-03 +9.236827e+01 +0.000000e+00
     39 +2.800000e-02 +9.108071e-03 +9.219614e+01 +0.000000e+00
     40 +2.800000e-02 +1.012008e-02 +9.203704e+01 +0.000000e+00
     41 +2.800000e-02 +1.113209e-02 +9.189085e+01 +0.000000e+00
     42 +2.800000e-02 +1.214409e-02 +9.175742e+01 +0.000000e+00
     43 +2.800000e-02 +1.315610e-02 +9.163670e+01 +0.000000e+00
     44 +2.800000e-02 +1.416811e-02 +9.152870e+01 +0.000000e+00
     45 +2.800000e-02 +1.518012e-02 +9.143342e+01 +0.000000e+00
     46 +2.800000e-02 +1.619213e-02 +9.135087e+01 +0.000000e+00
     47 +2.800000e-02 +1.720413e-02 +9.128103e+01 +0.000000e+00
     48 +2.800000e-02 +1.821614e-02 +9.122387e+01 +0.000000e+00
     49 +2.800000e-02 +1.922815e-02 +9.117937e+01 +0.000000e+00
     50 +2.800000e-02 +2.024016e-02 +9.114746e+01 +0.000000e+00
     51 +2.800000e-02 +2.125216e-02 +9.112853e+01 +0.000000e+00
     52 +2.800000e-02 +2.125216e-02 +9.112853e+01 +2.467712e+03
     53 +2.700000e-02 +2.125216e-02 +9.112227e+01 +2.467336e+03
     54 +2.700000e-02 +2.125216e-02 +9.112227e+01 +2.467336e+03
     55 +2.700000e-02 +2.023640e-02 +9.114133e+01 +2.468480e+03
     56 +2.700000e-02 +1.922064e-02 +9.117342e+01 +2.470405e+03
     57 +2.700000e-02 +1.820488e-02 +9.121820e+01 +2.473092e+03
     58 +2.700000e-02 +1.718912e-02 +9.127572e+01 +2.476543e+03
     59 +2.700000e-02 +1.617336e-02 +9.134603e+01 +2.480762e+03
     60 +2.700000e-02 +1.515760e-02 +9.142914e+01 +2.485748e+03
     61 +2.700000e-02 +1.414184e-02 +9.152507e+01 +2.491504e+03
     62 +2.700000e-02 +1.312608e-02 +9.163383e+01 +2.498030e+03
     63 +2.700000e-02 +1.211032e-02 +9.175540e+01 +2.505324e+03
     64 +2.700000e-02 +1.109456e-02 +9.188974e+01 +2.513385e+03
     65 +2.700000e-02 +1.007880e-02 +9.203686e+01 +2.522212e+03
     66 +2.700000e-02 +9.063041e-03 +9.219700e+01 +2.531820e+03
     67 +2.700000e-02 +8.047281e-03 +9.237032e+01 +2.542219e+03
     68 +2.700000e-02 +7.031521e-03 +9.255681e+01 +2.553409e+03
     69 +2.700000e-02 +6.015760e-03 +9.275696e+01 +2.565417e+03
     70 +2.700000e-02 +5.000000e-03 +9.299320e+01 +2.579592e+03
     71 +2.700000e-02 +5.000000e-03 +9.299320e+01 +2.579592e+03
     72 +2.600000e-02 +5.000000e-03 +9.308523e+01 +2.585114e+03
     73 +2.500000e-02 +5.000000e-03 +9.304491e+01 +2.582694e+03
     74 +2.500000e-02 +5.000000e-03 +9.304491e+01 +2.582694e+03
     75 +2.500000e-02 +6.054865e-03 +9.289904e+01 +2.573942e+03
     76 +2.500000e-02 +7.109730e-03 +9.278722e+01 +2.567233e+03
     77 +2.500000e-02 +8.164594e-03 +9.270242e+01 +2.562145e+03
     78 +2.500000e-02 +9.219459e-03 +9.264538e+01 +2.558723e+03
     79 +2.500000e-02 +1.027432e-02 +9.261722e+01 +2.557033e+03
     80 +2.500000e-02 +1.027432e-02 +9.261722e+01 +2.557033e+03
     81 +2.400000e-02 +1.027432e-02 +9.261698e+01 +2.557019e+03
     82 +2.400000e-02 +1.027432e-02 +9.261698e+01 +2.557019e+03
     83 +2.400000e-02 +9.219459e-03 +9.264528e+01 +2.558717e+03
     84 +2.400000e-02 +8.164594e-03 +9.270235e+01 +2.562141e+03
     85 +2.400000e-02 +7.109730e-03 +9.278730e+01 +2.567238e+03
     86 +2.400000e-02 +6.054865e-03 +9.289924e+01 +2.573954e+03
     87 +2.400000e-02 +5.000000e-03 +9.303042e+01 +2.581825e+03
     88 +2.400000e-02 +5.000000e-03 +9.303042e+01 +2.581825e+03
     89 +2.300000e-02 +5.000000e-03 +9.301222e+01 +2.580733e+03
     90 +2.200000e-02 +5.000000e-03 +9.281953e+01 +2.569172e+03
     91 +2.200000e-02 +5.000000e-03 +9.281953e+01 +2.569172e+03
     92 +2.200000e-02 +5.973299e-03 +9.239190e+01 +2.543514e+03
     93 +2.200000e-02 +6.946598e-03 +9.200829e+01 +2.520497e+03
     94 +2.200000e-02 +7.919898e-03 +9.164701e+01 +2.498821e+03
