%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.549586e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.549571e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.549545e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.549646e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.550025e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.550784e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.551955e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.553533e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.555506e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.557862e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.560587e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.563648e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.566990e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.570562e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.574327e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.578256e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.582307e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.586400e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.590404e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.594170e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.597555e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.600445e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.602793e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.604633e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.606060e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.607169e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.607999e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.608525e+01 -2.329200e+04
