%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.059901e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.059853e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.059700e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.059419e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.058984e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.058374e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.057575e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.056586e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.055422e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.054110e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.052675e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.051134e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.049492e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.047761e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.045971e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.044170e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.042410e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.040727e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.039148e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.037695e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.036402e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.035311e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.034462e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.033875e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.033537e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.033407e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.033411e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.033460e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.033478e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.033478e+02 +0.000000e+00
     31 +2.800000e-02 +1.019878e-03 +1.028764e+02 +0.000000e+00
     32 +2.800000e-02 +2.039757e-03 +1.024142e+02 +0.000000e+00
     33 +2.800000e-02 +3.059635e-03 +1.019705e+02 +0.000000e+00
     34 +2.800000e-02 +4.079513e-03 +1.015543e+02 +0.000000e+00
     35 +2.800000e-02 +5.099392e-03 +1.011430e+02 +0.000000e+00
     36 +2.800000e-02 +6.119270e-03 +1.007088e+02 +0.000000e+00
     37 +2.800000e-02 +7.139149e-03 +1.003064e+02 +0.000000e+00
     38 +2.800000e-02 +8.159027e-03 +9.996201e+01 +0.000000e+00
     39 +2.800000e-02 +9.178905e-03 +9.967951e+01 +0.000000e+00
     40 +2.800000e-02 +1.019878e-02 +9.945928e+01 +0.000000e+00
     41 +2.800000e-02 +1.121866e-02 +9.930112e+01 +0.000000e+00
     42 +2.800000e-02 +1.223854e-02 +9.920721e+01 +0.000000e+00
     43 +2.800000e-02 +1.223854e-02 +9.920721e+01 +2.952433e+03
     44 +2.700000e-02 +1.223854e-02 +9.917638e+01 +2.950583e+03
     45 +2.700000e-02 +1.223854e-02 +9.917638e+01 +2.950583e+03
     46 +2.700000e-02 +1.120446e-02 +9.927270e+01 +2.956362e+03
     47 +2.700000e-02 +1.017039e-02 +9.943428e+01 +2.966057e+03
     48 +2.700000e-02 +9.136309e-03 +9.965964e+01 +2.979578e+03
     49 +2.700000e-02 +8.102232e-03 +9.994912e+01 +2.996947e+03
     50 +2.700000e-02 +7.068154e-03 +1.003029e+02 +3.018175e+03
     51 +2.700000e-02 +6.034077e-03 +1.007217e+02 +3.043302e+03
     52 +2.700000e-02 +5.000000e-03 +1.012311e+02 +3.073866e+03
     53 +2.700000e-02 +5.000000e-03 +1.012311e+02 +3.073866e+03
     54 +2.600000e-02 +5.000000e-03 +1.012415e+02 +3.074491e+03
     55 +2.500000e-02 +5.000000e-03 +1.005256e+02 +3.031538e+03
     56 +2.500000e-02 +5.000000e-03 +1.005256e+02 +3.031538e+03
     57 +2.500000e-02 +5.997333e-03 +9.871628e+01 +2.922977e+03
     58 +2.500000e-02 +6.994667e-03 +9.708208e+01 +2.824925e+03
     59 +2.500000e-02 +7.992000e-03 +9.555165e+01 +2.733099e+03
     60 +2.500000e-02 +8.989334e-03 +9.412715e+01 +2.647629e+03
     61 +2.500000e-02 +9.986667e-03 +9.280673e+01 +2.568404e+03
     62 +2.500000e-02 +1.098400e-02 +9.158765e+01 +2.495259e+03
     63 +2.500000e-02 +1.198133e-02 +9.046708e+01 +2.428025e+03
     64 +2.500000e-02 +1.297867e-02 +8.944213e+01 +2.366528e+03
     65 +2.500000e-02 +1.397600e-02 +8.851010e+01 +2.310606e+03
     66 +2.500000e-02 +1.497333e-02 +8.766899e+01 +2.260139e+03
     67 +2.500000e-02 +1.597067e-02 +8.691708e+01 +2.215025e+03
     68 +2.500000e-02 +1.696800e-02 +8.625274e+01 +2.175164e+03
     69 +2.500000e-02 +1.796533e-02 +8.567449e+01 +2.140470e+03
     70 +2.500000e-02 +1.896267e-02 +8.518100e+01 +2.110860e+03
     71 +2.500000e-02 +1.996000e-02 +8.477110e+01 +2.086266e+03
     72 +2.500000e-02 +2.095733e-02 +8.444381e+01 +2.066629e+03
     73 +2.500000e-02 +2.195467e-02 +8.419829e+01 +2.051898e+03
     74 +2.500000e-02 +2.295200e-02 +8.403377e+01 +2.042026e+03
     75 +2.500000e-02 +2.394933e-02 +8.395257e+01 +2.037154e+03
     76 +2.500000e-02 +2.394933e-02 +8.395257e+01 +2.037154e+03
     77 +2.400000e-02 +2.394933e-02 +8.395212e+01 +2.037127e+03
     78 +2.400000e-02 +2.394933e-02 +8.395212e+01 +2.037127e+03
     79 +2.400000e-02 +2.295200e-02 +8.403351e+01 +2.042011e+03
     80 +2.400000e-02 +2.195467e-02 +8.419808e+01 +2.051885e+03
     81 +2.400000e-02 +2.095733e-02 +8.444364e+01 +2.066618e+03
     82 +2.400000e-02 +1.996000e-02 +8.477094e+01 +2.086257e+03
     83 +2.400000e-02 +1.896267e-02 +8.518084e+01 +2.110851e+03
     84 +2.400000e-02 +1.796533e-02 +8.567432e+01 +2.140459e+03
