%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.025784e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.025736e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.025585e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.025335e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.024992e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.024561e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.024049e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.023467e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.022828e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.022149e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.021455e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.020772e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.020127e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.019542e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.019030e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.018594e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.018230e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.017936e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.017709e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.017552e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.017464e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.017448e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.017498e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.017597e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.017722e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.017846e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.017948e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.018013e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.018034e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.018034e+02 +0.000000e+00
     31 +2.800000e-02 +1.013411e-03 +1.016876e+02 +0.000000e+00
     32 +2.800000e-02 +2.026822e-03 +1.015767e+02 +0.000000e+00
     33 +2.800000e-02 +3.040233e-03 +1.014702e+02 +0.000000e+00
     34 +2.800000e-02 +4.053644e-03 +1.013648e+02 +0.000000e+00
     35 +2.800000e-02 +5.067055e-03 +1.012469e+02 +0.000000e+00
     36 +2.800000e-02 +6.080467e-03 +1.011099e+02 +0.000000e+00
     37 +2.800000e-02 +7.093878e-03 +1.009779e+02 +0.000000e+00
     38 +2.800000e-02 +8.107289e-03 +1.008605e+02 +0.000000e+00
     39 +2.800000e-02 +9.120700e-03 +1.007587e+02 +0.000000e+00
     40 +2.800000e-02 +1.013411e-02 +1.006727e+02 +0.000000e+00
     41 +2.800000e-02 +1.114752e-02 +1.006024e+02 +0.000000e+00
     42 +2.800000e-02 +1.216093e-02 +1.005477e+02 +0.000000e+00
     43 +2.800000e-02 +1.317434e-02 +1.005085e+02 +0.000000e+00
     44 +2.800000e-02 +1.418776e-02 +1.004851e+02 +0.000000e+00
     45 +2.800000e-02 +1.418776e-02 +1.004851e+02 +3.029107e+03
     46 +2.700000e-02 +1.418776e-02 +1.004775e+02 +3.028651e+03
     47 +2.700000e-02 +1.418776e-02 +1.004775e+02 +3.028651e+03
     48 +2.700000e-02 +1.316689e-02 +1.005012e+02 +3.030070e+03
     49 +2.700000e-02 +1.214603e-02 +1.005408e+02 +3.032448e+03
     50 +2.700000e-02 +1.112517e-02 +1.005960e+02 +3.035762e+03
     51 +2.700000e-02 +1.010431e-02 +1.006672e+02 +3.040031e+03
     52 +2.700000e-02 +9.083447e-03 +1.007543e+02 +3.045261e+03
     53 +2.700000e-02 +8.062585e-03 +1.008575e+02 +3.051451e+03
     54 +2.700000e-02 +7.041723e-03 +1.009766e+02 +3.058599e+03
     55 +2.700000e-02 +6.020862e-03 +1.011120e+02 +3.066722e+03
     56 +2.700000e-02 +5.000000e-03 +1.012771e+02 +3.076626e+03
     57 +2.700000e-02 +5.000000e-03 +1.012771e+02 +3.076626e+03
     58 +2.600000e-02 +5.000000e-03 +1.013196e+02 +3.079173e+03
     59 +2.500000e-02 +5.000000e-03 +1.012304e+02 +3.073825e+03
     60 +2.500000e-02 +5.000000e-03 +1.012304e+02 +3.073825e+03
     61 +2.500000e-02 +5.980371e-03 +1.010156e+02 +3.060939e+03
     62 +2.500000e-02 +6.960743e-03 +1.008420e+02 +3.050519e+03
     63 +2.500000e-02 +7.941114e-03 +1.006961e+02 +3.041765e+03
     64 +2.500000e-02 +8.921486e-03 +1.005787e+02 +3.034725e+03
     65 +2.500000e-02 +9.901857e-03 +1.004902e+02 +3.029412e+03
     66 +2.500000e-02 +1.088223e-02 +1.004305e+02 +3.025828e+03
     67 +2.500000e-02 +1.186260e-02 +1.004006e+02 +3.024038e+03
     68 +2.500000e-02 +1.186260e-02 +1.004006e+02 +3.024038e+03
     69 +2.400000e-02 +1.186260e-02 +1.004003e+02 +3.024021e+03
     70 +2.400000e-02 +1.186260e-02 +1.004003e+02 +3.024021e+03
     71 +2.400000e-02 +1.088223e-02 +1.004303e+02 +3.025820e+03
     72 +2.400000e-02 +9.901857e-03 +1.004901e+02 +3.029405e+03
     73 +2.400000e-02 +8.921486e-03 +1.005786e+02 +3.034718e+03
     74 +2.400000e-02 +7.941114e-03 +1.006960e+02 +3.041762e+03
     75 +2.400000e-02 +6.960743e-03 +1.008422e+02 +3.050531e+03
     76 +2.400000e-02 +5.980371e-03 +1.010159e+02 +3.060951e+03
     77 +2.400000e-02 +5.000000e-03 +1.012096e+02 +3.072577e+03
     78 +2.400000e-02 +5.000000e-03 +1.012096e+02 +3.072577e+03
     79 +2.300000e-02 +5.000000e-03 +1.012119e+02 +3.072715e+03
     80 +2.200000e-02 +5.000000e-03 +1.010013e+02 +3.060075e+03
     81 +2.200000e-02 +5.000000e-03 +1.010013e+02 +3.060075e+03
     82 +2.200000e-02 +5.979470e-03 +1.004928e+02 +3.029570e+03
     83 +2.200000e-02 +6.958940e-03 +1.000314e+02 +3.001883e+03
     84 +2.200000e-02 +7.938411e-03 +9.959668e+01 +2.975801e+03
     85 +2.200000e-02 +8.917881e-03 +9.919006e+01 +2.951403e+03
     86 +2.200000e-02 +9.897351e-03 +9.881169e+01 +2.928701e+03
     87 +2.200000e-02 +1.087682e-02 +9.846146e+01 +2.907688e+03
     88 +2.200000e-02 +1.185629e-02 +9.813916e+01 +2.888350e+03
     89 +2.200000e-02 +1.283576e-02 +9.784441e+01 +2.870664e+03
     90 +2.200000e-02 +1.381523e-02 +9.757689e+01 +2.854614e+03
     91 +2.200000e-02 +1.479470e-02 +9.733651e+01 +2.840191e+03
     92 +2.200000e-02 +1.577417e-02 +9.712320e+01 +2.827392e+03
     93 +2.200000e-02 +1.675364e-02 +9.693687e+01 +2.816212e+03
     94 +2.200000e-02 +1.773311e-02 +9.677740e+01 +2.806644e+03
     95 +2.200000e-02 +1.871258e-02 +9.664460e+01 +2.798676e+03
     96 +2.200000e-02 +1.969205e-02 +9.653826e+01 +2.792295e+03
     97 +2.200000e-02 +2.067152e-02 +9.645821e+01 +2.787493e+03
     98 +2.200000e-02 +2.165099e-02 +9.640438e+01 +2.784263e+03
     99 +2.200000e-02 +2.263046e-02 +9.637763e+01 +2.782658e+03
    100 +2.200000e-02 +2.263046e-02 +9.637763e+01 +2.782658e+03
    101 +2.100000e-02 +2.263046e-02 +9.637770e+01 +2.782662e+03
    102 +2.100000e-02 +2.263046e-02 +9.637770e+01 +2.782662e+03
    103 +2.100000e-02 +2.165099e-02 +9.640442e+01 +2.784265e+03
    104 +2.100000e-02 +2.067152e-02 +9.645829e+01 +2.787497e+03
