%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.226978e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.226745e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.226010e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.224798e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.223166e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.221224e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.219114e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.216955e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.214788e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.212578e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.210278e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.207886e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.205459e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.203082e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.200825e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.198739e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.196873e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.195295e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.194084e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.193309e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.192989e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.193092e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.193564e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.194345e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.195359e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.196492e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.197558e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.198325e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.198571e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.198571e+01 +0.000000e+00
     31 +2.800000e-02 +1.011899e-03 +9.187089e+01 +0.000000e+00
     32 +2.800000e-02 +2.023799e-03 +9.176307e+01 +0.000000e+00
     33 +2.800000e-02 +3.035698e-03 +9.166488e+01 +0.000000e+00
     34 +2.800000e-02 +4.047597e-03 +9.158042e+01 +0.000000e+00
     35 +2.800000e-02 +5.059497e-03 +9.150931e+01 +0.000000e+00
     36 +2.800000e-02 +6.071396e-03 +9.144380e+01 +0.000000e+00
     37 +2.800000e-02 +7.083295e-03 +9.138652e+01 +0.000000e+00
     38 +2.800000e-02 +8.095195e-03 +9.134100e+01 +0.000000e+00
     39 +2.800000e-02 +9.107094e-03 +9.130808e+01 +0.000000e+00
     40 +2.800000e-02 +1.011899e-02 +9.128845e+01 +0.000000e+00
