%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.568640e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.569018e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.570273e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.572283e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.574933e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.578001e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.581185e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.584247e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.587120e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.589918e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.592833e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.595994e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.599436e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.603175e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.607256e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.611747e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.616699e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.622062e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.627679e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.633393e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.639102e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.644782e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.650471e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.656187e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.661846e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.667195e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.671738e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.674823e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.675823e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.675823e+01 +0.000000e+00
     31 +2.800000e-02 +9.586266e-04 +9.632182e+01 +0.000000e+00
     32 +2.800000e-02 +1.917253e-03 +9.590865e+01 +0.000000e+00
     33 +2.800000e-02 +2.875880e-03 +9.552380e+01 +0.000000e+00
     34 +2.800000e-02 +3.834507e-03 +9.517434e+01 +0.000000e+00
     35 +2.800000e-02 +4.793133e-03 +9.485226e+01 +0.000000e+00
     36 +2.800000e-02 +5.751760e-03 +9.452518e+01 +0.000000e+00
     37 +2.800000e-02 +6.710386e-03 +9.421229e+01 +0.000000e+00
     38 +2.800000e-02 +7.669013e-03 +9.394107e+01 +0.000000e+00
     39 +2.800000e-02 +8.627640e-03 +9.371739e+01 +0.000000e+00
     40 +2.800000e-02 +9.586266e-03 +9.354219e+01 +0.000000e+00
     41 +2.800000e-02 +1.054489e-02 +9.341547e+01 +0.000000e+00
     42 +2.800000e-02 +1.150352e-02 +9.333932e+01 +0.000000e+00
     43 +2.800000e-02 +1.150352e-02 +9.333932e+01 +2.600359e+03
     44 +2.700000e-02 +1.150352e-02 +9.331221e+01 +2.598733e+03
     45 +2.700000e-02 +1.150352e-02 +9.331221e+01 +2.598733e+03
     46 +2.700000e-02 +1.057445e-02 +9.338582e+01 +2.603149e+03
     47 +2.700000e-02 +9.645371e-03 +9.350642e+01 +2.610385e+03
     48 +2.700000e-02 +8.716297e-03 +9.367254e+01 +2.620352e+03
     49 +2.700000e-02 +7.787223e-03 +9.388438e+01 +2.633063e+03
     50 +2.700000e-02 +6.858148e-03 +9.414211e+01 +2.648527e+03
     51 +2.700000e-02 +5.929074e-03 +9.444645e+01 +2.666787e+03
     52 +2.700000e-02 +5.000000e-03 +9.481380e+01 +2.688828e+03
     53 +2.700000e-02 +5.000000e-03 +9.481380e+01 +2.688828e+03
     54 +2.600000e-02 +5.000000e-03 +9.479171e+01 +2.687503e+03
     55 +2.500000e-02 +5.000000e-03 +9.416324e+01 +2.649794e+03
     56 +2.500000e-02 +5.000000e-03 +9.416324e+01 +2.649794e+03
     57 +2.500000e-02 +5.988762e-03 +9.269346e+01 +2.561608e+03
     58 +2.500000e-02 +6.977524e-03 +9.138716e+01 +2.483230e+03
     59 +2.500000e-02 +7.966286e-03 +9.017143e+01 +2.410286e+03
     60 +2.500000e-02 +8.955047e-03 +8.904753e+01 +2.342852e+03
     61 +2.500000e-02 +9.943809e-03 +8.801406e+01 +2.280843e+03
     62 +2.500000e-02 +1.093257e-02 +8.706890e+01 +2.224134e+03
     63 +2.500000e-02 +1.192133e-02 +8.620982e+01 +2.172589e+03
     64 +2.500000e-02 +1.291009e-02 +8.543464e+01 +2.126079e+03
     65 +2.500000e-02 +1.389886e-02 +8.474168e+01 +2.084501e+03
     66 +2.500000e-02 +1.488762e-02 +8.412960e+01 +2.047776e+03
     67 +2.500000e-02 +1.587638e-02 +8.359714e+01 +2.015829e+03
     68 +2.500000e-02 +1.686514e-02 +8.314317e+01 +1.988590e+03
     69 +2.500000e-02 +1.785390e-02 +8.276659e+01 +1.965995e+03
     70 +2.500000e-02 +1.884267e-02 +8.246634e+01 +1.947980e+03
     71 +2.500000e-02 +1.983143e-02 +8.224127e+01 +1.934476e+03
     72 +2.500000e-02 +2.082019e-02 +8.209035e+01 +1.925421e+03
     73 +2.500000e-02 +2.180895e-02 +8.201555e+01 +1.920933e+03
     74 +2.500000e-02 +2.180895e-02 +8.201555e+01 +1.920933e+03
     75 +2.400000e-02 +2.180895e-02 +8.201595e+01 +1.920957e+03
     76 +2.400000e-02 +2.180895e-02 +8.201595e+01 +1.920957e+03
     77 +2.400000e-02 +2.082019e-02 +8.209062e+01 +1.925437e+03
     78 +2.400000e-02 +1.983143e-02 +8.224155e+01 +1.934493e+03
     79 +2.400000e-02 +1.884267e-02 +8.246644e+01 +1.947986e+03
     80 +2.400000e-02 +1.785390e-02 +8.276645e+01 +1.965987e+03
     81 +2.400000e-02 +1.686514e-02 +8.314293e+01 +1.988576e+03
     82 +2.400000e-02 +1.587638e-02 +8.359686e+01 +2.015812e+03
     83 +2.400000e-02 +1.488762e-02 +8.412925e+01 +2.047755e+03
     84 +2.400000e-02 +1.389886e-02 +8.474125e+01 +2.084475e+03
     85 +2.400000e-02 +1.291009e-02 +8.543409e+01 +2.126046e+03
     86 +2.400000e-02 +1.192133e-02 +8.620922e+01 +2.172553e+03
     87 +2.400000e-02 +1.093257e-02 +8.706836e+01 +2.224102e+03
     88 +2.400000e-02 +9.943809e-03 +8.801357e+01 +2.280814e+03
     89 +2.400000e-02 +8.955047e-03 +8.904708e+01 +2.342825e+03
     90 +2.400000e-02 +7.966286e-03 +9.017112e+01 +2.410267e+03
     91 +2.400000e-02 +6.977524e-03 +9.138746e+01 +2.483247e+03
     92 +2.400000e-02 +5.988762e-03 +9.269362e+01 +2.561617e+03
     93 +2.400000e-02 +5.000000e-03 +9.409848e+01 +2.645909e+03
     94 +2.400000e-02 +5.000000e-03 +9.409848e+01 +2.645909e+03
     95 +2.300000e-02 +5.000000e-03 +9.446266e+01 +2.667760e+03
     96 +2.200000e-02 +5.000000e-03 +9.402140e+01 +2.641284e+03
     97 +2.200000e-02 +5.000000e-03 +9.402140e+01 +2.641284e+03
     98 +2.200000e-02 +5.989234e-03 +9.275169e+01 +2.565102e+03
     99 +2.200000e-02 +6.978467e-03 +9.161671e+01 +2.497003e+03
    100 +2.200000e-02 +7.967701e-03 +9.057326e+01 +2.434396e+03
    101 +2.200000e-02 +8.956934e-03 +8.962375e+01 +2.377425e+03
    102 +2.200000e-02 +9.946168e-03 +8.876706e+01 +2.326024e+03
    103 +2.200000e-02 +1.093540e-02 +8.800145e+01 +2.280087e+03
    104 +2.200000e-02 +1.192463e-02 +8.732518e+01 +2.239511e+03
    105 +2.200000e-02 +1.291387e-02 +8.673666e+01 +2.204199e+03
    106 +2.200000e-02 +1.390310e-02 +8.623450e+01 +2.174070e+03
    107 +2.200000e-02 +1.489234e-02 +8.581753e+01 +2.149052e+03
    108 +2.200000e-02 +1.588157e-02 +8.548471e+01 +2.129082e+03
    109 +2.200000e-02 +1.687080e-02 +8.523510e+01 +2.114106e+03
    110 +2.200000e-02 +1.786004e-02 +8.506765e+01 +2.104059e+03
    111 +2.200000e-02 +1.884927e-02 +8.498413e+01 +2.099048e+03
    112 +2.200000e-02 +1.884927e-02 +8.498413e+01 +2.099048e+03
    113 +2.100000e-02 +1.884927e-02 +8.498534e+01 +2.099120e+03
    114 +2.100000e-02 +1.884927e-02 +8.498534e+01 +2.099120e+03
    115 +2.100000e-02 +1.786004e-02 +8.506811e+01 +2.104086e+03
    116 +2.100000e-02 +1.687080e-02 +8.523524e+01 +2.114115e+03
    117 +2.100000e-02 +1.588157e-02 +8.548464e+01 +2.129079e+03
    118 +2.100000e-02 +1.489234e-02 +8.581741e+01 +2.149045e+03
    119 +2.100000e-02 +1.390310e-02 +8.623438e+01 +2.174063e+03
    120 +2.100000e-02 +1.291387e-02 +8.673654e+01 +2.204192e+03
    121 +2.100000e-02 +1.192463e-02 +8.732507e+01 +2.239504e+03
    122 +2.100000e-02 +1.093540e-02 +8.800135e+01 +2.280081e+03
    123 +2.100000e-02 +9.946168e-03 +8.876696e+01 +2.326018e+03
    124 +2.100000e-02 +8.956934e-03 +8.962364e+01 +2.377419e+03
    125 +2.100000e-02 +7.967701e-03 +9.057314e+01 +2.434388e+03
    126 +2.100000e-02 +6.978467e-03 +9.161649e+01 +2.496989e+03
    127 +2.100000e-02 +5.989234e-03 +9.275048e+01 +2.565029e+03
    128 +2.100000e-02 +5.000000e-03 +9.399098e+01 +2.639459e+03
    129 +2.100000e-02 +5.000000e-03 +9.399098e+01 +2.639459e+03
    130 +2.000000e-02 +5.000000e-03 +9.432430e+01 +2.659458e+03
    131 +1.900000e-02 +5.000000e-03 +9.391499e+01 +2.634899e+03
    132 +1.900000e-02 +5.000000e-03 +9.391499e+01 +2.634899e+03
    133 +1.900000e-02 +6.021325e-03 +9.272299e+01 +2.563379e+03
    134 +1.900000e-02 +7.042651e-03 +9.167279e+01 +2.500368e+03
    135 +1.900000e-02 +8.063976e-03 +9.072057e+01 +2.443234e+03
    136 +1.900000e-02 +9.085301e-03 +8.986862e+01 +2.392117e+03
    137 +1.900000e-02 +1.010663e-02 +8.911594e+01 +2.346956e+03
    138 +1.900000e-02 +1.112795e-02 +8.846087e+01 +2.307652e+03
    139 +1.900000e-02 +1.214928e-02 +8.790182e+01 +2.274109e+03
    140 +1.900000e-02 +1.317060e-02 +8.743737e+01 +2.246242e+03
    141 +1.900000e-02 +1.419193e-02 +8.706634e+01 +2.223980e+03
    142 +1.900000e-02 +1.521325e-02 +8.678777e+01 +2.207266e+03
