%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.031053e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.031063e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.031105e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.031230e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.031500e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.031968e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.032662e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.033597e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.034775e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.036186e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.037814e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.039626e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.041578e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.043617e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.045685e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.047720e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.049665e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.051471e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.053100e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.054531e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.055765e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.056816e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.057699e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.058418e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.058968e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.059347e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.059573e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.059683e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.059717e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.059717e+02 +0.000000e+00
     31 +2.800000e-02 +1.020392e-03 +1.054985e+02 +0.000000e+00
     32 +2.800000e-02 +2.040783e-03 +1.050285e+02 +0.000000e+00
     33 +2.800000e-02 +3.061175e-03 +1.045494e+02 +0.000000e+00
     34 +2.800000e-02 +4.081566e-03 +1.040219e+02 +0.000000e+00
     35 +2.800000e-02 +5.101958e-03 +1.033399e+02 +0.000000e+00
     36 +2.800000e-02 +6.122349e-03 +1.024826e+02 +0.000000e+00
     37 +2.800000e-02 +7.142741e-03 +1.016264e+02 +0.000000e+00
     38 +2.800000e-02 +8.163132e-03 +1.008288e+02 +0.000000e+00
     39 +2.800000e-02 +9.183524e-03 +1.000940e+02 +0.000000e+00
     40 +2.800000e-02 +1.020392e-02 +9.942171e+01 +0.000000e+00
     41 +2.800000e-02 +1.122431e-02 +9.881087e+01 +0.000000e+00
     42 +2.800000e-02 +1.224470e-02 +9.826031e+01 +0.000000e+00
     43 +2.800000e-02 +1.326509e-02 +9.776923e+01 +0.000000e+00
     44 +2.800000e-02 +1.428548e-02 +9.733716e+01 +0.000000e+00
     45 +2.800000e-02 +1.530587e-02 +9.696370e+01 +0.000000e+00
     46 +2.800000e-02 +1.632626e-02 +9.664840e+01 +0.000000e+00
     47 +2.800000e-02 +1.734666e-02 +9.639082e+01 +0.000000e+00
     48 +2.800000e-02 +1.836705e-02 +9.619054e+01 +0.000000e+00
     49 +2.800000e-02 +1.938744e-02 +9.604714e+01 +0.000000e+00
     50 +2.800000e-02 +2.040783e-02 +9.596213e+01 +0.000000e+00
     51 +2.800000e-02 +2.040783e-02 +9.596213e+01 +2.757728e+03
     52 +2.700000e-02 +2.040783e-02 +9.593456e+01 +2.756074e+03
     53 +2.700000e-02 +2.040783e-02 +9.593456e+01 +2.756074e+03
     54 +2.700000e-02 +1.938064e-02 +9.602028e+01 +2.761217e+03
     55 +2.700000e-02 +1.835345e-02 +9.616513e+01 +2.769908e+03
     56 +2.700000e-02 +1.732626e-02 +9.636757e+01 +2.782054e+03
     57 +2.700000e-02 +1.629908e-02 +9.662804e+01 +2.797683e+03
     58 +2.700000e-02 +1.527189e-02 +9.694699e+01 +2.816819e+03
     59 +2.700000e-02 +1.424470e-02 +9.732487e+01 +2.839492e+03
     60 +2.700000e-02 +1.321751e-02 +9.776216e+01 +2.865730e+03
