%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.412354e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.412379e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.412528e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.412875e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.413551e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.414644e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.416183e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.418180e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.420668e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.423706e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.427383e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.431755e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.436812e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.442464e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.448497e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.454602e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.460486e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.465939e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.470852e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.475206e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.479003e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.482257e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.485013e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.487330e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.489272e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.490878e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.492111e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.492892e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.493155e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.493155e+01 +0.000000e+00
