%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.023819e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.023730e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.023447e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.022972e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.022313e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.021491e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.020539e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.019489e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.018360e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.017159e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.015881e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.014524e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.013088e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.011595e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.010088e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.008625e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.007268e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.006056e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.005004e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.004111e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.003368e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.002762e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.002283e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.001923e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.001674e+02 -2.329200e+04
