%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.007700e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.007642e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.007467e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.007245e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.007052e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.006953e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.006981e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.007150e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.007453e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.007867e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.008363e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.008905e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.009455e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.009991e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.010514e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.011043e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.011609e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.012236e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.012931e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.013688e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.014481e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.015269e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.016001e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.016631e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.017119e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.017451e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.017639e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.017724e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.017750e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.017750e+02 +0.000000e+00
     31 +2.800000e-02 +1.009047e-03 +1.013062e+02 +0.000000e+00
     32 +2.800000e-02 +2.018094e-03 +1.008383e+02 +0.000000e+00
     33 +2.800000e-02 +3.027141e-03 +1.003586e+02 +0.000000e+00
     34 +2.800000e-02 +4.036188e-03 +9.982789e+01 +0.000000e+00
     35 +2.800000e-02 +5.045235e-03 +9.913832e+01 +0.000000e+00
     36 +2.800000e-02 +6.054281e-03 +9.825342e+01 +0.000000e+00
     37 +2.800000e-02 +7.063328e-03 +9.735294e+01 +0.000000e+00
     38 +2.800000e-02 +8.072375e-03 +9.650348e+01 +0.000000e+00
     39 +2.800000e-02 +9.081422e-03 +9.571036e+01 +0.000000e+00
     40 +2.800000e-02 +1.009047e-02 +9.497340e+01 +0.000000e+00
     41 +2.800000e-02 +1.109952e-02 +9.429167e+01 +0.000000e+00
     42 +2.800000e-02 +1.210856e-02 +9.366385e+01 +0.000000e+00
     43 +2.800000e-02 +1.311761e-02 +9.308880e+01 +0.000000e+00
