%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.225410e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.225448e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.225584e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.225798e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.226059e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.226295e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.226388e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.226215e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.225687e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.224760e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.223447e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.221809e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.219932e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.217898e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.215754e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.213514e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.211194e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.208844e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.206541e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.204359e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.202333e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.200452e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.198704e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.197103e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.195694e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.194538e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.193682e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.193153e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.192992e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.192992e+01 +0.000000e+00
     31 +2.800000e-02 +9.942831e-04 +9.181236e+01 +0.000000e+00
     32 +2.800000e-02 +1.988566e-03 +9.169084e+01 +0.000000e+00
     33 +2.800000e-02 +2.982849e-03 +9.156416e+01 +0.000000e+00
     34 +2.800000e-02 +3.977132e-03 +9.142638e+01 +0.000000e+00
     35 +2.800000e-02 +4.971415e-03 +9.125581e+01 +0.000000e+00
     36 +2.800000e-02 +5.965698e-03 +9.103776e+01 +0.000000e+00
     37 +2.800000e-02 +6.959981e-03 +9.081088e+01 +0.000000e+00
     38 +2.800000e-02 +7.954265e-03 +9.059361e+01 +0.000000e+00
     39 +2.800000e-02 +8.948548e-03 +9.038806e+01 +0.000000e+00
     40 +2.800000e-02 +9.942831e-03 +9.019451e+01 +0.000000e+00
     41 +2.800000e-02 +1.093711e-02 +9.001298e+01 +0.000000e+00
     42 +2.800000e-02 +1.193140e-02 +8.984346e+01 +0.000000e+00
     43 +2.800000e-02 +1.292568e-02 +8.968590e+01 +0.000000e+00
     44 +2.800000e-02 +1.391996e-02 +8.954028e+01 +0.000000e+00
     45 +2.800000e-02 +1.491425e-02 +8.940655e+01 +0.000000e+00
     46 +2.800000e-02 +1.590853e-02 +8.928467e+01 +0.000000e+00
     47 +2.800000e-02 +1.690281e-02 +8.917462e+01 +0.000000e+00
     48 +2.800000e-02 +1.789710e-02 +8.907635e+01 +0.000000e+00
     49 +2.800000e-02 +1.889138e-02 +8.898983e+01 +0.000000e+00
     50 +2.800000e-02 +1.988566e-02 +8.891504e+01 +0.000000e+00
     51 +2.800000e-02 +2.087994e-02 +8.885193e+01 +0.000000e+00
     52 +2.800000e-02 +2.187423e-02 +8.880039e+01 +0.000000e+00
     53 +2.800000e-02 +2.286851e-02 +8.876029e+01 +0.000000e+00
     54 +2.800000e-02 +2.386279e-02 +8.873148e+01 +0.000000e+00
     55 +2.800000e-02 +2.485708e-02 +8.871428e+01 +0.000000e+00
     56 +2.800000e-02 +2.485708e-02 +8.871428e+01 +2.322857e+03
     57 +2.700000e-02 +2.485708e-02 +8.870854e+01 +2.322512e+03
     58 +2.700000e-02 +2.485708e-02 +8.870854e+01 +2.322512e+03
     59 +2.700000e-02 +2.386422e-02 +8.872568e+01 +2.323541e+03
     60 +2.700000e-02 +2.287137e-02 +8.875442e+01 +2.325265e+03
     61 +2.700000e-02 +2.187852e-02 +8.879437e+01 +2.327662e+03
     62 +2.700000e-02 +2.088566e-02 +8.884568e+01 +2.330741e+03
     63 +2.700000e-02 +1.989281e-02 +8.890859e+01 +2.334516e+03
     64 +2.700000e-02 +1.889995e-02 +8.898317e+01 +2.338990e+03
     65 +2.700000e-02 +1.790710e-02 +8.906944e+01 +2.344166e+03
     66 +2.700000e-02 +1.691425e-02 +8.916742e+01 +2.350045e+03
     67 +2.700000e-02 +1.592139e-02 +8.927716e+01 +2.356629e+03
     68 +2.700000e-02 +1.492854e-02 +8.939867e+01 +2.363920e+03
     69 +2.700000e-02 +1.393568e-02 +8.953201e+01 +2.371921e+03
     70 +2.700000e-02 +1.294283e-02 +8.967720e+01 +2.380632e+03
     71 +2.700000e-02 +1.194998e-02 +8.983429e+01 +2.390057e+03
     72 +2.700000e-02 +1.095712e-02 +9.000330e+01 +2.400198e+03
     73 +2.700000e-02 +9.964269e-03 +9.018428e+01 +2.411057e+03
     74 +2.700000e-02 +8.971415e-03 +9.037725e+01 +2.422635e+03
     75 +2.700000e-02 +7.978562e-03 +9.058221e+01 +2.434933e+03
     76 +2.700000e-02 +6.985708e-03 +9.079911e+01 +2.447946e+03
     77 +2.700000e-02 +5.992854e-03 +9.102843e+01 +2.461706e+03
     78 +2.700000e-02 +5.000000e-03 +9.129362e+01 +2.477617e+03
     79 +2.700000e-02 +5.000000e-03 +9.129362e+01 +2.477617e+03
     80 +2.600000e-02 +5.000000e-03 +9.138939e+01 +2.483363e+03
