%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.972220e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.971960e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.971142e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.969461e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.966604e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.962340e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.956550e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.949264e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.940660e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.931060e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.920896e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.910635e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.900719e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.891484e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.883065e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.875427e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.868520e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.862370e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.857075e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.852702e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.849140e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.846105e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.843310e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.840604e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.838009e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.835676e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.833791e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.832547e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.832167e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.832167e+01 +0.000000e+00
     31 +2.800000e-02 +9.884194e-04 +9.785672e+01 +0.000000e+00
     32 +2.800000e-02 +1.976839e-03 +9.738121e+01 +0.000000e+00
     33 +2.800000e-02 +2.965258e-03 +9.688898e+01 +0.000000e+00
     34 +2.800000e-02 +3.953678e-03 +9.635496e+01 +0.000000e+00
     35 +2.800000e-02 +4.942097e-03 +9.569425e+01 +0.000000e+00
     36 +2.800000e-02 +5.930517e-03 +9.484733e+01 +0.000000e+00
     37 +2.800000e-02 +6.918936e-03 +9.396605e+01 +0.000000e+00
     38 +2.800000e-02 +7.907355e-03 +9.312618e+01 +0.000000e+00
     39 +2.800000e-02 +8.895775e-03 +9.233580e+01 +0.000000e+00
     40 +2.800000e-02 +9.884194e-03 +9.159528e+01 +0.000000e+00
     41 +2.800000e-02 +1.087261e-02 +9.090408e+01 +0.000000e+00
     42 +2.800000e-02 +1.186103e-02 +9.026150e+01 +0.000000e+00
     43 +2.800000e-02 +1.284945e-02 +8.966685e+01 +0.000000e+00
     44 +2.800000e-02 +1.383787e-02 +8.911945e+01 +0.000000e+00
