%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.904135e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.903776e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.902689e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.901108e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.899233e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.897085e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.894472e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.891130e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.886851e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.881563e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.875354e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.868443e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.861139e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.853780e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.846645e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.839945e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.833858e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.828523e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.824021e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.820315e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.817182e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.814269e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.811288e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.808178e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.805111e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.802383e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.800248e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.798885e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.798472e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.798472e+01 +0.000000e+00
     31 +2.800000e-02 +1.004800e-03 +9.751176e+01 +0.000000e+00
     32 +2.800000e-02 +2.009600e-03 +9.702759e+01 +0.000000e+00
     33 +2.800000e-02 +3.014400e-03 +9.652679e+01 +0.000000e+00
     34 +2.800000e-02 +4.019200e-03 +9.598439e+01 +0.000000e+00
     35 +2.800000e-02 +5.024000e-03 +9.531249e+01 +0.000000e+00
     36 +2.800000e-02 +6.028800e-03 +9.446556e+01 +0.000000e+00
     37 +2.800000e-02 +7.033600e-03 +9.359885e+01 +0.000000e+00
     38 +2.800000e-02 +8.038400e-03 +9.277682e+01 +0.000000e+00
     39 +2.800000e-02 +9.043200e-03 +9.200577e+01 +0.000000e+00
     40 +2.800000e-02 +1.004800e-02 +9.128587e+01 +0.000000e+00
     41 +2.800000e-02 +1.105280e-02 +9.061653e+01 +0.000000e+00
     42 +2.800000e-02 +1.205760e-02 +8.999705e+01 +0.000000e+00
     43 +2.800000e-02 +1.306240e-02 +8.942670e+01 +0.000000e+00
     44 +2.800000e-02 +1.406720e-02 +8.890480e+01 +0.000000e+00
     45 +2.800000e-02 +1.507200e-02 +8.843073e+01 +0.000000e+00
     46 +2.800000e-02 +1.607680e-02 +8.800389e+01 +0.000000e+00
     47 +2.800000e-02 +1.708160e-02 +8.762378e+01 +0.000000e+00
     48 +2.800000e-02 +1.808640e-02 +8.728993e+01 +0.000000e+00
     49 +2.800000e-02 +1.909120e-02 +8.700190e+01 +0.000000e+00
     50 +2.800000e-02 +2.009600e-02 +8.675931e+01 +0.000000e+00
     51 +2.800000e-02 +2.110080e-02 +8.656168e+01 +0.000000e+00
     52 +2.800000e-02 +2.210560e-02 +8.640835e+01 +0.000000e+00
     53 +2.800000e-02 +2.311040e-02 +8.629852e+01 +0.000000e+00
     54 +2.800000e-02 +2.411520e-02 +8.623315e+01 +0.000000e+00
     55 +2.800000e-02 +2.411520e-02 +8.623315e+01 +2.173989e+03
     56 +2.700000e-02 +2.411520e-02 +8.621168e+01 +2.172701e+03
     57 +2.700000e-02 +2.411520e-02 +8.621168e+01 +2.172701e+03
     58 +2.700000e-02 +2.310914e-02 +8.627703e+01 +2.176622e+03
     59 +2.700000e-02 +2.210307e-02 +8.638690e+01 +2.183214e+03
     60 +2.700000e-02 +2.109701e-02 +8.654018e+01 +2.192411e+03
     61 +2.700000e-02 +2.009095e-02 +8.673794e+01 +2.204276e+03
     62 +2.700000e-02 +1.908488e-02 +8.698090e+01 +2.218854e+03
     63 +2.700000e-02 +1.807882e-02 +8.726942e+01 +2.236165e+03
     64 +2.700000e-02 +1.707276e-02 +8.760386e+01 +2.256232e+03
     65 +2.700000e-02 +1.606669e-02 +8.798465e+01 +2.279079e+03
     66 +2.700000e-02 +1.506063e-02 +8.841225e+01 +2.304735e+03
     67 +2.700000e-02 +1.405457e-02 +8.888719e+01 +2.333231e+03
     68 +2.700000e-02 +1.304850e-02 +8.941004e+01 +2.364602e+03
     69 +2.700000e-02 +1.204244e-02 +8.998143e+01 +2.398886e+03
     70 +2.700000e-02 +1.103638e-02 +9.060206e+01 +2.436123e+03
     71 +2.700000e-02 +1.003032e-02 +9.127263e+01 +2.476358e+03
     72 +2.700000e-02 +9.024252e-03 +9.199388e+01 +2.519633e+03
     73 +2.700000e-02 +8.018189e-03 +9.276649e+01 +2.565989e+03
     74 +2.700000e-02 +7.012126e-03 +9.359094e+01 +2.615456e+03
     75 +2.700000e-02 +6.006063e-03 +9.446974e+01 +2.668184e+03
     76 +2.700000e-02 +5.000000e-03 +9.549403e+01 +2.729642e+03
     77 +2.700000e-02 +5.000000e-03 +9.549403e+01 +2.729642e+03
     78 +2.600000e-02 +5.000000e-03 +9.585552e+01 +2.751331e+03
     79 +2.500000e-02 +5.000000e-03 +9.543083e+01 +2.725850e+03
     80 +2.500000e-02 +5.000000e-03 +9.543083e+01 +2.725850e+03
