%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.915687e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.915460e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.914739e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.913571e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.912043e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.910302e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.908531e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.906879e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.905399e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.904060e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.902840e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.901789e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.901034e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.900689e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.900759e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.901134e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.901671e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.902273e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.902902e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.903541e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.904142e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.904627e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.904952e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.905149e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.905319e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.905552e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.905841e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.906087e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.906170e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.906170e+01 +0.000000e+00
     31 +2.800000e-02 +9.880069e-04 +9.894771e+01 +0.000000e+00
     32 +2.800000e-02 +1.976014e-03 +9.883630e+01 +0.000000e+00
     33 +2.800000e-02 +2.964021e-03 +9.872895e+01 +0.000000e+00
     34 +2.800000e-02 +3.952027e-03 +9.862710e+01 +0.000000e+00
     35 +2.800000e-02 +4.940034e-03 +9.852575e+01 +0.000000e+00
     36 +2.800000e-02 +5.928041e-03 +9.841588e+01 +0.000000e+00
     37 +2.800000e-02 +6.916048e-03 +9.830987e+01 +0.000000e+00
     38 +2.800000e-02 +7.904055e-03 +9.821633e+01 +0.000000e+00
     39 +2.800000e-02 +8.892062e-03 +9.813672e+01 +0.000000e+00
     40 +2.800000e-02 +9.880069e-03 +9.807132e+01 +0.000000e+00
     41 +2.800000e-02 +1.086808e-02 +9.802017e+01 +0.000000e+00
     42 +2.800000e-02 +1.185608e-02 +9.798325e+01 +0.000000e+00
     43 +2.800000e-02 +1.284409e-02 +9.796118e+01 +0.000000e+00
     44 +2.800000e-02 +1.284409e-02 +9.796118e+01 +2.877671e+03
     45 +2.700000e-02 +1.284409e-02 +9.795361e+01 +2.877217e+03
     46 +2.700000e-02 +1.284409e-02 +9.795361e+01 +2.877217e+03
     47 +2.700000e-02 +1.186358e-02 +9.797567e+01 +2.878540e+03
     48 +2.700000e-02 +1.088307e-02 +9.801214e+01 +2.880729e+03
     49 +2.700000e-02 +9.902556e-03 +9.806263e+01 +2.883758e+03
     50 +2.700000e-02 +8.922045e-03 +9.812716e+01 +2.887630e+03
     51 +2.700000e-02 +7.941533e-03 +9.820573e+01 +2.892344e+03
     52 +2.700000e-02 +6.961022e-03 +9.829831e+01 +2.897898e+03
     53 +2.700000e-02 +5.980511e-03 +9.840500e+01 +2.904300e+03
     54 +2.700000e-02 +5.000000e-03 +9.853280e+01 +2.911968e+03
     55 +2.700000e-02 +5.000000e-03 +9.853280e+01 +2.911968e+03
     56 +2.600000e-02 +5.000000e-03 +9.854071e+01 +2.912442e+03
     57 +2.500000e-02 +5.000000e-03 +9.836409e+01 +2.901845e+03
     58 +2.500000e-02 +5.000000e-03 +9.836409e+01 +2.901845e+03
     59 +2.500000e-02 +5.988632e-03 +9.790335e+01 +2.874201e+03
     60 +2.500000e-02 +6.977264e-03 +9.748339e+01 +2.849003e+03
     61 +2.500000e-02 +7.965896e-03 +9.708937e+01 +2.825362e+03
     62 +2.500000e-02 +8.954528e-03 +9.672231e+01 +2.803339e+03
     63 +2.500000e-02 +9.943160e-03 +9.638224e+01 +2.782935e+03
     64 +2.500000e-02 +1.093179e-02 +9.606898e+01 +2.764139e+03
     65 +2.500000e-02 +1.192042e-02 +9.578226e+01 +2.746935e+03
     66 +2.500000e-02 +1.290906e-02 +9.552186e+01 +2.731312e+03
     67 +2.500000e-02 +1.389769e-02 +9.528764e+01 +2.717258e+03
     68 +2.500000e-02 +1.488632e-02 +9.507949e+01 +2.704770e+03
     69 +2.500000e-02 +1.587495e-02 +9.489743e+01 +2.693846e+03
     70 +2.500000e-02 +1.686358e-02 +9.474143e+01 +2.684486e+03
     71 +2.500000e-02 +1.785222e-02 +9.461143e+01 +2.676686e+03
     72 +2.500000e-02 +1.884085e-02 +9.450734e+01 +2.670441e+03
     73 +2.500000e-02 +1.982948e-02 +9.442908e+01 +2.665745e+03
     74 +2.500000e-02 +2.081811e-02 +9.437650e+01 +2.662590e+03
     75 +2.500000e-02 +2.180674e-02 +9.435042e+01 +2.661025e+03
     76 +2.500000e-02 +2.180674e-02 +9.435042e+01 +2.661025e+03
     77 +2.400000e-02 +2.180674e-02 +9.435043e+01 +2.661026e+03
     78 +2.400000e-02 +2.180674e-02 +9.435043e+01 +2.661026e+03
     79 +2.400000e-02 +2.081811e-02 +9.437650e+01 +2.662590e+03
