h_aleta_01_m,h_aleta_02_m,h_aleta_03_m,h_aleta_04_m,h_aleta_05_m,h_aleta_06_m,h_aleta_07_m,h_aleta_08_m,h_aleta_09_m,h_aleta_10_m,Lconv_m,TbaseProm_C
0.0123810770224034,0.0159513681663516,0.0120294251411916,0.0118610737413415,0.00706494111418405,0.00516333100705218,0.0163741739071549,0.00979929257116518,0.0197657517529027,0.00830351339238734,0.244703305217478,96.7471964285715
0.0100806203822252,0.012858442034992,0.016323371855908,0.0119578667585044,0.00687233814667514,0.00968752067738074,0.0125677875455149,0.015107735120253,0.0165522493446814,0.00695503671431531,0.24889028006436,95.8157455357143
0.00534372696983573,0.0127862348331798,0.0171498306599362,0.00518905650544814,0.015087047669806,0.0153021233998549,0.0117387013037996,0.018721830301129,0.0146654162713549,0.00507859756477199,0.259702806423625,94.2889308928572
0.0122664266827156,0.017889767091464,0.0174559935505601,0.0147373129566872,0.0151054763584795,0.013677493696838,0.00911179662750278,0.0134079498580409,0.0150759467722613,0.0102864444532461,0.283476344959628,90.5949125
0.0178374255088089,0.00792556229013061,0.0162098121549788,0.00934404119280316,0.0166069893086627,0.0114160599400411,0.0171154761366831,0.0103030229400199,0.00820539856444372,0.0165092676263265,0.256599418190661,94.4925539285714
0.00962962921445977,0.0159986760158964,0.016167097296166,0.00832095051362302,0.00821168205230973,0.007984218851406,0.00713777506648767,0.01065623898811,0.00539941827037432,0.00666380553551361,0.20404554885872,105.3584875
0.0151184603564512,0.0169966480534608,0.00620794290692579,0.00847553465728688,0.00811438492705721,0.0187600034462245,0.0156697177720473,0.0133082691657712,0.0095677698188093,0.017522810714477,0.254841812566094,94.9006782142857
0.0115295893644428,0.0188518432267816,0.015590777065039,0.0121704696194793,0.00689315155624038,0.0196406532570162,0.0073975047551614,0.00803903187829494,0.0114677263274056,0.0110630285866272,0.250694933321907,95.7470433928571
0.00720127221146441,0.0159397837904168,0.00783117600315779,0.0146584346646749,0.0163145892586445,0.00816098588124981,0.0140143137216146,0.0162339256286875,0.014573280659305,0.0139569095441997,0.264611160971166,93.2971732142857
0.00943223428483246,0.0159740970686226,0.0191796265999992,0.0113834208539232,0.0167327272524711,0.00584211559492873,0.0175290740373495,0.00788375025233222,0.0109264530333496,0.00950121568888035,0.257835979359664,94.5754975
0.00620155465709074,0.0185694650440436,0.0105523126633061,0.0129604615771421,0.0124117439884449,0.00698241712914407,0.00809681088334149,0.00614283213548482,0.0126188254991793,0.00892324327749481,0.219794535774758,101.588275
0.0103559241332419,0.00662097993045855,0.0168132775947876,0.00659875815183202,0.0197856323556978,0.00765741746657626,0.0135860766865197,0.00567268001883632,0.0168067443448375,0.00784408921727445,0.233283146449607,99.0579333928571
0.0129185596761219,0.0161011631473861,0.00724897227375884,0.0132663076128046,0.00824925812493169,0.0163879407397572,0.0158437279033432,0.00764823551415625,0.0179294983650061,0.00529662649274516,0.251565393531155,95.5192532142857
0.0179035549613467,0.0133835571674141,0.0110483070815877,0.016381203965335,0.015753935025387,0.0198098926221264,0.00917127572919474,0.00505690508614014,0.0190085391247233,0.0178684565680684,0.282999243133232,90.8152453571429
0.0159327631627888,0.0127503317438231,0.0156043436787314,0.0167079433531511,0.0106231391530529,0.0165548378799494,0.0162593647876276,0.0141981681731639,0.0110279888595176,0.0154596202889651,0.286844618709788,90.0538298214286
0.00504669286737788,0.016623449700869,0.0184462490368527,0.00858973561156257,0.00681150776463845,0.00830425981690591,0.00953145096935147,0.0182454276284575,0.0131474964535714,0.00930067474409646,0.241746521575892,97.3510930357143
0.0070753203468942,0.00935216694656812,0.0142080663461188,0.0098620779484617,0.011860402725365,0.0116617566052492,0.0174220304109727,0.0113952223135435,0.0101854823176325,0.0151245740721366,0.242094305646853,96.8985746428571
0.00832223083600293,0.0120086873588983,0.00972148530986025,0.0144028340324425,0.0181604071204222,0.0117153350021844,0.0167668612818788,0.0118544855084233,0.014843439975757,0.00697761462541253,0.262246916641149,93.6716780357143
0.0114947226045147,0.018639679829824,0.014082185015464,0.0165016188085565,0.0125705091214384,0.0124708343724201,0.0176434976028927,0.00601710401511431,0.0135990840732453,0.0191414386314942,0.281685186913919,90.8801457142857
0.0127679007225848,0.00791698714291827,0.0177190908866521,0.00877458713533779,0.0155108905472381,0.0131039141059535,0.0192325443242033,0.0143650505360401,0.0175696694307159,0.00511899314291785,0.274272362083621,92.0591808928572
0.0198401008424996,0.0061657185549858,0.00983194270422154,0.0191922859318515,0.00513408653556868,0.017340950081329,0.0179181745755019,0.0115974622131286,0.00883617790708897,0.0170403427944995,0.256914040644351,94.70754125
0.0121679300664833,0.00701507912983544,0.0189177348923752,0.0184395495050997,0.012373177250254,0.0178505374477669,0.0112786703864615,0.0152519735024945,0.0109698595911188,0.0125861302617622,0.276947223739057,91.6016105357143
0.00784327554250891,0.0194748338616637,0.00941323532366382,0.00655189334174602,0.00716473100343572,0.00521138441288664,0.0157391854919359,0.0134674748036131,0.0169186752677713,0.012606198849262,0.236332301405204,98.39543875
0.0168773155925623,0.0154364632140776,0.0166677271528876,0.0110972430346563,0.0147165594978122,0.00769691446539462,0.00982729945081856,0.00758906930179689,0.0111295583751989,0.00862128121948398,0.241820265797331,97.0578858928572
0.0111038299119404,0.0196283351365597,0.00980478988733047,0.0197373641746234,0.0145445918878398,0.0106263652759087,0.0178622674862539,0.0142938010905286,0.00878049620196259,0.0168928351696533,0.286552687363608,90.3327123214286
0.0114940776310124,0.0103626675099566,0.00995415404787621,0.0154605331341971,0.0090297518585934,0.0171241702055807,0.00942933191599772,0.0131618207537804,0.012318822377078,0.0178303461889305,0.251006927426063,95.3257616071429
0.0183257965159308,0.0077657666355165,0.0137802268840738,0.0184730756902571,0.0116917582855164,0.0188280245822572,0.00918486335685456,0.0141324676129069,0.0152368056465022,0.00842308600025726,0.272934859903957,92.1223305357143
0.00520651268836575,0.0112508594355604,0.019077228377851,0.0101454216474561,0.016696164432239,0.00762104469241111,0.0101292925445368,0.00716896581257145,0.0157515622121956,0.0154896143554522,0.244377205353462,96.7510685714286
0.0153274597692338,0.0088009405172945,0.0153854018243511,0.00840946311373924,0.0113697367389701,0.0105788318250153,0.0103296186743018,0.00586482210861885,0.0144746994029891,0.0156097490402255,0.229364237220019,99.2837317857143
0.0142038304175425,0.0147246913424469,0.00754911071325887,0.00724170198408294,0.0127126256528882,0.0181299908953181,0.00775930162320833,0.0119425867806239,0.0114339850104485,0.0124593377887927,0.237651156210887,97.789095
0.00742266155729018,0.0101366096170222,0.0089282060615528,0.0176679041484422,0.017004983686646,0.0113995873740222,0.0141052319118356,0.0071819841539933,0.0126441994132634,0.00945420628680357,0.243014280577649,96.9086914285714
