%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.712272e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.711965e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.710995e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.709481e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.707563e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.705394e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.703116e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.700838e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.698603e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.696397e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.694190e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.691964e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.689731e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.687524e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.685387e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.683369e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.681542e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.679989e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.678800e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.678031e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.677670e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.677634e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.677806e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.678075e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.678349e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.678568e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.678710e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.678780e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.678804e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.678804e+01 +0.000000e+00
     31 +2.800000e-02 +1.006229e-03 +9.667096e+01 +0.000000e+00
     32 +2.800000e-02 +2.012457e-03 +9.655391e+01 +0.000000e+00
     33 +2.800000e-02 +3.018686e-03 +9.643534e+01 +0.000000e+00
     34 +2.800000e-02 +4.024915e-03 +9.630897e+01 +0.000000e+00
     35 +2.800000e-02 +5.031144e-03 +9.615383e+01 +0.000000e+00
     36 +2.800000e-02 +6.037372e-03 +9.595989e+01 +0.000000e+00
     37 +2.800000e-02 +7.043601e-03 +9.576335e+01 +0.000000e+00
     38 +2.800000e-02 +8.049830e-03 +9.557899e+01 +0.000000e+00
     39 +2.800000e-02 +9.056058e-03 +9.540835e+01 +0.000000e+00
     40 +2.800000e-02 +1.006229e-02 +9.525161e+01 +0.000000e+00
     41 +2.800000e-02 +1.106852e-02 +9.510880e+01 +0.000000e+00
     42 +2.800000e-02 +1.207474e-02 +9.497989e+01 +0.000000e+00
     43 +2.800000e-02 +1.308097e-02 +9.486486e+01 +0.000000e+00
     44 +2.800000e-02 +1.408720e-02 +9.476366e+01 +0.000000e+00
     45 +2.800000e-02 +1.509343e-02 +9.467618e+01 +0.000000e+00
     46 +2.800000e-02 +1.609966e-02 +9.460227e+01 +0.000000e+00
     47 +2.800000e-02 +1.710589e-02 +9.454174e+01 +0.000000e+00
     48 +2.800000e-02 +1.811212e-02 +9.449454e+01 +0.000000e+00
     49 +2.800000e-02 +1.911835e-02 +9.446062e+01 +0.000000e+00
     50 +2.800000e-02 +2.012457e-02 +9.444042e+01 +0.000000e+00
     51 +2.800000e-02 +2.012457e-02 +9.444042e+01 +2.666425e+03
     52 +2.700000e-02 +2.012457e-02 +9.443375e+01 +2.666025e+03
     53 +2.700000e-02 +2.012457e-02 +9.443375e+01 +2.666025e+03
     54 +2.700000e-02 +1.911627e-02 +9.445401e+01 +2.667241e+03
     55 +2.700000e-02 +1.810796e-02 +9.448806e+01 +2.669283e+03
     56 +2.700000e-02 +1.709966e-02 +9.453544e+01 +2.672126e+03
     57 +2.700000e-02 +1.609135e-02 +9.459616e+01 +2.675770e+03
     58 +2.700000e-02 +1.508305e-02 +9.467026e+01 +2.680215e+03
     59 +2.700000e-02 +1.407474e-02 +9.475797e+01 +2.685478e+03
     60 +2.700000e-02 +1.306644e-02 +9.485952e+01 +2.691571e+03
     61 +2.700000e-02 +1.205813e-02 +9.497498e+01 +2.698499e+03
     62 +2.700000e-02 +1.104983e-02 +9.510437e+01 +2.706262e+03
     63 +2.700000e-02 +1.004152e-02 +9.524772e+01 +2.714863e+03
     64 +2.700000e-02 +9.033220e-03 +9.540505e+01 +2.724303e+03
     65 +2.700000e-02 +8.024915e-03 +9.557636e+01 +2.734582e+03
     66 +2.700000e-02 +7.016610e-03 +9.576159e+01 +2.745695e+03
     67 +2.700000e-02 +6.008305e-03 +9.596117e+01 +2.757670e+03
     68 +2.700000e-02 +5.000000e-03 +9.619611e+01 +2.771767e+03
     69 +2.700000e-02 +5.000000e-03 +9.619611e+01 +2.771767e+03
     70 +2.600000e-02 +5.000000e-03 +9.627897e+01 +2.776738e+03
     71 +2.500000e-02 +5.000000e-03 +9.619382e+01 +2.771629e+03
     72 +2.500000e-02 +5.000000e-03 +9.619382e+01 +2.771629e+03
     73 +2.500000e-02 +6.018548e-03 +9.591081e+01 +2.754648e+03
     74 +2.500000e-02 +7.037096e-03 +9.566158e+01 +2.739695e+03
     75 +2.500000e-02 +8.055645e-03 +9.543913e+01 +2.726348e+03
     76 +2.500000e-02 +9.074193e-03 +9.524437e+01 +2.714662e+03
     77 +2.500000e-02 +1.009274e-02 +9.507743e+01 +2.704646e+03
     78 +2.500000e-02 +1.111129e-02 +9.493826e+01 +2.696296e+03
     79 +2.500000e-02 +1.212984e-02 +9.482679e+01 +2.689607e+03
     80 +2.500000e-02 +1.314839e-02 +9.474294e+01 +2.684576e+03
     81 +2.500000e-02 +1.416693e-02 +9.468663e+01 +2.681198e+03
     82 +2.500000e-02 +1.518548e-02 +9.465880e+01 +2.679528e+03
     83 +2.500000e-02 +1.518548e-02 +9.465880e+01 +2.679528e+03
     84 +2.400000e-02 +1.518548e-02 +9.465855e+01 +2.679513e+03
     85 +2.400000e-02 +1.518548e-02 +9.465855e+01 +2.679513e+03
     86 +2.400000e-02 +1.416693e-02 +9.468648e+01 +2.681189e+03
     87 +2.400000e-02 +1.314839e-02 +9.474279e+01 +2.684567e+03
     88 +2.400000e-02 +1.212984e-02 +9.482663e+01 +2.689598e+03
     89 +2.400000e-02 +1.111129e-02 +9.493811e+01 +2.696286e+03
     90 +2.400000e-02 +1.009274e-02 +9.507728e+01 +2.704637e+03
     91 +2.400000e-02 +9.074193e-03 +9.524422e+01 +2.714653e+03
     92 +2.400000e-02 +8.055645e-03 +9.543900e+01 +2.726340e+03
     93 +2.400000e-02 +7.037096e-03 +9.566152e+01 +2.739691e+03
     94 +2.400000e-02 +6.018548e-03 +9.591084e+01 +2.754650e+03
     95 +2.400000e-02 +5.000000e-03 +9.619106e+01 +2.771464e+03
     96 +2.400000e-02 +5.000000e-03 +9.619106e+01 +2.771464e+03
     97 +2.300000e-02 +5.000000e-03 +9.626482e+01 +2.775889e+03
     98 +2.200000e-02 +5.000000e-03 +9.615730e+01 +2.769438e+03
     99 +2.200000e-02 +5.000000e-03 +9.615730e+01 +2.769438e+03
    100 +2.200000e-02 +6.035929e-03 +9.583419e+01 +2.750051e+03
    101 +2.200000e-02 +7.071859e-03 +9.554858e+01 +2.732915e+03
    102 +2.200000e-02 +8.107788e-03 +9.529053e+01 +2.717432e+03
    103 +2.200000e-02 +9.143717e-03 +9.506119e+01 +2.703672e+03
    104 +2.200000e-02 +1.017965e-02 +9.486075e+01 +2.691645e+03
    105 +2.200000e-02 +1.121558e-02 +9.468912e+01 +2.681347e+03
    106 +2.200000e-02 +1.225151e-02 +9.454621e+01 +2.672773e+03
    107 +2.200000e-02 +1.328743e-02 +9.443194e+01 +2.665916e+03
    108 +2.200000e-02 +1.432336e-02 +9.434622e+01 +2.660773e+03
    109 +2.200000e-02 +1.535929e-02 +9.428890e+01 +2.657334e+03
    110 +2.200000e-02 +1.639522e-02 +9.426074e+01 +2.655644e+03
    111 +2.200000e-02 +1.639522e-02 +9.426074e+01 +2.655644e+03
    112 +2.100000e-02 +1.639522e-02 +9.426026e+01 +2.655616e+03
    113 +2.100000e-02 +1.639522e-02 +9.426026e+01 +2.655616e+03
    114 +2.100000e-02 +1.535929e-02 +9.428876e+01 +2.657325e+03
    115 +2.100000e-02 +1.432336e-02 +9.434617e+01 +2.660770e+03
    116 +2.100000e-02 +1.328743e-02 +9.443193e+01 +2.665916e+03
    117 +2.100000e-02 +1.225151e-02 +9.454621e+01 +2.672773e+03
    118 +2.100000e-02 +1.121558e-02 +9.468912e+01 +2.681347e+03
    119 +2.100000e-02 +1.017965e-02 +9.486075e+01 +2.691645e+03
    120 +2.100000e-02 +9.143717e-03 +9.506120e+01 +2.703672e+03
    121 +2.100000e-02 +8.107788e-03 +9.529055e+01 +2.717433e+03
    122 +2.100000e-02 +7.071859e-03 +9.554870e+01 +2.732922e+03
    123 +2.100000e-02 +6.035929e-03 +9.583443e+01 +2.750066e+03
    124 +2.100000e-02 +5.000000e-03 +9.614924e+01 +2.768954e+03
