%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.670933e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.670840e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.670553e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.670055e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.669356e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.668520e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.667631e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.666745e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.665823e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.664742e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.663364e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.661613e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.659497e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.657110e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.654593e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.652099e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.649737e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.647526e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.645405e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.643304e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.641210e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.639174e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.637285e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.635611e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.634187e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.633032e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.632165e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.631620e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.631452e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.631452e+01 +0.000000e+00
     31 +2.800000e-02 +9.946716e-04 +9.619681e+01 +0.000000e+00
     32 +2.800000e-02 +1.989343e-03 +9.607479e+01 +0.000000e+00
     33 +2.800000e-02 +2.984015e-03 +9.594679e+01 +0.000000e+00
     34 +2.800000e-02 +3.978687e-03 +9.580563e+01 +0.000000e+00
     35 +2.800000e-02 +4.973358e-03 +9.562739e+01 +0.000000e+00
     36 +2.800000e-02 +5.968030e-03 +9.539763e+01 +0.000000e+00
     37 +2.800000e-02 +6.962702e-03 +9.515906e+01 +0.000000e+00
     38 +2.800000e-02 +7.957373e-03 +9.493139e+01 +0.000000e+00
     39 +2.800000e-02 +8.952045e-03 +9.471678e+01 +0.000000e+00
     40 +2.800000e-02 +9.946716e-03 +9.451548e+01 +0.000000e+00
     41 +2.800000e-02 +1.094139e-02 +9.432752e+01 +0.000000e+00
     42 +2.800000e-02 +1.193606e-02 +9.415288e+01 +0.000000e+00
     43 +2.800000e-02 +1.293073e-02 +9.399153e+01 +0.000000e+00
     44 +2.800000e-02 +1.392540e-02 +9.384343e+01 +0.000000e+00
     45 +2.800000e-02 +1.492007e-02 +9.370853e+01 +0.000000e+00
     46 +2.800000e-02 +1.591475e-02 +9.358680e+01 +0.000000e+00
     47 +2.800000e-02 +1.690942e-02 +9.347818e+01 +0.000000e+00
     48 +2.800000e-02 +1.790409e-02 +9.338257e+01 +0.000000e+00
     49 +2.800000e-02 +1.889876e-02 +9.329981e+01 +0.000000e+00
     50 +2.800000e-02 +1.989343e-02 +9.322975e+01 +0.000000e+00
     51 +2.800000e-02 +2.088810e-02 +9.317232e+01 +0.000000e+00
     52 +2.800000e-02 +2.188278e-02 +9.312752e+01 +0.000000e+00
     53 +2.800000e-02 +2.287745e-02 +9.309531e+01 +0.000000e+00
     54 +2.800000e-02 +2.387212e-02 +9.307609e+01 +0.000000e+00
     55 +2.800000e-02 +2.387212e-02 +9.307609e+01 +2.584565e+03
     56 +2.700000e-02 +2.387212e-02 +9.306966e+01 +2.584179e+03
     57 +2.700000e-02 +2.387212e-02 +9.306966e+01 +2.584179e+03
     58 +2.700000e-02 +2.287885e-02 +9.308883e+01 +2.585330e+03
     59 +2.700000e-02 +2.188558e-02 +9.312097e+01 +2.587258e+03
     60 +2.700000e-02 +2.089231e-02 +9.316567e+01 +2.589940e+03
     61 +2.700000e-02 +1.989904e-02 +9.322296e+01 +2.593377e+03
     62 +2.700000e-02 +1.890577e-02 +9.329282e+01 +2.597569e+03
     63 +2.700000e-02 +1.791250e-02 +9.337529e+01 +2.602517e+03
     64 +2.700000e-02 +1.691923e-02 +9.347054e+01 +2.608233e+03
     65 +2.700000e-02 +1.592596e-02 +9.357882e+01 +2.614729e+03
     66 +2.700000e-02 +1.493269e-02 +9.370020e+01 +2.622012e+03
     67 +2.700000e-02 +1.393943e-02 +9.383470e+01 +2.630082e+03
     68 +2.700000e-02 +1.294616e-02 +9.398238e+01 +2.638943e+03
     69 +2.700000e-02 +1.195289e-02 +9.414326e+01 +2.648596e+03
     70 +2.700000e-02 +1.095962e-02 +9.431738e+01 +2.659043e+03
     71 +2.700000e-02 +9.966347e-03 +9.450478e+01 +2.670287e+03
     72 +2.700000e-02 +8.973078e-03 +9.470549e+01 +2.682329e+03
     73 +2.700000e-02 +7.979808e-03 +9.491949e+01 +2.695169e+03
     74 +2.700000e-02 +6.986539e-03 +9.514673e+01 +2.708804e+03
     75 +2.700000e-02 +5.993269e-03 +9.538776e+01 +2.723266e+03
     76 +2.700000e-02 +5.000000e-03 +9.566849e+01 +2.740109e+03
     77 +2.700000e-02 +5.000000e-03 +9.566849e+01 +2.740109e+03
     78 +2.600000e-02 +5.000000e-03 +9.577659e+01 +2.746595e+03
     79 +2.500000e-02 +5.000000e-03 +9.568496e+01 +2.741098e+03
     80 +2.500000e-02 +5.000000e-03 +9.568496e+01 +2.741098e+03
     81 +2.500000e-02 +5.990004e-03 +9.534997e+01 +2.720998e+03
     82 +2.500000e-02 +6.980008e-03 +9.504375e+01 +2.702625e+03
     83 +2.500000e-02 +7.970013e-03 +9.476195e+01 +2.685717e+03
     84 +2.500000e-02 +8.960017e-03 +9.450580e+01 +2.670348e+03
     85 +2.500000e-02 +9.950021e-03 +9.427546e+01 +2.656528e+03
     86 +2.500000e-02 +1.094003e-02 +9.407087e+01 +2.644252e+03
     87 +2.500000e-02 +1.193003e-02 +9.389193e+01 +2.633516e+03
     88 +2.500000e-02 +1.292003e-02 +9.373853e+01 +2.624312e+03
     89 +2.500000e-02 +1.391004e-02 +9.361058e+01 +2.616635e+03
     90 +2.500000e-02 +1.490004e-02 +9.350802e+01 +2.610481e+03
     91 +2.500000e-02 +1.589005e-02 +9.343076e+01 +2.605846e+03
     92 +2.500000e-02 +1.688005e-02 +9.337875e+01 +2.602725e+03
     93 +2.500000e-02 +1.787005e-02 +9.335291e+01 +2.601174e+03
     94 +2.500000e-02 +1.787005e-02 +9.335291e+01 +2.601174e+03
     95 +2.400000e-02 +1.787005e-02 +9.335269e+01 +2.601161e+03
     96 +2.400000e-02 +1.787005e-02 +9.335269e+01 +2.601161e+03
     97 +2.400000e-02 +1.688005e-02 +9.337863e+01 +2.602718e+03
     98 +2.400000e-02 +1.589005e-02 +9.343065e+01 +2.605839e+03
     99 +2.400000e-02 +1.490004e-02 +9.350790e+01 +2.610474e+03
    100 +2.400000e-02 +1.391004e-02 +9.361047e+01 +2.616628e+03
    101 +2.400000e-02 +1.292003e-02 +9.373841e+01 +2.624305e+03
    102 +2.400000e-02 +1.193003e-02 +9.389181e+01 +2.633509e+03
    103 +2.400000e-02 +1.094003e-02 +9.407075e+01 +2.644245e+03
    104 +2.400000e-02 +9.950021e-03 +9.427534e+01 +2.656520e+03
    105 +2.400000e-02 +8.960017e-03 +9.450568e+01 +2.670341e+03
    106 +2.400000e-02 +7.970013e-03 +9.476185e+01 +2.685711e+03
    107 +2.400000e-02 +6.980008e-03 +9.504373e+01 +2.702624e+03
    108 +2.400000e-02 +5.990004e-03 +9.535025e+01 +2.721015e+03
    109 +2.400000e-02 +5.000000e-03 +9.569218e+01 +2.741531e+03
    110 +2.400000e-02 +5.000000e-03 +9.569218e+01 +2.741531e+03
    111 +2.300000e-02 +5.000000e-03 +9.581000e+01 +2.748600e+03
    112 +2.200000e-02 +5.000000e-03 +9.571204e+01 +2.742723e+03
    113 +2.200000e-02 +5.000000e-03 +9.571204e+01 +2.742723e+03
    114 +2.200000e-02 +5.972794e-03 +9.534278e+01 +2.720567e+03
    115 +2.200000e-02 +6.945588e-03 +9.499922e+01 +2.699953e+03
    116 +2.200000e-02 +7.918383e-03 +9.467928e+01 +2.680757e+03
    117 +2.200000e-02 +8.891177e-03 +9.438438e+01 +2.663063e+03
    118 +2.200000e-02 +9.863971e-03 +9.411462e+01 +2.646877e+03
    119 +2.200000e-02 +1.083677e-02 +9.386993e+01 +2.632196e+03
    120 +2.200000e-02 +1.180956e-02 +9.365016e+01 +2.619010e+03
    121 +2.200000e-02 +1.278235e-02 +9.345516e+01 +2.607310e+03
    122 +2.200000e-02 +1.375515e-02 +9.328472e+01 +2.597083e+03
    123 +2.200000e-02 +1.472794e-02 +9.313866e+01 +2.588320e+03
    124 +2.200000e-02 +1.570074e-02 +9.301693e+01 +2.581016e+03
    125 +2.200000e-02 +1.667353e-02 +9.291949e+01 +2.575169e+03
    126 +2.200000e-02 +1.764632e-02 +9.284631e+01 +2.570778e+03
    127 +2.200000e-02 +1.861912e-02 +9.279717e+01 +2.567830e+03
    128 +2.200000e-02 +1.959191e-02 +9.277280e+01 +2.566368e+03
    129 +2.200000e-02 +1.959191e-02 +9.277280e+01 +2.566368e+03
    130 +2.100000e-02 +1.959191e-02 +9.277255e+01 +2.566353e+03
    131 +2.100000e-02 +1.959191e-02 +9.277255e+01 +2.566353e+03
    132 +2.100000e-02 +1.861912e-02 +9.279706e+01 +2.567823e+03
    133 +2.100000e-02 +1.764632e-02 +9.284627e+01 +2.570776e+03
    134 +2.100000e-02 +1.667353e-02 +9.291953e+01 +2.575172e+03
    135 +2.100000e-02 +1.570074e-02 +9.301701e+01 +2.581020e+03
    136 +2.100000e-02 +1.472794e-02 +9.313878e+01 +2.588327e+03
    137 +2.100000e-02 +1.375515e-02 +9.328485e+01 +2.597091e+03
    138 +2.100000e-02 +1.278235e-02 +9.345524e+01 +2.607315e+03
    139 +2.100000e-02 +1.180956e-02 +9.365018e+01 +2.619011e+03
    140 +2.100000e-02 +1.083677e-02 +9.386992e+01 +2.632195e+03
    141 +2.100000e-02 +9.863971e-03 +9.411461e+01 +2.646877e+03
    142 +2.100000e-02 +8.891177e-03 +9.438437e+01 +2.663062e+03
    143 +2.100000e-02 +7.918383e-03 +9.467926e+01 +2.680755e+03
    144 +2.100000e-02 +6.945588e-03 +9.499910e+01 +2.699946e+03
    145 +2.100000e-02 +5.972794e-03 +9.534290e+01 +2.720574e+03
    146 +2.100000e-02 +5.000000e-03 +9.572850e+01 +2.743710e+03
    147 +2.100000e-02 +5.000000e-03 +9.572850e+01 +2.743710e+03
    148 +2.000000e-02 +5.000000e-03 +9.589129e+01 +2.753478e+03
    149 +1.900000e-02 +5.000000e-03 +9.586793e+01 +2.752076e+03
    150 +1.900000e-02 +5.000000e-03 +9.586793e+01 +2.752076e+03
    151 +1.900000e-02 +5.987689e-03 +9.566168e+01 +2.739701e+03
    152 +1.900000e-02 +6.975379e-03 +9.547713e+01 +2.728628e+03
    153 +1.900000e-02 +7.963068e-03 +9.531737e+01 +2.719042e+03
    154 +1.900000e-02 +8.950757e-03 +9.518374e+01 +2.711024e+03
    155 +1.900000e-02 +9.938446e-03 +9.507645e+01 +2.704587e+03
    156 +1.900000e-02 +1.092614e-02 +9.499549e+01 +2.699730e+03
    157 +1.900000e-02 +1.191382e-02 +9.494082e+01 +2.696449e+03
    158 +1.900000e-02 +1.290151e-02 +9.491336e+01 +2.694802e+03
    159 +1.900000e-02 +1.290151e-02 +9.491336e+01 +2.694802e+03
    160 +1.800000e-02 +1.290151e-02 +9.491333e+01 +2.694800e+03
    161 +1.800000e-02 +1.290151e-02 +9.491333e+01 +2.694800e+03
    162 +1.800000e-02 +1.191382e-02 +9.494080e+01 +2.696448e+03
    163 +1.800000e-02 +1.092614e-02 +9.499548e+01 +2.699729e+03
    164 +1.800000e-02 +9.938446e-03 +9.507643e+01 +2.704586e+03
    165 +1.800000e-02 +8.950757e-03 +9.518372e+01 +2.711023e+03
    166 +1.800000e-02 +7.963068e-03 +9.531736e+01 +2.719042e+03
    167 +1.800000e-02 +6.975379e-03 +9.547713e+01 +2.728628e+03
    168 +1.800000e-02 +5.987689e-03 +9.566201e+01 +2.739720e+03
    169 +1.800000e-02 +5.000000e-03 +9.587970e+01 +2.752782e+03
    170 +1.800000e-02 +5.000000e-03 +9.587970e+01 +2.752782e+03
    171 +1.700000e-02 +5.000000e-03 +9.594577e+01 +2.756746e+03
    172 +1.600000e-02 +5.000000e-03 +9.581287e+01 +2.748772e+03
    173 +1.600000e-02 +5.000000e-03 +9.581287e+01 +2.748772e+03
    174 +1.600000e-02 +6.004195e-03 +9.537149e+01 +2.722290e+03
    175 +1.600000e-02 +7.008390e-03 +9.496059e+01 +2.697635e+03
    176 +1.600000e-02 +8.012586e-03 +9.457491e+01 +2.674494e+03
    177 +1.600000e-02 +9.016781e-03 +9.421581e+01 +2.652949e+03
    178 +1.600000e-02 +1.002098e-02 +9.388337e+01 +2.633002e+03
    179 +1.600000e-02 +1.102517e-02 +9.357745e+01 +2.614647e+03
    180 +1.600000e-02 +1.202937e-02 +9.329789e+01 +2.597873e+03
    181 +1.600000e-02 +1.303356e-02 +9.304445e+01 +2.582667e+03
    182 +1.600000e-02 +1.403776e-02 +9.281673e+01 +2.569004e+03
    183 +1.600000e-02 +1.504195e-02 +9.261442e+01 +2.556865e+03
    184 +1.600000e-02 +1.604615e-02 +9.243741e+01 +2.546244e+03
    185 +1.600000e-02 +1.705034e-02 +9.228570e+01 +2.537142e+03
    186 +1.600000e-02 +1.805454e-02 +9.215929e+01 +2.529557e+03
    187 +1.600000e-02 +1.905873e-02 +9.205813e+01 +2.523488e+03
    188 +1.600000e-02 +2.006293e-02 +9.198215e+01 +2.518929e+03
    189 +1.600000e-02 +2.106712e-02 +9.193121e+01 +2.515872e+03
    190 +1.600000e-02 +2.207132e-02 +9.190605e+01 +2.514363e+03
    191 +1.600000e-02 +2.207132e-02 +9.190605e+01 +2.514363e+03
    192 +1.500000e-02 +2.207132e-02 +9.190601e+01 +2.514360e+03
    193 +1.500000e-02 +2.207132e-02 +9.190601e+01 +2.514360e+03
    194 +1.500000e-02 +2.106712e-02 +9.193119e+01 +2.515871e+03
    195 +1.500000e-02 +2.006293e-02 +9.198214e+01 +2.518928e+03
    196 +1.500000e-02 +1.905873e-02 +9.205813e+01 +2.523488e+03
    197 +1.500000e-02 +1.805454e-02 +9.215931e+01 +2.529558e+03
    198 +1.500000e-02 +1.705034e-02 +9.228573e+01 +2.537144e+03
    199 +1.500000e-02 +1.604615e-02 +9.243746e+01 +2.546247e+03
    200 +1.500000e-02 +1.504195e-02 +9.261446e+01 +2.556868e+03
    201 +1.500000e-02 +1.403776e-02 +9.281671e+01 +2.569002e+03
    202 +1.500000e-02 +1.303356e-02 +9.304438e+01 +2.582663e+03
    203 +1.500000e-02 +1.202937e-02 +9.329786e+01 +2.597871e+03
    204 +1.500000e-02 +1.102517e-02 +9.357744e+01 +2.614647e+03
    205 +1.500000e-02 +1.002098e-02 +9.388336e+01 +2.633002e+03
    206 +1.500000e-02 +9.016781e-03 +9.421581e+01 +2.652948e+03
    207 +1.500000e-02 +8.012586e-03 +9.457491e+01 +2.674494e+03
    208 +1.500000e-02 +7.008390e-03 +9.496057e+01 +2.697634e+03
    209 +1.500000e-02 +6.004195e-03 +9.537180e+01 +2.722308e+03
    210 +1.500000e-02 +5.000000e-03 +9.582798e+01 +2.749679e+03
    211 +1.500000e-02 +5.000000e-03 +9.582798e+01 +2.749679e+03
    212 +1.400000e-02 +5.000000e-03 +9.601716e+01 +2.761030e+03
    213 +1.300000e-02 +5.000000e-03 +9.600277e+01 +2.760166e+03
    214 +1.300000e-02 +5.000000e-03 +9.600277e+01 +2.760166e+03
    215 +1.300000e-02 +5.989414e-03 +9.577453e+01 +2.746472e+03
    216 +1.300000e-02 +6.978828e-03 +9.556364e+01 +2.733818e+03
    217 +1.300000e-02 +7.968242e-03 +9.537787e+01 +2.722672e+03
    218 +1.300000e-02 +8.957656e-03 +9.521852e+01 +2.713111e+03
    219 +1.300000e-02 +9.947070e-03 +9.508566e+01 +2.705139e+03
    220 +1.300000e-02 +1.093648e-02 +9.497921e+01 +2.698752e+03
