%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +1.034488e+02 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +1.034442e+02 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +1.034302e+02 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +1.034116e+02 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +1.033937e+02 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +1.033803e+02 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +1.033733e+02 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +1.033740e+02 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +1.033842e+02 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +1.034060e+02 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +1.034400e+02 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +1.034834e+02 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +1.035300e+02 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +1.035731e+02 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +1.036080e+02 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +1.036336e+02 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +1.036520e+02 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +1.036686e+02 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +1.036902e+02 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +1.037231e+02 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +1.037709e+02 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +1.038335e+02 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +1.039082e+02 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +1.039901e+02 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +1.040728e+02 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +1.041490e+02 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +1.042110e+02 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +1.042516e+02 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +1.042645e+02 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +1.042645e+02 +0.000000e+00
     31 +2.800000e-02 +1.001147e-03 +1.038123e+02 +0.000000e+00
     32 +2.800000e-02 +2.002293e-03 +1.033917e+02 +0.000000e+00
     33 +2.800000e-02 +3.003440e-03 +1.030075e+02 +0.000000e+00
     34 +2.800000e-02 +4.004586e-03 +1.026644e+02 +0.000000e+00
     35 +2.800000e-02 +5.005733e-03 +1.023470e+02 +0.000000e+00
     36 +2.800000e-02 +6.006879e-03 +1.020309e+02 +0.000000e+00
     37 +2.800000e-02 +7.008026e-03 +1.017513e+02 +0.000000e+00
     38 +2.800000e-02 +8.009173e-03 +1.015300e+02 +0.000000e+00
     39 +2.800000e-02 +9.010319e-03 +1.013702e+02 +0.000000e+00
     40 +2.800000e-02 +1.001147e-02 +1.012751e+02 +0.000000e+00
     41 +2.800000e-02 +1.001147e-02 +1.012751e+02 +3.076504e+03
     42 +2.700000e-02 +1.001147e-02 +1.012427e+02 +3.074563e+03
     43 +2.700000e-02 +1.001147e-02 +1.012427e+02 +3.074563e+03
     44 +2.700000e-02 +9.009173e-03 +1.013389e+02 +3.080332e+03
     45 +2.700000e-02 +8.006879e-03 +1.014990e+02 +3.089939e+03
     46 +2.700000e-02 +7.004586e-03 +1.017214e+02 +3.103285e+03
     47 +2.700000e-02 +6.002293e-03 +1.020069e+02 +3.120415e+03
     48 +2.700000e-02 +5.000000e-03 +1.023738e+02 +3.142429e+03
     49 +2.700000e-02 +5.000000e-03 +1.023738e+02 +3.142429e+03
     50 +2.600000e-02 +5.000000e-03 +1.023562e+02 +3.141373e+03
     51 +2.500000e-02 +5.000000e-03 +1.018289e+02 +3.109732e+03
     52 +2.500000e-02 +5.000000e-03 +1.018289e+02 +3.109732e+03
     53 +2.500000e-02 +5.963870e-03 +1.007072e+02 +3.042430e+03
     54 +2.500000e-02 +6.927739e-03 +9.976436e+01 +2.985862e+03
     55 +2.500000e-02 +7.891609e-03 +9.892698e+01 +2.935619e+03
     56 +2.500000e-02 +8.855478e-03 +9.819631e+01 +2.891779e+03
     57 +2.500000e-02 +9.819348e-03 +9.757186e+01 +2.854311e+03
     58 +2.500000e-02 +1.078322e-02 +9.705225e+01 +2.823135e+03
     59 +2.500000e-02 +1.174709e-02 +9.663615e+01 +2.798169e+03
     60 +2.500000e-02 +1.271096e-02 +9.632278e+01 +2.779367e+03
     61 +2.500000e-02 +1.367483e-02 +9.611150e+01 +2.766690e+03
     62 +2.500000e-02 +1.463870e-02 +9.600613e+01 +2.760368e+03
     63 +2.500000e-02 +1.463870e-02 +9.600613e+01 +2.760368e+03
     64 +2.400000e-02 +1.463870e-02 +9.600486e+01 +2.760291e+03
     65 +2.400000e-02 +1.463870e-02 +9.600486e+01 +2.760291e+03
     66 +2.400000e-02 +1.367483e-02 +9.611095e+01 +2.766657e+03
     67 +2.400000e-02 +1.271096e-02 +9.632222e+01 +2.779333e+03
     68 +2.400000e-02 +1.174709e-02 +9.663552e+01 +2.798131e+03
     69 +2.400000e-02 +1.078322e-02 +9.705156e+01 +2.823094e+03
     70 +2.400000e-02 +9.819348e-03 +9.757125e+01 +2.854275e+03
     71 +2.400000e-02 +8.855478e-03 +9.819585e+01 +2.891751e+03
     72 +2.400000e-02 +7.891609e-03 +9.892676e+01 +2.935605e+03
     73 +2.400000e-02 +6.927739e-03 +9.976494e+01 +2.985896e+03
     74 +2.400000e-02 +5.963870e-03 +1.007070e+02 +3.042418e+03
     75 +2.400000e-02 +5.000000e-03 +1.017361e+02 +3.104164e+03
     76 +2.400000e-02 +5.000000e-03 +1.017361e+02 +3.104164e+03
     77 +2.300000e-02 +5.000000e-03 +1.018863e+02 +3.113178e+03
     78 +2.200000e-02 +5.000000e-03 +1.012638e+02 +3.075831e+03
     79 +2.200000e-02 +5.000000e-03 +1.012638e+02 +3.075831e+03
     80 +2.200000e-02 +5.982221e-03 +9.978213e+01 +2.986928e+03
     81 +2.200000e-02 +6.964442e-03 +9.847896e+01 +2.908738e+03
     82 +2.200000e-02 +7.946663e-03 +9.728109e+01 +2.836865e+03
     83 +2.200000e-02 +8.928884e-03 +9.619089e+01 +2.771453e+03
     84 +2.200000e-02 +9.911105e-03 +9.520729e+01 +2.712438e+03
     85 +2.200000e-02 +1.089333e-02 +9.432837e+01 +2.659702e+03
     86 +2.200000e-02 +1.187555e-02 +9.355215e+01 +2.613129e+03
     87 +2.200000e-02 +1.285777e-02 +9.287685e+01 +2.572611e+03
     88 +2.200000e-02 +1.383999e-02 +9.230090e+01 +2.538054e+03
     89 +2.200000e-02 +1.482221e-02 +9.182273e+01 +2.509364e+03
     90 +2.200000e-02 +1.580443e-02 +9.144045e+01 +2.486427e+03
     91 +2.200000e-02 +1.678665e-02 +9.115272e+01 +2.469163e+03
     92 +2.200000e-02 +1.776887e-02 +9.095895e+01 +2.457537e+03
     93 +2.200000e-02 +1.875109e-02 +9.086257e+01 +2.451754e+03
     94 +2.200000e-02 +1.875109e-02 +9.086257e+01 +2.451754e+03
     95 +2.100000e-02 +1.875109e-02 +9.086133e+01 +2.451680e+03
     96 +2.100000e-02 +1.875109e-02 +9.086133e+01 +2.451680e+03
     97 +2.100000e-02 +1.776887e-02 +9.095838e+01 +2.457503e+03
     98 +2.100000e-02 +1.678665e-02 +9.115212e+01 +2.469127e+03
     99 +2.100000e-02 +1.580443e-02 +9.143982e+01 +2.486389e+03
    100 +2.100000e-02 +1.482221e-02 +9.182229e+01 +2.509337e+03
    101 +2.100000e-02 +1.383999e-02 +9.230076e+01 +2.538046e+03
    102 +2.100000e-02 +1.285777e-02 +9.287683e+01 +2.572610e+03
    103 +2.100000e-02 +1.187555e-02 +9.355214e+01 +2.613129e+03
    104 +2.100000e-02 +1.089333e-02 +9.432835e+01 +2.659701e+03
    105 +2.100000e-02 +9.911105e-03 +9.520727e+01 +2.712436e+03
    106 +2.100000e-02 +8.928884e-03 +9.619087e+01 +2.771452e+03
    107 +2.100000e-02 +7.946663e-03 +9.728116e+01 +2.836870e+03
    108 +2.100000e-02 +6.964442e-03 +9.847947e+01 +2.908768e+03
    109 +2.100000e-02 +5.982221e-03 +9.978183e+01 +2.986910e+03
    110 +2.100000e-02 +5.000000e-03 +1.011885e+02 +3.071310e+03
    111 +2.100000e-02 +5.000000e-03 +1.011885e+02 +3.071310e+03
    112 +2.000000e-02 +5.000000e-03 +1.015101e+02 +3.090608e+03
    113 +1.900000e-02 +5.000000e-03 +1.008973e+02 +3.053837e+03
    114 +1.900000e-02 +5.000000e-03 +1.008973e+02 +3.053837e+03
    115 +1.900000e-02 +6.018980e-03 +9.909326e+01 +2.945595e+03
    116 +1.900000e-02 +7.037960e-03 +9.744723e+01 +2.846834e+03
    117 +1.900000e-02 +8.056940e-03 +9.591180e+01 +2.754708e+03
    118 +1.900000e-02 +9.075919e-03 +9.448914e+01 +2.669349e+03
    119 +1.900000e-02 +1.009490e-02 +9.317696e+01 +2.590617e+03
    120 +1.900000e-02 +1.111388e-02 +9.197227e+01 +2.518336e+03
    121 +1.900000e-02 +1.213286e-02 +9.087207e+01 +2.452324e+03
    122 +1.900000e-02 +1.315184e-02 +8.987332e+01 +2.392399e+03
    123 +1.900000e-02 +1.417082e-02 +8.897308e+01 +2.338385e+03
    124 +1.900000e-02 +1.518980e-02 +8.816891e+01 +2.290134e+03
    125 +1.900000e-02 +1.620878e-02 +8.745896e+01 +2.247538e+03
    126 +1.900000e-02 +1.722776e-02 +8.684175e+01 +2.210505e+03
    127 +1.900000e-02 +1.824674e-02 +8.631590e+01 +2.178954e+03
    128 +1.900000e-02 +1.926572e-02 +8.587983e+01 +2.152790e+03
    129 +1.900000e-02 +2.028470e-02 +8.553169e+01 +2.131901e+03
    130 +1.900000e-02 +2.130368e-02 +8.527045e+01 +2.116227e+03
    131 +1.900000e-02 +2.232266e-02 +8.509550e+01 +2.105730e+03
    132 +1.900000e-02 +2.334164e-02 +8.500929e+01 +2.100558e+03
    133 +1.900000e-02 +2.334164e-02 +8.500929e+01 +2.100558e+03
    134 +1.800000e-02 +2.334164e-02 +8.500895e+01 +2.100537e+03
    135 +1.800000e-02 +2.334164e-02 +8.500895e+01 +2.100537e+03
    136 +1.800000e-02 +2.232266e-02 +8.509527e+01 +2.105716e+03
    137 +1.800000e-02 +2.130368e-02 +8.527013e+01 +2.116208e+03
    138 +1.800000e-02 +2.028470e-02 +8.553127e+01 +2.131876e+03
    139 +1.800000e-02 +1.926572e-02 +8.587948e+01 +2.152769e+03
    140 +1.800000e-02 +1.824674e-02 +8.631587e+01 +2.178952e+03
    141 +1.800000e-02 +1.722776e-02 +8.684195e+01 +2.210517e+03
