%_node_ ______x1_____ ______x2_____ ______T______ ______q______
      1 +0.000000e+00 +0.000000e+00 +9.553256e+01 -2.329200e+04
      2 +1.000000e-03 +0.000000e+00 +9.553263e+01 -2.329200e+04
      3 +2.000000e-03 +0.000000e+00 +9.553301e+01 -2.329200e+04
      4 +3.000000e-03 +0.000000e+00 +9.553398e+01 -2.329200e+04
      5 +4.000000e-03 +0.000000e+00 +9.553573e+01 -2.329200e+04
      6 +5.000000e-03 +0.000000e+00 +9.553782e+01 -2.329200e+04
      7 +6.000000e-03 +0.000000e+00 +9.553929e+01 -2.329200e+04
      8 +7.000000e-03 +0.000000e+00 +9.553916e+01 -2.329200e+04
      9 +8.000000e-03 +0.000000e+00 +9.553702e+01 -2.329200e+04
     10 +9.000000e-03 +0.000000e+00 +9.553304e+01 -2.329200e+04
     11 +1.000000e-02 +0.000000e+00 +9.552764e+01 -2.329200e+04
     12 +1.100000e-02 +0.000000e+00 +9.552104e+01 -2.329200e+04
     13 +1.200000e-02 +0.000000e+00 +9.551325e+01 -2.329200e+04
     14 +1.300000e-02 +0.000000e+00 +9.550446e+01 -2.329200e+04
     15 +1.400000e-02 +0.000000e+00 +9.549543e+01 -2.329200e+04
     16 +1.500000e-02 +0.000000e+00 +9.548745e+01 -2.329200e+04
     17 +1.600000e-02 +0.000000e+00 +9.548197e+01 -2.329200e+04
     18 +1.700000e-02 +0.000000e+00 +9.547995e+01 -2.329200e+04
     19 +1.800000e-02 +0.000000e+00 +9.548169e+01 -2.329200e+04
     20 +1.900000e-02 +0.000000e+00 +9.548679e+01 -2.329200e+04
     21 +2.000000e-02 +0.000000e+00 +9.549425e+01 -2.329200e+04
     22 +2.100000e-02 +0.000000e+00 +9.550280e+01 -2.329200e+04
     23 +2.200000e-02 +0.000000e+00 +9.551148e+01 -2.329200e+04
     24 +2.300000e-02 +0.000000e+00 +9.552004e+01 -2.329200e+04
     25 +2.400000e-02 +0.000000e+00 +9.552880e+01 -2.329200e+04
     26 +2.500000e-02 +0.000000e+00 +9.553786e+01 -2.329200e+04
     27 +2.600000e-02 +0.000000e+00 +9.554637e+01 -2.329200e+04
     28 +2.700000e-02 +0.000000e+00 +9.555258e+01 -2.329200e+04
     29 +2.800000e-02 +0.000000e+00 +9.555456e+01 -2.329200e+04
     30 +2.800000e-02 +0.000000e+00 +9.555456e+01 +0.000000e+00
     31 +2.800000e-02 +1.029663e-03 +9.543725e+01 +0.000000e+00
     32 +2.800000e-02 +2.059325e-03 +9.532604e+01 +0.000000e+00
     33 +2.800000e-02 +3.088988e-03 +9.522366e+01 +0.000000e+00
     34 +2.800000e-02 +4.118651e-03 +9.513423e+01 +0.000000e+00
     35 +2.800000e-02 +5.148313e-03 +9.505621e+01 +0.000000e+00
     36 +2.800000e-02 +6.177976e-03 +9.498231e+01 +0.000000e+00
     37 +2.800000e-02 +7.207639e-03 +9.491795e+01 +0.000000e+00
     38 +2.800000e-02 +8.237301e-03 +9.486699e+01 +0.000000e+00
     39 +2.800000e-02 +9.266964e-03 +9.483023e+01 +0.000000e+00
     40 +2.800000e-02 +1.029663e-02 +9.480839e+01 +0.000000e+00
     41 +2.800000e-02 +1.029663e-02 +9.480839e+01 +2.688504e+03
     42 +2.700000e-02 +1.029663e-02 +9.480131e+01 +2.688078e+03
     43 +2.700000e-02 +1.029663e-02 +9.480131e+01 +2.688078e+03
     44 +2.700000e-02 +9.237301e-03 +9.482420e+01 +2.689452e+03
     45 +2.700000e-02 +8.177976e-03 +9.486269e+01 +2.691762e+03
     46 +2.700000e-02 +7.118651e-03 +9.491640e+01 +2.694984e+03
     47 +2.700000e-02 +6.059325e-03 +9.498530e+01 +2.699118e+03
     48 +2.700000e-02 +5.000000e-03 +9.507061e+01 +2.704236e+03
     49 +2.700000e-02 +5.000000e-03 +9.507061e+01 +2.704236e+03
     50 +2.600000e-02 +5.000000e-03 +9.504863e+01 +2.702918e+03
     51 +2.500000e-02 +5.000000e-03 +9.485722e+01 +2.691433e+03
     52 +2.500000e-02 +5.000000e-03 +9.485722e+01 +2.691433e+03
     53 +2.500000e-02 +5.996083e-03 +9.439647e+01 +2.663788e+03
     54 +2.500000e-02 +6.992166e-03 +9.397891e+01 +2.638734e+03
     55 +2.500000e-02 +7.988250e-03 +9.358577e+01 +2.615146e+03
     56 +2.500000e-02 +8.984333e-03 +9.321797e+01 +2.593078e+03
     57 +2.500000e-02 +9.980416e-03 +9.287557e+01 +2.572534e+03
     58 +2.500000e-02 +1.097650e-02 +9.255837e+01 +2.553502e+03
     59 +2.500000e-02 +1.197258e-02 +9.226613e+01 +2.535968e+03
     60 +2.500000e-02 +1.296867e-02 +9.199867e+01 +2.519920e+03
     61 +2.500000e-02 +1.396475e-02 +9.175581e+01 +2.505348e+03
     62 +2.500000e-02 +1.496083e-02 +9.153743e+01 +2.492246e+03
     63 +2.500000e-02 +1.595692e-02 +9.134348e+01 +2.480609e+03
     64 +2.500000e-02 +1.695300e-02 +9.117392e+01 +2.470435e+03
     65 +2.500000e-02 +1.794908e-02 +9.102869e+01 +2.461721e+03
     66 +2.500000e-02 +1.894517e-02 +9.090772e+01 +2.454463e+03
     67 +2.500000e-02 +1.994125e-02 +9.081093e+01 +2.448656e+03
     68 +2.500000e-02 +2.093733e-02 +9.073820e+01 +2.444292e+03
     69 +2.500000e-02 +2.193342e-02 +9.068940e+01 +2.441364e+03
     70 +2.500000e-02 +2.292950e-02 +9.066525e+01 +2.439915e+03
     71 +2.500000e-02 +2.292950e-02 +9.066525e+01 +2.439915e+03
     72 +2.400000e-02 +2.292950e-02 +9.066529e+01 +2.439917e+03
     73 +2.400000e-02 +2.292950e-02 +9.066529e+01 +2.439917e+03
